gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
15400.0,1178.1,1178.1,15400.0,15400.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3389.9,-2211.8,-0.2201,-0.2966
15410.0,1178.865,1178.865,15410.0,15410.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3389.14,-2210.27,-0.2199,-0.2964
15420.0,1179.6299999999999,1179.6299999999999,15420.0,15420.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3388.37,-2208.74,-0.2197,-0.2962
15430.0,1180.395,1180.395,15430.0,15430.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3387.61,-2207.21,-0.2195,-0.296
15440.0,1181.16,1181.16,15440.0,15440.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3386.84,-2205.68,-0.2194,-0.2959
15450.0,1181.925,1181.925,15450.0,15450.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3386.07,-2204.15,-0.2192,-0.2957
15460.0,1182.69,1182.69,15460.0,15460.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3385.31,-2202.62,-0.219,-0.2955
15470.0,1183.455,1183.455,15470.0,15470.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3384.55,-2201.09,-0.2188,-0.2953
15480.0,1184.22,1184.22,15480.0,15480.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3383.78,-2199.56,-0.2186,-0.2951
15490.0,1184.9850000000001,1184.9850000000001,15490.0,15490.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3383.01,-2198.03,-0.2184,-0.2949
15500.0,1185.75,1185.75,15500.0,15500.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3382.25,-2196.5,-0.2182,-0.2947
15510.0,1186.515,1186.515,15510.0,15510.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3381.48,-2194.97,-0.218,-0.2945
15520.0,1187.28,1187.28,15520.0,15520.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3380.72,-2193.44,-0.2178,-0.2943
15530.0,1188.045,1188.045,15530.0,15530.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3379.95,-2191.91,-0.2176,-0.2941
15540.0,1188.81,1188.81,15540.0,15540.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3379.19,-2190.38,-0.2175,-0.294
15550.0,1189.575,1189.575,15550.0,15550.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3378.43,-2188.85,-0.2173,-0.2938
15560.0,1190.3400000000001,1190.3400000000001,15560.0,15560.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3377.66,-2187.32,-0.2171,-0.2936
15570.0,1191.105,1191.105,15570.0,15570.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3376.89,-2185.79,-0.2169,-0.2934
15580.0,1191.8700000000001,1191.8700000000001,15580.0,15580.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3376.13,-2184.26,-0.2167,-0.2932
15590.0,1192.635,1192.635,15590.0,15590.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3375.36,-2182.73,-0.2165,-0.293
15600.0,1193.4,1193.4,15600.0,15600.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3374.6,-2181.2,-0.2163,-0.2928
15610.0,1194.165,1194.165,15610.0,15610.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3373.84,-2179.67,-0.2161,-0.2926
15620.0,1194.9299999999998,1194.9299999999998,15620.0,15620.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3373.07,-2178.14,-0.2159,-0.2924
15630.0,1195.695,1195.695,15630.0,15630.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3372.31,-2176.61,-0.2158,-0.2923
15640.0,1196.46,1196.46,15640.0,15640.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3371.54,-2175.08,-0.2156,-0.2921
15650.0,1197.225,1197.225,15650.0,15650.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3370.78,-2173.55,-0.2154,-0.2919
15660.0,1197.99,1197.99,15660.0,15660.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3370.01,-2172.02,-0.2152,-0.2917
15670.0,1198.7549999999999,1198.7549999999999,15670.0,15670.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3369.24,-2170.49,-0.215,-0.2915
15680.0,1199.52,1199.52,15680.0,15680.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3368.48,-2168.96,-0.2148,-0.2913
15690.0,1200.285,1200.285,15690.0,15690.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3367.72,-2167.43,-0.2146,-0.2911
15700.0,1201.05,1201.05,15700.0,15700.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3366.95,-2165.9,-0.2145,-0.291
15710.0,1201.815,1201.815,15710.0,15710.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3366.18,-2164.37,-0.2143,-0.2908
15720.0,1202.58,1202.58,15720.0,15720.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3365.42,-2162.84,-0.2141,-0.2906
15730.0,1203.345,1203.345,15730.0,15730.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3364.65,-2161.31,-0.2139,-0.2904
15740.0,1204.1100000000001,1204.1100000000001,15740.0,15740.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3363.89,-2159.78,-0.2137,-0.2902
15750.0,1204.875,1204.875,15750.0,15750.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3363.12,-2158.25,-0.2135,-0.29
15760.0,1205.64,1205.64,15760.0,15760.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3362.36,-2156.72,-0.2133,-0.2898
15770.0,1206.405,1206.405,15770.0,15770.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3361.6,-2155.19,-0.2132,-0.2897
15780.0,1207.17,1207.17,15780.0,15780.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3360.83,-2153.66,-0.213,-0.2895
15790.0,1207.935,1207.935,15790.0,15790.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3360.07,-2152.13,-0.2128,-0.2893
15800.0,1208.7,1208.7,15800.0,15800.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3359.3,-2150.6,-0.2126,-0.2891
15810.0,1209.4650000000001,1209.4650000000001,15810.0,15810.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3358.53,-2149.07,-0.2124,-0.2889
15820.0,1210.23,1210.23,15820.0,15820.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3357.77,-2147.54,-0.2122,-0.2887
15830.0,1210.9950000000001,1210.9950000000001,15830.0,15830.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3357.01,-2146.01,-0.2121,-0.2886
15840.0,1211.76,1211.76,15840.0,15840.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3356.24,-2144.48,-0.2119,-0.2884
15850.0,1212.525,1212.525,15850.0,15850.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3355.47,-2142.95,-0.2117,-0.2882
15860.0,1213.29,1213.29,15860.0,15860.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3354.71,-2141.42,-0.2115,-0.288
15870.0,1214.0549999999998,1214.0549999999998,15870.0,15870.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3353.95,-2139.89,-0.2113,-0.2878
15880.0,1214.82,1214.82,15880.0,15880.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3353.18,-2138.36,-0.2112,-0.2877
15890.0,1215.585,1215.585,15890.0,15890.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3352.41,-2136.83,-0.211,-0.2875
15900.0,1216.35,1216.35,15900.0,15900.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3351.65,-2135.3,-0.2108,-0.2873
15910.0,1217.115,1217.115,15910.0,15910.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3350.89,-2133.77,-0.2106,-0.2871
15920.0,1217.8799999999999,1217.8799999999999,15920.0,15920.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3350.12,-2132.24,-0.2104,-0.2869
15930.0,1218.645,1218.645,15930.0,15930.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3349.36,-2130.71,-0.2103,-0.2868
15940.0,1219.41,1219.41,15940.0,15940.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3348.59,-2129.18,-0.2101,-0.2866
15950.0,1220.175,1220.175,15950.0,15950.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3347.82,-2127.65,-0.2099,-0.2864
15960.0,1220.94,1220.94,15960.0,15960.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3347.06,-2126.12,-0.2097,-0.2862
15970.0,1221.705,1221.705,15970.0,15970.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3346.3,-2124.59,-0.2095,-0.286
15980.0,1222.47,1222.47,15980.0,15980.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3345.53,-2123.06,-0.2094,-0.2859
15990.0,1223.2350000000001,1223.2350000000001,15990.0,15990.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3344.76,-2121.53,-0.2092,-0.2857
16000.0,1224.0,1224.0,16000.0,16000.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3344.0,-2120.0,-0.209,-0.2855
16010.0,1224.765,1224.765,16010.0,16010.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3343.23,-2118.47,-0.2088,-0.2853
16020.0,1225.53,1225.53,16020.0,16020.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3342.47,-2116.94,-0.2086,-0.2851
16030.0,1226.295,1226.295,16030.0,16030.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3341.7,-2115.41,-0.2085,-0.285
16040.0,1227.06,1227.06,16040.0,16040.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3340.94,-2113.88,-0.2083,-0.2848
16050.0,1227.825,1227.825,16050.0,16050.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3340.18,-2112.35,-0.2081,-0.2846
16060.0,1228.5900000000001,1228.5900000000001,16060.0,16060.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3339.41,-2110.82,-0.2079,-0.2844
16070.0,1229.355,1229.355,16070.0,16070.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3338.64,-2109.29,-0.2078,-0.2843
16080.0,1230.1200000000001,1230.1200000000001,16080.0,16080.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3337.88,-2107.76,-0.2076,-0.2841
16090.0,1230.885,1230.885,16090.0,16090.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3337.11,-2106.23,-0.2074,-0.2839
16100.0,1231.65,1231.65,16100.0,16100.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3336.35,-2104.7,-0.2072,-0.2837
16110.0,1232.415,1232.415,16110.0,16110.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3335.59,-2103.17,-0.2071,-0.2836
16120.0,1233.1799999999998,1233.1799999999998,16120.0,16120.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3334.82,-2101.64,-0.2069,-0.2834
16130.0,1233.945,1233.945,16130.0,16130.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3334.06,-2100.11,-0.2067,-0.2832
16140.0,1234.71,1234.71,16140.0,16140.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3333.29,-2098.58,-0.2065,-0.283
16150.0,1235.475,1235.475,16150.0,16150.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3332.53,-2097.05,-0.2063,-0.2828
16160.0,1236.24,1236.24,16160.0,16160.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3331.76,-2095.52,-0.2062,-0.2827
16170.0,1237.0049999999999,1237.0049999999999,16170.0,16170.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3330.99,-2093.99,-0.206,-0.2825
16180.0,1237.77,1237.77,16180.0,16180.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3330.23,-2092.46,-0.2058,-0.2823
16190.0,1238.535,1238.535,16190.0,16190.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3329.47,-2090.93,-0.2056,-0.2821
16200.0,1239.3,1239.3,16200.0,16200.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3328.7,-2089.4,-0.2055,-0.282
16210.0,1240.065,1240.065,16210.0,16210.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3327.93,-2087.87,-0.2053,-0.2818
16220.0,1240.83,1240.83,16220.0,16220.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3327.17,-2086.34,-0.2051,-0.2816
16230.0,1241.595,1241.595,16230.0,16230.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3326.4,-2084.81,-0.205,-0.2815
16240.0,1242.3600000000001,1242.3600000000001,16240.0,16240.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3325.64,-2083.28,-0.2048,-0.2813
16250.0,1243.125,1243.125,16250.0,16250.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3324.88,-2081.75,-0.2046,-0.2811
16260.0,1243.89,1243.89,16260.0,16260.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3324.11,-2080.22,-0.2044,-0.2809
16270.0,1244.655,1244.655,16270.0,16270.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3323.35,-2078.69,-0.2043,-0.2808
16280.0,1245.42,1245.42,16280.0,16280.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3322.58,-2077.16,-0.2041,-0.2806
16290.0,1246.185,1246.185,16290.0,16290.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3321.82,-2075.63,-0.2039,-0.2804
16300.0,1246.95,1246.95,16300.0,16300.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3321.05,-2074.1,-0.2037,-0.2802
16310.0,1247.7150000000001,1247.7150000000001,16310.0,16310.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3320.28,-2072.57,-0.2036,-0.2801
16320.0,1248.48,1248.48,16320.0,16320.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3319.52,-2071.04,-0.2034,-0.2799
16330.0,1249.2450000000001,1249.2450000000001,16330.0,16330.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3318.76,-2069.51,-0.2032,-0.2797
16340.0,1250.01,1250.01,16340.0,16340.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3317.99,-2067.98,-0.2031,-0.2796
16350.0,1250.775,1250.775,16350.0,16350.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3317.22,-2066.45,-0.2029,-0.2794
16360.0,1251.54,1251.54,16360.0,16360.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3316.46,-2064.92,-0.2027,-0.2792
16370.0,1252.3049999999998,1252.3049999999998,16370.0,16370.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3315.7,-2063.39,-0.2025,-0.279
16380.0,1253.07,1253.07,16380.0,16380.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3314.93,-2061.86,-0.2024,-0.2789
16390.0,1253.835,1253.835,16390.0,16390.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3314.16,-2060.33,-0.2022,-0.2787
16400.0,1254.6,1254.6,16400.0,16400.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3313.4,-2058.8,-0.202,-0.2785
16410.0,1255.365,1255.365,16410.0,16410.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3312.64,-2057.27,-0.2019,-0.2784
16420.0,1256.1299999999999,1256.1299999999999,16420.0,16420.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3311.87,-2055.74,-0.2017,-0.2782
16430.0,1256.895,1256.895,16430.0,16430.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3311.11,-2054.21,-0.2015,-0.278
16440.0,1257.66,1257.66,16440.0,16440.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3310.34,-2052.68,-0.2014,-0.2779
16450.0,1258.425,1258.425,16450.0,16450.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3309.57,-2051.15,-0.2012,-0.2777
16460.0,1259.19,1259.19,16460.0,16460.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3308.81,-2049.62,-0.201,-0.2775
16470.0,1259.955,1259.955,16470.0,16470.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3308.05,-2048.09,-0.2009,-0.2774
16480.0,1260.72,1260.72,16480.0,16480.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3307.28,-2046.56,-0.2007,-0.2772
16490.0,1261.4850000000001,1261.4850000000001,16490.0,16490.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3306.51,-2045.03,-0.2005,-0.277
16500.0,1262.25,1262.25,16500.0,16500.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3305.75,-2043.5,-0.2003,-0.2768
16510.0,1263.015,1263.015,16510.0,16510.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3304.98,-2041.97,-0.2002,-0.2767
16520.0,1263.78,1263.78,16520.0,16520.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3304.22,-2040.44,-0.2,-0.2765
16530.0,1264.5449999999998,1264.5449999999998,16530.0,16530.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3303.45,-2038.91,-0.1998,-0.2763
16540.0,1265.31,1265.31,16540.0,16540.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3302.69,-2037.38,-0.1997,-0.2762
16550.0,1266.0749999999998,1266.0749999999998,16550.0,16550.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3301.93,-2035.85,-0.1995,-0.276
16560.0,1266.8400000000001,1266.8400000000001,16560.0,16560.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3301.16,-2034.32,-0.1993,-0.2758
16570.0,1267.605,1267.605,16570.0,16570.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3300.39,-2032.79,-0.1992,-0.2757
16580.0,1268.3700000000001,1268.3700000000001,16580.0,16580.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3299.63,-2031.26,-0.199,-0.2755
16590.0,1269.135,1269.135,16590.0,16590.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3298.86,-2029.73,-0.1988,-0.2753
16600.0,1269.9,1269.9,16600.0,16600.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3298.1,-2028.2,-0.1987,-0.2752
16610.0,1270.665,1270.665,16610.0,16610.0,0.0,standard,18300.0,0.0,0,0.0,0.0,0.0,0,0.0,500.0,1100.0,3468.0,300,0.0,-4568.0,-3297.34,-2026.67,-0.1985,-0.275
