,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
27,5600.0,0.0,0.0,0.0,5600.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
28,5800.0,0.0,0.0,0.0,5800.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
29,6000.0,0.0,0.0,0.0,6000.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
30,6200.0,0.0,0.0,0.0,6200.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
31,6400.0,0.0,0.0,0.0,6400.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
32,6600.0,0.0,0.0,0.0,6600.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
33,6800.0,0.0,0.0,0.0,6800.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
34,7000.0,0.0,0.0,0.0,7000.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
35,7200.0,0.0,0.0,0.0,7200.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
36,7400.0,0.0,0.0,0.0,7400.0,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
