gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
200.0,7.65,7.65,100.0,200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,7.647058823529412,0.0,-7.65,0.0,7.65,0.0,-0.0382
400.0,15.3,15.3,200.0,400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,15.294117647058824,0.0,-15.29,0.01,15.31,0.0,-0.0382
600.0,22.950000000000003,22.950000000000003,300.0,600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,22.941176470588236,0.0,-22.94,0.01,22.96,0.0,-0.0382
800.0,30.6,30.6,400.0,800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,30.58823529411765,0.0,-30.59,0.01,30.61,0.0,-0.0382
1000.0,38.25,38.25,500.0,1000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,38.235294117647065,0.0,-38.24,0.01,38.26,0.0,-0.0382
1200.0,45.900000000000006,45.900000000000006,600.0,1200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,45.88235294117647,0.0,-45.88,0.02,45.92,0.0,-0.0382
1400.0,53.55,53.55,700.0,1400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,53.529411764705884,0.0,-53.53,0.02,53.57,0.0,-0.0382
1600.0,61.2,61.2,800.0,1600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,61.1764705882353,0.0,-61.18,0.02,61.22,0.0,-0.0382
1800.0,68.85,68.85,900.0,1800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,68.82352941176471,0.0,-68.82,0.03,68.88,0.0,-0.0382
2000.0,76.5,76.5,1000.0,2000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,76.47058823529413,0.0,-76.47,0.03,76.53,0.0,-0.0382
2200.0,84.15,84.15,1100.0,2200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,84.11764705882354,0.0,-84.12,0.03,84.18,0.0,-0.0382
2400.0,91.80000000000001,91.80000000000001,1200.0,2400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,91.76470588235294,0.0,-91.76,0.04,91.84,0.0,-0.0382
2600.0,99.44999999999999,99.44999999999999,1300.0,2600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,99.41176470588236,0.0,-99.41,0.04,99.49,0.0,-0.0382
2800.0,107.1,107.1,1400.0,2800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,107.05882352941177,0.0,-107.06,0.04,107.14,0.0,-0.0382
3000.0,114.75,114.75,1500.0,3000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,114.70588235294119,0.0,-114.71,0.04,114.79,0.0,-0.0382
3200.0,122.4,122.4,1600.0,3200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,122.3529411764706,0.0,-122.35,0.05,122.45,0.0,-0.0382
3400.0,130.05,130.05,1700.0,3400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,130.0,0.0,-130.0,0.05,130.1,0.0,-0.0382
3600.0,137.7,137.7,1800.0,3600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,137.64705882352942,0.0,-137.65,0.05,137.75,0.0,-0.0382
3800.0,145.35,145.35,1900.0,3800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,145.29411764705884,0.0,-145.29,0.06,145.41,0.0,-0.0382
4000.0,153.0,153.0,2000.0,4000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,152.94117647058826,0.0,-152.94,0.06,153.06,0.0,-0.0382
4200.0,160.64999999999998,160.64999999999998,2100.0,4200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,160.58823529411765,0.0,-160.59,0.06,160.71,0.0,-0.0382
4400.0,168.3,168.3,2200.0,4400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,168.23529411764707,0.0,-168.24,0.06,168.36,0.0,-0.0382
4600.0,175.95,175.95,2300.0,4600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,175.8823529411765,0.0,-175.88,0.07,176.02,0.0,-0.0382
4800.0,183.60000000000002,183.60000000000002,2400.0,4800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,183.52941176470588,0.0,-183.53,0.07,183.67,0.0,-0.0382
5000.0,191.25,191.25,2500.0,5000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,191.1764705882353,0.0,-191.18,0.07,191.32,0.0,-0.0382
5200.0,198.89999999999998,198.89999999999998,2600.0,5200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,198.82352941176472,0.0,-198.82,0.08,198.98,0.0,-0.0382
5400.0,206.55,206.55,2700.0,5400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,206.47058823529414,0.0,-206.47,0.08,206.63,0.0,-0.0382
5600.0,214.2,214.2,2800.0,5600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,214.11764705882354,0.0,-214.12,0.08,214.28,0.0,-0.0382
5800.0,221.85000000000002,221.85000000000002,2900.0,5800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,221.76470588235296,0.0,-221.76,0.09,221.94,0.0,-0.0382
6000.0,229.5,229.5,3000.0,6000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,229.41176470588238,0.0,-229.41,0.09,229.59,0.0,-0.0382
6200.0,237.14999999999998,237.14999999999998,3100.0,6200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,237.0588235294118,0.0,-237.06,0.09,237.24,0.0,-0.0382
6400.0,244.8,244.8,3200.0,6400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,244.7058823529412,0.0,-244.71,0.09,244.89,0.0,-0.0382
6600.0,252.45,252.45,3300.0,6600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,252.3529411764706,0.0,-252.35,0.1,252.55,0.0,-0.0382
6800.0,260.1,260.1,3400.0,6800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,260.0,0.0,-260.0,0.1,260.2,0.0,-0.0382
7000.0,267.75,267.75,3500.0,7000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,267.64705882352945,0.0,-267.65,0.1,267.85,0.0,-0.0382
7200.0,275.4,275.4,3600.0,7200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,275.29411764705884,0.0,-275.29,0.11,275.51,0.0,-0.0382
7400.0,283.05,283.05,3700.0,7400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,282.94117647058823,0.0,-282.94,0.11,283.16,0.0,-0.0382
7600.0,290.7,290.7,3800.0,7600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,290.5882352941177,0.0,-290.59,0.11,290.81,0.0,-0.0382
7800.0,298.35,298.35,3900.0,7800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,298.2352941176471,0.0,-298.24,0.11,298.46,0.0,-0.0382
8000.0,306.0,306.0,4000.0,8000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,305.8823529411765,0.0,-305.88,0.12,306.12,0.0,-0.0382
8200.0,313.65,313.65,4100.0,8200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,313.5294117647059,0.0,-313.53,0.12,313.77,0.0,-0.0382
8400.0,321.29999999999995,321.29999999999995,4200.0,8400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,321.1764705882353,0.0,-321.18,0.12,321.42,0.0,-0.0382
8600.0,328.95000000000005,328.95000000000005,4300.0,8600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,328.82352941176475,0.0,-328.82,0.13,329.08,0.0,-0.0382
8800.0,336.6,336.6,4400.0,8800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,336.47058823529414,0.0,-336.47,0.13,336.73,0.0,-0.0382
9000.0,344.25,344.25,4500.0,9000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,344.11764705882354,0.0,-344.12,0.13,344.38,0.0,-0.0382
9200.0,351.9,351.9,4600.0,9200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,351.764705882353,0.0,-351.76,0.14,352.04,0.0,-0.0382
9400.0,359.54999999999995,359.54999999999995,4700.0,9400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,359.4117647058824,0.0,-359.41,0.14,359.69,0.0,-0.0382
9600.0,367.20000000000005,367.20000000000005,4800.0,9600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,367.05882352941177,0.0,-367.06,0.14,367.34,0.0,-0.0382
9800.0,374.85,374.85,4900.0,9800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,374.7058823529412,0.0,-374.71,0.14,374.99,0.0,-0.0382
10000.0,382.5,382.5,5000.0,10000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,382.3529411764706,0.0,-382.35,0.15,382.65,0.0,-0.0382
10200.0,390.15,390.15,5100.0,10200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,390.00000000000006,0.0,-390.0,0.15,390.3,0.0,-0.0382
10400.0,397.79999999999995,397.79999999999995,5200.0,10400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,397.64705882352945,0.0,-397.65,0.15,397.95,0.0,-0.0382
10600.0,405.45000000000005,405.45000000000005,5300.0,10600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0,0.0,0,0,405.29411764705884,0.0,-405.29,0.16,405.61,0.0,-0.0382
10800.0,413.1,413.1,5400.0,10800.0,150.0,standard,6500.0,4150.0,0,15.0,15.0,15.0,0,15.0,0,0,412.9411764705883,15.0,-397.94,15.16,428.26,0.0014,-0.0368
11000.0,420.75,420.75,5500.0,11000.0,350.0,standard,6500.0,4150.0,0,35.0,35.0,35.0,0,35.0,0,0,420.5882352941177,35.0,-385.59,35.16,455.91,0.0032,-0.0351
11200.0,428.4,428.4,5600.0,11200.0,550.0,standard,6500.0,4150.0,0,55.0,55.0,55.0,0,55.0,0,0,428.2352941176471,55.0,-373.24,55.16,483.56,0.0049,-0.0333
11400.0,436.04999999999995,436.04999999999995,5700.0,11400.0,750.0,standard,6500.0,4150.0,0,75.0,75.0,75.0,0,75.0,0,0,435.8823529411765,75.0,-360.88,75.17,511.22,0.0066,-0.0317
11600.0,443.70000000000005,443.70000000000005,5800.0,11600.0,950.0,standard,6500.0,4150.0,0,95.0,95.0,95.0,0,95.0,0,0,443.5294117647059,95.0,-348.53,95.17,538.87,0.0082,-0.03
11800.0,451.35,451.35,5900.0,11800.0,1150.0,standard,6500.0,4150.0,0,115.0,115.0,115.0,0,115.0,0,0,451.1764705882353,115.0,-336.18,115.17,566.52,0.0098,-0.0285
12000.0,459.0,459.0,6000.0,12000.0,1350.0,standard,6500.0,4150.0,0,135.0,135.0,135.0,0,135.0,0,0,458.82352941176475,135.0,-323.82,135.18,594.18,0.0113,-0.027
12200.0,466.65,466.65,6100.0,12200.0,1550.0,standard,6500.0,4150.0,0,155.0,155.0,155.0,0,155.0,0,0,466.47058823529414,155.0,-311.47,155.18,621.83,0.0127,-0.0255
12400.0,474.29999999999995,474.29999999999995,6200.0,12400.0,1750.0,standard,6500.0,4150.0,0,175.0,175.0,175.0,0,175.0,0,0,474.1176470588236,175.0,-299.12,175.18,649.48,0.0141,-0.0241
12600.0,481.95000000000005,481.95000000000005,6300.0,12600.0,1950.0,standard,6500.0,4150.0,0,195.0,195.0,195.0,0,195.0,0,0,481.764705882353,195.0,-286.76,195.19,677.14,0.0155,-0.0228
12800.0,489.6,489.6,6400.0,12800.0,2150.0,standard,6500.0,4150.0,0,215.0,215.0,215.0,0,215.0,0,0,489.4117647058824,215.0,-274.41,215.19,704.79,0.0168,-0.0214
13000.0,497.25,497.25,6500.0,13000.0,2350.0,standard,6500.0,4150.0,0,235.0,235.0,235.0,0,235.0,0,0,497.0588235294118,235.0,-262.06,235.19,732.44,0.0181,-0.0202
13200.0,504.9,504.9,6600.0,13200.0,2550.0,standard,6500.0,4150.0,0,255.0,255.0,255.0,0,255.0,0,0,504.7058823529412,255.0,-249.71,255.19,760.09,0.0193,-0.0189
13400.0,512.55,512.55,6700.0,13400.0,2750.0,standard,6500.0,4150.0,0,275.0,275.0,275.0,0,275.0,0,0,512.3529411764706,275.0,-237.35,275.2,787.75,0.0205,-0.0177
13600.0,520.2,520.2,6800.0,13600.0,2950.0,standard,6500.0,4150.0,0,295.0,295.0,295.0,0,295.0,0,0,520.0,295.0,-225.0,295.2,815.4,0.0217,-0.0165
13800.0,527.85,527.85,6900.0,13800.0,3150.0,standard,6500.0,4150.0,0,315.0,315.0,315.0,0,315.0,0,0,520.0,315.0,-205.0,322.85,850.7,0.0234,-0.0149
14000.0,535.5,535.5,7000.0,14000.0,3350.0,standard,6500.0,4150.0,0,335.0,335.0,335.0,0,335.0,0,0,520.0,335.0,-185.0,350.5,886.0,0.025,-0.0132
14200.0,543.15,543.15,7100.0,14200.0,3550.0,standard,6500.0,4150.0,0,355.0,355.0,355.0,0,355.0,0,0,520.0,355.0,-165.0,378.15,921.3,0.0266,-0.0116
14400.0,550.8,550.8,7200.0,14400.0,3750.0,standard,6500.0,4150.0,0,375.0,375.0,375.0,0,375.0,0,0,520.0,375.0,-145.0,405.8,956.6,0.0282,-0.0101
14600.0,558.45,558.45,7300.0,14600.0,3950.0,standard,6500.0,4150.0,0,395.0,395.0,395.0,0,395.0,0,0,520.0,395.0,-125.0,433.45,991.9,0.0297,-0.0086
14800.0,566.1,566.1,7400.0,14800.0,4150.0,standard,6500.0,4150.0,0,415.0,415.0,415.0,0,415.0,0,0,520.0,415.0,-105.0,461.1,1027.2,0.0312,-0.0071
15000.0,573.75,573.75,7500.0,15000.0,4350.0,standard,6500.0,4150.0,0,435.0,435.0,435.0,0,435.0,0,0,520.0,435.0,-85.0,488.75,1062.5,0.0326,-0.0057
15200.0,581.4,581.4,7600.0,15200.0,4550.0,standard,6500.0,4150.0,0,455.0,455.0,455.0,0,455.0,0,0,520.0,455.0,-65.0,516.4,1097.8,0.034,-0.0043
15400.0,589.05,589.05,7700.0,15400.0,4750.0,standard,6500.0,4150.0,0,475.0,475.0,475.0,0,475.0,0,0,520.0,475.0,-45.0,544.05,1133.1,0.0353,-0.0029
15600.0,596.7,596.7,7800.0,15600.0,4950.0,standard,6500.0,4150.0,0,495.0,495.0,495.0,0,495.0,0,0,520.0,495.0,-25.0,571.7,1168.4,0.0366,-0.0016
15800.0,604.35,604.35,7900.0,15800.0,5150.0,standard,6500.0,4150.0,0,515.0,515.0,515.0,0,515.0,0,0,520.0,515.0,-5.0,599.35,1203.7,0.0379,-0.0003
16000.0,612.0,612.0,8000.0,16000.0,5350.0,standard,6500.0,4150.0,0,535.0,535.0,535.0,0,535.0,0,0,520.0,535.0,15.0,627.0,1239.0,0.0392,0.0009
16200.0,619.65,619.65,8100.0,16200.0,5550.0,standard,6500.0,4150.0,0,555.0,555.0,555.0,0,555.0,0,0,520.0,555.0,35.0,654.65,1274.3,0.0404,0.0022
16400.0,627.3,627.3,8200.0,16400.0,5750.0,standard,6500.0,4150.0,0,575.0,575.0,575.0,0,575.0,0,0,520.0,575.0,55.0,682.3,1309.6,0.0416,0.0034
16600.0,634.95,634.95,8300.0,16600.0,5950.0,standard,6500.0,4150.0,0,595.0,595.0,595.0,0,595.0,0,0,520.0,595.0,75.0,709.95,1344.9,0.0428,0.0045
16800.0,642.5999999999999,642.5999999999999,8400.0,16800.0,6150.0,standard,6500.0,4150.0,0,615.0,615.0,615.0,0,615.0,0,0,520.0,615.0,95.0,737.6,1380.2,0.0439,0.0057
17000.0,650.25,650.25,8500.0,17000.0,6350.0,standard,6500.0,4150.0,0,635.0,635.0,635.0,0,635.0,0,0,520.0,635.0,115.0,765.25,1415.5,0.045,0.0068
17200.0,657.9000000000001,657.9000000000001,8600.0,17200.0,6550.0,standard,6500.0,4150.0,0,655.0,655.0,655.0,0,655.0,0,0,513.1176470588235,655.0,141.88,799.78,1457.68,0.0465,0.0082
17400.0,665.55,665.55,8700.0,17400.0,6750.0,standard,6500.0,4150.0,0,675.0,675.0,675.0,0,675.0,0,0,505.47058823529414,675.0,169.53,835.08,1500.63,0.048,0.0097
17600.0,673.2,673.2,8800.0,17600.0,6950.0,standard,6500.0,4150.0,0,695.0,695.0,695.0,0,695.0,0,0,497.8235294117647,695.0,197.18,870.38,1543.58,0.0495,0.0112
17800.0,680.8499999999999,680.8499999999999,8900.0,17800.0,7150.0,standard,6500.0,4150.0,0,715.0,715.0,715.0,0,715.0,0,0,490.1764705882353,715.0,224.82,905.67,1586.52,0.0509,0.0126
18000.0,688.5,688.5,9000.0,18000.0,7350.0,standard,6500.0,4150.0,0,735.0,735.0,735.0,0,735.0,0,0,482.52941176470586,735.0,252.47,940.97,1629.47,0.0523,0.014
18200.0,696.1500000000001,696.1500000000001,9100.0,18200.0,7550.0,standard,6500.0,4150.0,0,755.0,755.0,755.0,0,755.0,0,0,474.88235294117646,755.0,280.12,976.27,1672.42,0.0536,0.0154
18400.0,703.8,703.8,9200.0,18400.0,7750.0,standard,6500.0,4150.0,0,775.0,775.0,775.0,0,775.0,0,0,467.2352941176471,775.0,307.76,1011.56,1715.36,0.055,0.0167
18600.0,711.45,711.45,9300.0,18600.0,7950.0,standard,6500.0,4150.0,0,795.0,795.0,795.0,0,795.0,0,0,459.5882352941176,795.0,335.41,1046.86,1758.31,0.0563,0.018
18800.0,719.0999999999999,719.0999999999999,9400.0,18800.0,8150.0,standard,6500.0,4150.0,0,815.0,815.0,815.0,0,815.0,0,0,451.94117647058823,815.0,363.06,1082.16,1801.26,0.0576,0.0193
19000.0,726.75,726.75,9500.0,19000.0,8350.0,standard,6500.0,4150.0,0,835.0,835.0,835.0,0,835.0,0,0,444.2941176470588,835.0,390.71,1117.46,1844.21,0.0588,0.0206
19200.0,734.4000000000001,734.4000000000001,9600.0,19200.0,8550.0,standard,6500.0,4150.0,0,855.0,855.0,855.0,0,855.0,0,0,436.6470588235294,855.0,418.35,1152.75,1887.15,0.06,0.0218
19400.0,742.05,742.05,9700.0,19400.0,8750.0,standard,6500.0,4150.0,0,875.0,875.0,875.0,0,875.0,0,0,429.0,875.0,446.0,1188.05,1930.1,0.0612,0.023
19600.0,749.7,749.7,9800.0,19600.0,8950.0,standard,6500.0,4150.0,0,895.0,895.0,895.0,0,895.0,0,0,421.3529411764706,895.0,473.65,1223.35,1973.05,0.0624,0.0242
19800.0,757.3499999999999,757.3499999999999,9900.0,19800.0,9150.0,standard,6500.0,4150.0,0,915.0,915.0,915.0,0,915.0,0,0,413.70588235294116,915.0,501.29,1258.64,2015.99,0.0636,0.0253
20000.0,765.0,765.0,10000.0,20000.0,9350.0,standard,6500.0,4150.0,0,935.0,935.0,935.0,0,935.0,0,0,406.05882352941177,935.0,528.94,1293.94,2058.94,0.0647,0.0264
20200.0,772.6500000000001,772.6500000000001,10100.0,20200.0,9550.0,standard,6500.0,4150.0,0,956.25,956.25,956.25,0,956.25,0,0,398.4117647058823,956.25,557.84,1330.49,2103.14,0.0659,0.0276
20400.0,780.3,780.3,10200.0,20400.0,9750.0,standard,6500.0,4150.0,0,986.25,986.25,986.25,0,986.25,0,0,390.7647058823529,986.25,595.49,1375.79,2156.09,0.0674,0.0292
20600.0,787.95,787.95,10300.0,20600.0,9950.0,standard,6500.0,4150.0,0,1016.25,1016.25,1016.25,0,1016.25,0,0,383.11764705882354,1016.25,633.13,1421.08,2209.03,0.069,0.0307
20800.0,795.5999999999999,795.5999999999999,10400.0,20800.0,10150.0,standard,6500.0,4150.0,0,1046.25,1046.25,1046.25,0,1046.25,0,0,375.47058823529414,1046.25,670.78,1466.38,2261.98,0.0705,0.0322
21000.0,803.25,803.25,10500.0,21000.0,10350.0,standard,6500.0,4150.0,0,1076.25,1076.25,1076.25,0,1076.25,0,0,367.8235294117647,1076.25,708.43,1511.68,2314.93,0.072,0.0337
21200.0,810.9000000000001,810.9000000000001,10600.0,21200.0,10550.0,standard,6500.0,4150.0,0,1106.25,1106.25,1106.25,0,1106.25,0,0,360.17647058823525,1106.25,746.07,1556.97,2367.87,0.0734,0.0352
21400.0,818.55,818.55,10700.0,21400.0,10750.0,standard,6500.0,4150.0,0,1136.25,1136.25,1136.25,0,1136.25,0,0,352.52941176470586,1136.25,783.72,1602.27,2420.82,0.0749,0.0366
21600.0,826.2,826.2,10800.0,21600.0,10950.0,standard,6500.0,4150.0,0,1166.25,1166.25,1166.25,0,1166.25,0,0,344.88235294117646,1166.25,821.37,1647.57,2473.77,0.0763,0.038
21800.0,833.8499999999999,833.8499999999999,10900.0,21800.0,11150.0,standard,6500.0,4150.0,0,1196.25,1196.25,1196.25,0,1196.25,0,0,337.2352941176471,1196.25,859.01,1692.86,2526.71,0.0777,0.0394
22000.0,841.5,841.5,11000.0,22000.0,11350.0,standard,6500.0,4150.0,0,1226.25,1226.25,1226.25,0,1226.25,0,0,329.5882352941176,1226.25,896.66,1738.16,2579.66,0.079,0.0408
