,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
16,3400.0,130.05,130.05,1700.0,3400.0,0.0,standard,12297.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,130.0,0.0,-130.0,0.05,130.1,0.0,-0.0382
17,3600.0,137.7,137.7,1800.0,3600.0,0.0,standard,12315.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,137.64705882352942,0.0,-137.65,0.05,137.75,0.0,-0.0382
18,3800.0,145.35,145.35,1900.0,3800.0,0.0,standard,12332.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,145.29411764705884,0.0,-145.29,0.06,145.41,0.0,-0.0382
19,4000.0,153.0,153.0,2000.0,4000.0,0.0,standard,12350.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,152.94117647058826,0.0,-152.94,0.06,153.06,0.0,-0.0382
20,4200.0,160.64999999999998,160.64999999999998,2100.0,4200.0,0.0,standard,12367.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,160.58823529411765,0.0,-160.59,0.06,160.71,0.0,-0.0382
21,4400.0,168.3,168.3,2200.0,4400.0,0.0,standard,12385.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,168.23529411764707,0.0,-168.24,0.06,168.36,0.0,-0.0382
22,4600.0,175.95,175.95,2300.0,4600.0,0.0,standard,12402.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,175.8823529411765,0.0,-175.88,0.07,176.02,0.0,-0.0382
23,4800.0,183.60000000000002,183.60000000000002,2400.0,4800.0,0.0,standard,12420.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,183.52941176470588,0.0,-183.53,0.07,183.67,0.0,-0.0382
24,5000.0,191.25,191.25,2500.0,5000.0,0.0,standard,12437.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,191.1764705882353,0.0,-191.18,0.07,191.32,0.0,-0.0382
25,5200.0,198.89999999999998,198.89999999999998,2600.0,5200.0,0.0,standard,12455.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,198.82352941176472,0.0,-198.82,0.08,198.98,0.0,-0.0382
26,5400.0,206.55,206.55,2700.0,5400.0,0.0,standard,12472.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,206.47058823529414,0.0,-206.47,0.08,206.63,0.0,-0.0382
27,5600.0,214.2,214.2,2800.0,5600.0,0.0,standard,12490.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,214.11764705882354,0.0,-214.12,0.08,214.28,0.0,-0.0382
28,5800.0,221.85000000000002,221.85000000000002,2900.0,5800.0,0.0,standard,12507.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,221.76470588235296,0.0,-221.76,0.09,221.94,0.0,-0.0382
29,6000.0,229.5,229.5,3000.0,6000.0,0.0,standard,12525.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,229.41176470588238,0.0,-229.41,0.09,229.59,0.0,-0.0382
30,6200.0,237.14999999999998,237.14999999999998,3100.0,6200.0,0.0,standard,12542.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,237.0588235294118,0.0,-237.06,0.09,237.24,0.0,-0.0382
31,6400.0,244.8,244.8,3200.0,6400.0,0.0,standard,12560.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,244.7058823529412,0.0,-244.71,0.09,244.89,0.0,-0.0382
32,6600.0,252.45,252.45,3300.0,6600.0,0.0,standard,12577.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,252.3529411764706,0.0,-252.35,0.1,252.55,0.0,-0.0382
33,6800.0,260.1,260.1,3400.0,6800.0,0.0,standard,12595.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,260.0,0.0,-260.0,0.1,260.2,0.0,-0.0382
34,7000.0,267.75,267.75,3500.0,7000.0,0.0,standard,12612.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,267.64705882352945,0.0,-267.65,0.1,267.85,0.0,-0.0382
35,7200.0,275.4,275.4,3600.0,7200.0,0.0,standard,12630.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,275.29411764705884,0.0,-275.29,0.11,275.51,0.0,-0.0382
36,7400.0,283.05,283.05,3700.0,7400.0,0.0,standard,12647.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,282.94117647058823,0.0,-282.94,0.11,283.16,0.0,-0.0382
37,7600.0,290.7,290.7,3800.0,7600.0,0.0,standard,12665.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,290.5882352941177,0.0,-290.59,0.11,290.81,0.0,-0.0382
38,7800.0,298.35,298.35,3900.0,7800.0,0.0,standard,12682.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,298.2352941176471,0.0,-298.24,0.11,298.46,0.0,-0.0382
39,8000.0,306.0,306.0,4000.0,8000.0,0.0,standard,12700.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,305.8823529411765,0.0,-305.88,0.12,306.12,0.0,-0.0382
40,8200.0,313.65,313.65,4100.0,8200.0,0.0,standard,12717.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,313.5294117647059,0.0,-313.53,0.12,313.77,0.0,-0.0382
41,8400.0,321.29999999999995,321.29999999999995,4200.0,8400.0,0.0,standard,12735.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,321.1764705882353,0.0,-321.18,0.12,321.42,0.0,-0.0382
42,8600.0,328.95000000000005,328.95000000000005,4300.0,8600.0,0.0,standard,12752.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,328.82352941176475,0.0,-328.82,0.13,329.08,0.0,-0.0382
43,8800.0,336.6,336.6,4400.0,8800.0,0.0,standard,12770.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,336.47058823529414,0.0,-336.47,0.13,336.73,0.0,-0.0382
44,9000.0,344.25,344.25,4500.0,9000.0,0.0,standard,12787.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,344.11764705882354,0.0,-344.12,0.13,344.38,0.0,-0.0382
45,9200.0,351.9,351.9,4600.0,9200.0,0.0,standard,12805.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,351.764705882353,0.0,-351.76,0.14,352.04,0.0,-0.0382
46,9400.0,359.54999999999995,359.54999999999995,4700.0,9400.0,0.0,standard,12822.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,359.4117647058824,0.0,-359.41,0.14,359.69,0.0,-0.0382
47,9600.0,367.20000000000005,367.20000000000005,4800.0,9600.0,0.0,standard,12840.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,367.05882352941177,0.0,-367.06,0.14,367.34,0.0,-0.0382
48,9800.0,374.85,374.85,4900.0,9800.0,0.0,standard,12857.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,374.7058823529412,0.0,-374.71,0.14,374.99,0.0,-0.0382
49,10000.0,382.5,382.5,5000.0,10000.0,0.0,standard,12875.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,382.3529411764706,0.0,-382.35,0.15,382.65,0.0,-0.0382
50,10200.0,390.15,390.15,5100.0,10200.0,0.0,standard,12892.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,390.00000000000006,0.0,-390.0,0.15,390.3,0.0,-0.0382
51,10400.0,397.79999999999995,397.79999999999995,5200.0,10400.0,0.0,standard,12910.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,397.64705882352945,0.0,-397.65,0.15,397.95,0.0,-0.0382
52,10600.0,405.45000000000005,405.45000000000005,5300.0,10600.0,0.0,standard,12927.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,405.29411764705884,0.0,-405.29,0.16,405.61,0.0,-0.0382
53,10800.0,413.1,413.1,5400.0,10800.0,0.0,standard,12945.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,412.9411764705883,0.0,-412.94,0.16,413.26,0.0,-0.0382
54,11000.0,420.75,420.75,5500.0,11000.0,0.0,standard,12962.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,420.5882352941177,0.0,-420.59,0.16,420.91,0.0,-0.0382
55,11200.0,428.4,428.4,5600.0,11200.0,0.0,standard,12980.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,428.2352941176471,0.0,-428.24,0.16,428.56,0.0,-0.0382
56,11400.0,436.04999999999995,436.04999999999995,5700.0,11400.0,0.0,standard,12997.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,435.8823529411765,0.0,-435.88,0.17,436.22,0.0,-0.0382
57,11600.0,443.70000000000005,443.70000000000005,5800.0,11600.0,0.0,standard,13015.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,443.5294117647059,0.0,-443.53,0.17,443.87,0.0,-0.0382
58,11800.0,451.35,451.35,5900.0,11800.0,0.0,standard,13032.5,0.0,0,0.0,0.0,0.0,0,0.0,0,0,451.1764705882353,0.0,-451.18,0.17,451.52,0.0,-0.0382
59,12000.0,459.0,459.0,6000.0,12000.0,0.0,standard,13050.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,458.82352941176475,0.0,-458.82,0.18,459.18,0.0,-0.0382
60,12200.0,466.65,466.65,6100.0,12200.0,200.0,standard,13067.5,0.0,0,20.0,20.0,20.0,0,20.0,0,0,466.47058823529414,20.0,-446.47,20.18,486.83,0.0017,-0.0366
61,12400.0,474.29999999999995,474.29999999999995,6200.0,12400.0,400.0,standard,13085.0,0.0,0,40.0,40.0,40.0,0,40.0,0,0,474.1176470588236,40.0,-434.12,40.18,514.48,0.0032,-0.035
62,12600.0,481.95000000000005,481.95000000000005,6300.0,12600.0,600.0,standard,13102.5,0.0,0,60.0,60.0,60.0,0,60.0,0,0,481.764705882353,60.0,-421.76,60.19,542.14,0.0048,-0.0335
63,12800.0,489.6,489.6,6400.0,12800.0,800.0,standard,13120.0,0.0,0,80.0,80.0,80.0,0,80.0,0,0,489.4117647058824,80.0,-409.41,80.19,569.79,0.0063,-0.032
64,13000.0,497.25,497.25,6500.0,13000.0,1000.0,standard,13137.5,0.0,0,100.0,100.0,100.0,0,100.0,0,0,497.0588235294118,100.0,-397.06,100.19,597.44,0.0077,-0.0305
65,13200.0,504.9,504.9,6600.0,13200.0,1200.0,standard,13155.0,0.0,0,120.0,120.0,120.0,0,120.0,0,0,504.7058823529412,120.0,-384.71,120.19,625.09,0.0091,-0.0291
66,13400.0,512.55,512.55,6700.0,13400.0,1400.0,standard,13172.5,0.0,0,140.0,140.0,140.0,0,140.0,0,0,512.3529411764706,140.0,-372.35,140.2,652.75,0.0105,-0.0278
67,13600.0,520.2,520.2,6800.0,13600.0,1600.0,standard,13190.0,0.0,0,160.0,160.0,160.0,0,160.0,0,0,520.0,160.0,-360.0,160.2,680.4,0.0118,-0.0265
68,13800.0,527.85,527.85,6900.0,13800.0,1800.0,standard,13207.5,0.0,0,180.0,180.0,180.0,0,180.0,0,0,520.0,180.0,-340.0,187.85,715.7,0.0136,-0.0246
69,14000.0,535.5,535.5,7000.0,14000.0,2000.0,standard,13225.0,0.0,0,200.0,200.0,200.0,0,200.0,0,0,520.0,200.0,-320.0,215.5,751.0,0.0154,-0.0229
70,14200.0,543.15,543.15,7100.0,14200.0,2200.0,standard,13242.5,0.0,0,220.0,220.0,220.0,0,220.0,0,0,520.0,220.0,-300.0,243.15,786.3,0.0171,-0.0211
71,14400.0,550.8,550.8,7200.0,14400.0,2400.0,standard,13260.0,0.0,0,240.0,240.0,240.0,0,240.0,0,0,520.0,240.0,-280.0,270.8,821.6,0.0188,-0.0194
72,14600.0,558.45,558.45,7300.0,14600.0,2600.0,standard,13277.5,0.0,0,260.0,260.0,260.0,0,260.0,0,0,520.0,260.0,-260.0,298.45,856.9,0.0204,-0.0178
73,14800.0,566.1,566.1,7400.0,14800.0,2800.0,standard,13295.0,0.0,0,280.0,280.0,280.0,0,280.0,0,0,520.0,280.0,-240.0,326.1,892.2,0.022,-0.0162
74,15000.0,573.75,573.75,7500.0,15000.0,3000.0,standard,13312.5,0.0,0,300.0,300.0,300.0,0,300.0,0,0,520.0,300.0,-220.0,353.75,927.5,0.0236,-0.0147
75,15200.0,581.4,581.4,7600.0,15200.0,3200.0,standard,13330.0,0.0,0,320.0,320.0,320.0,0,320.0,0,0,520.0,320.0,-200.0,381.4,962.8,0.0251,-0.0132
76,15400.0,589.05,589.05,7700.0,15400.0,3400.0,standard,13347.5,0.0,0,340.0,340.0,340.0,0,340.0,0,0,520.0,340.0,-180.0,409.05,998.1,0.0266,-0.0117
77,15600.0,596.7,596.7,7800.0,15600.0,3600.0,standard,13365.0,0.0,0,360.0,360.0,360.0,0,360.0,0,0,520.0,360.0,-160.0,436.7,1033.4,0.028,-0.0103
78,15800.0,604.35,604.35,7900.0,15800.0,3800.0,standard,13382.5,0.0,0,380.0,380.0,380.0,0,380.0,0,0,520.0,380.0,-140.0,464.35,1068.7,0.0294,-0.0089
79,16000.0,612.0,612.0,8000.0,16000.0,4000.0,standard,13400.0,0.0,0,400.0,400.0,400.0,0,400.0,0,0,520.0,400.0,-120.0,492.0,1104.0,0.0307,-0.0075
80,16200.0,619.65,619.65,8100.0,16200.0,4200.0,standard,13417.5,0.0,0,420.0,420.0,420.0,0,420.0,0,0,520.0,420.0,-100.0,519.65,1139.3,0.0321,-0.0062
81,16400.0,627.3,627.3,8200.0,16400.0,4400.0,standard,13435.0,0.0,0,440.0,440.0,440.0,0,440.0,0,0,520.0,440.0,-80.0,547.3,1174.6,0.0334,-0.0049
82,16600.0,634.95,634.95,8300.0,16600.0,4600.0,standard,13452.5,0.0,0,460.0,460.0,460.0,0,460.0,0,0,520.0,460.0,-60.0,574.95,1209.9,0.0346,-0.0036
83,16800.0,642.5999999999999,642.5999999999999,8400.0,16800.0,4800.0,standard,13470.0,0.0,0,480.0,480.0,480.0,0,480.0,0,0,520.0,480.0,-40.0,602.6,1245.2,0.0359,-0.0024
84,17000.0,650.25,650.25,8500.0,17000.0,5000.0,standard,13487.5,0.0,0,500.0,500.0,500.0,0,500.0,0,0,520.0,500.0,-20.0,630.25,1280.5,0.0371,-0.0012
85,17200.0,657.9000000000001,657.9000000000001,8600.0,17200.0,5200.0,standard,13505.0,0.0,0,520.0,520.0,520.0,0,520.0,0,0,513.1176470588235,520.0,6.88,664.78,1322.68,0.0386,0.0004
86,17400.0,665.55,665.55,8700.0,17400.0,5400.0,standard,13522.5,0.0,0,540.0,540.0,540.0,0,540.0,0,0,505.47058823529414,540.0,34.53,700.08,1365.63,0.0402,0.002
87,17600.0,673.2,673.2,8800.0,17600.0,5600.0,standard,13540.0,0.0,0,560.0,560.0,560.0,0,560.0,0,0,497.8235294117647,560.0,62.18,735.38,1408.58,0.0418,0.0035
88,17800.0,680.8499999999999,680.8499999999999,8900.0,17800.0,5800.0,standard,13557.5,0.0,0,580.0,580.0,580.0,0,580.0,0,0,490.1764705882353,580.0,89.82,770.67,1451.52,0.0433,0.005
89,18000.0,688.5,688.5,9000.0,18000.0,6000.0,standard,13575.0,0.0,0,600.0,600.0,600.0,0,600.0,0,0,482.52941176470586,600.0,117.47,805.97,1494.47,0.0448,0.0065
90,18200.0,696.1500000000001,696.1500000000001,9100.0,18200.0,6200.0,standard,13592.5,0.0,0,620.0,620.0,620.0,0,620.0,0,0,474.88235294117646,620.0,145.12,841.27,1537.42,0.0462,0.008
91,18400.0,703.8,703.8,9200.0,18400.0,6400.0,standard,13610.0,0.0,0,640.0,640.0,640.0,0,640.0,0,0,467.2352941176471,640.0,172.76,876.56,1580.36,0.0476,0.0094
92,18600.0,711.45,711.45,9300.0,18600.0,6600.0,standard,13627.5,0.0,0,660.0,660.0,660.0,0,660.0,0,0,459.5882352941176,660.0,200.41,911.86,1623.31,0.049,0.0108
93,18800.0,719.0999999999999,719.0999999999999,9400.0,18800.0,6800.0,standard,13645.0,0.0,0,680.0,680.0,680.0,0,680.0,0,0,451.94117647058823,680.0,228.06,947.16,1666.26,0.0504,0.0121
94,19000.0,726.75,726.75,9500.0,19000.0,7000.0,standard,13662.5,0.0,0,700.0,700.0,700.0,0,700.0,0,0,444.2941176470588,700.0,255.71,982.46,1709.21,0.0517,0.0135
95,19200.0,734.4000000000001,734.4000000000001,9600.0,19200.0,7200.0,standard,13680.0,0.0,0,720.0,720.0,720.0,0,720.0,0,0,436.6470588235294,720.0,283.35,1017.75,1752.15,0.053,0.0148
96,19400.0,742.05,742.05,9700.0,19400.0,7400.0,standard,13697.5,0.0,0,740.0,740.0,740.0,0,740.0,0,0,429.0,740.0,311.0,1053.05,1795.1,0.0543,0.016
97,19600.0,749.7,749.7,9800.0,19600.0,7600.0,standard,13715.0,0.0,0,760.0,760.0,760.0,0,760.0,0,0,421.3529411764706,760.0,338.65,1088.35,1838.05,0.0555,0.0173
98,19800.0,757.3499999999999,757.3499999999999,9900.0,19800.0,7800.0,standard,13732.5,0.0,0,780.0,780.0,780.0,0,780.0,0,0,413.70588235294116,780.0,366.29,1123.64,1880.99,0.0567,0.0185
99,20000.0,765.0,765.0,10000.0,20000.0,8000.0,standard,13750.0,0.0,0,800.0,800.0,800.0,0,800.0,0,0,406.05882352941177,800.0,393.94,1158.94,1923.94,0.0579,0.0197
100,20200.0,772.6500000000001,772.6500000000001,10100.0,20200.0,8200.0,standard,13767.5,0.0,0,820.0,820.0,820.0,0,820.0,0,0,398.4117647058823,820.0,421.59,1194.24,1966.89,0.0591,0.0209
101,20400.0,780.3,780.3,10200.0,20400.0,8400.0,standard,13785.0,0.0,0,840.0,840.0,840.0,0,840.0,0,0,390.7647058823529,840.0,449.24,1229.54,2009.84,0.0603,0.022
102,20600.0,787.95,787.95,10300.0,20600.0,8600.0,standard,13802.5,0.0,0,860.0,860.0,860.0,0,860.0,0,0,383.11764705882354,860.0,476.88,1264.83,2052.78,0.0614,0.0231
103,20800.0,795.5999999999999,795.5999999999999,10400.0,20800.0,8800.0,standard,13820.0,0.0,0,880.0,880.0,880.0,0,880.0,0,0,375.47058823529414,880.0,504.53,1300.13,2095.73,0.0625,0.0243
104,21000.0,803.25,803.25,10500.0,21000.0,9000.0,standard,13837.5,0.0,0,900.0,900.0,900.0,0,900.0,0,0,367.8235294117647,900.0,532.18,1335.43,2138.68,0.0636,0.0253
105,21200.0,810.9000000000001,810.9000000000001,10600.0,21200.0,9200.0,standard,13855.0,0.0,0,920.0,920.0,920.0,0,920.0,0,0,360.17647058823525,920.0,559.82,1370.72,2181.62,0.0647,0.0264
106,21400.0,818.55,818.55,10700.0,21400.0,9400.0,standard,13872.5,0.0,0,940.0,940.0,940.0,0,940.0,0,0,352.52941176470586,940.0,587.47,1406.02,2224.57,0.0657,0.0275
107,21600.0,826.2,826.2,10800.0,21600.0,9600.0,standard,13890.0,0.0,0,961.5,961.5,961.5,0,961.5,0,0,344.88235294117646,961.5,616.62,1442.82,2269.02,0.0668,0.0285
108,21800.0,833.8499999999999,833.8499999999999,10900.0,21800.0,9800.0,standard,13907.5,0.0,0,985.5,985.5,985.5,0,985.5,0,0,337.2352941176471,985.5,648.26,1482.11,2315.96,0.068,0.0297
109,22000.0,841.5,841.5,11000.0,22000.0,10000.0,standard,13925.0,0.0,0,1009.5,1009.5,1009.5,0,1009.5,0,0,329.5882352941176,1009.5,679.91,1521.41,2362.91,0.0692,0.0309
110,22200.0,849.1500000000001,849.1500000000001,11100.0,22200.0,10200.0,standard,13942.5,0.0,0,1033.5,1033.5,1033.5,0,1033.5,0,0,321.94117647058823,1033.5,711.56,1560.71,2409.86,0.0703,0.0321
111,22400.0,856.8,856.8,11200.0,22400.0,10400.0,standard,13960.0,0.0,0,1057.5,1057.5,1057.5,0,1057.5,0,0,314.2941176470588,1057.5,743.21,1600.01,2456.81,0.0714,0.0332
112,22600.0,864.45,864.45,11300.0,22600.0,10600.0,standard,13977.5,0.0,0,1081.5,1081.5,1081.5,0,1081.5,0,0,306.6470588235294,1081.5,774.85,1639.3,2503.75,0.0725,0.0343
113,22800.0,872.0999999999999,872.0999999999999,11400.0,22800.0,10800.0,standard,13995.0,0.0,0,1105.5,1105.5,1105.5,0,1105.5,0,0,299.0,1105.5,806.5,1678.6,2550.7,0.0736,0.0354
114,23000.0,879.75,879.75,11500.0,23000.0,11000.0,standard,14012.5,0.0,0,1129.5,1129.5,1129.5,0,1129.5,0,0,291.3529411764706,1129.5,838.15,1717.9,2597.65,0.0747,0.0364
115,23200.0,887.4000000000001,887.4000000000001,11600.0,23200.0,11200.0,standard,14030.0,0.0,0,1153.5,1153.5,1153.5,0,1153.5,0,0,283.70588235294116,1153.5,869.79,1757.19,2644.59,0.0757,0.0375
116,23400.0,895.05,895.05,11700.0,23400.0,11400.0,standard,14047.5,0.0,0,1177.5,1177.5,1177.5,0,1177.5,0,0,276.0588235294117,1177.5,901.44,1796.49,2691.54,0.0768,0.0385
117,23600.0,902.7,902.7,11800.0,23600.0,11600.0,standard,14065.0,0.0,0,1201.5,1201.5,1201.5,0,1201.5,0,0,268.4117647058823,1201.5,933.09,1835.79,2738.49,0.0778,0.0395
118,23800.0,910.3499999999999,910.3499999999999,11900.0,23800.0,11800.0,standard,14082.5,0.0,0,1225.5,1225.5,1225.5,0,1225.5,0,0,260.7647058823529,1225.5,964.74,1875.09,2785.44,0.0788,0.0405
119,24000.0,918.0,918.0,12000.0,24000.0,12000.0,standard,14100.0,0.0,0,1249.5,1249.5,1249.5,0,1249.5,0,0,253.11764705882354,1249.5,996.38,1914.38,2832.38,0.0798,0.0415
120,24200.0,925.6500000000001,925.6500000000001,12100.0,24200.0,12200.0,standard,14117.5,0.0,0,1273.5,1273.5,1273.5,0,1273.5,0,0,245.4705882352941,1273.5,1028.03,1953.68,2879.33,0.0807,0.0425
121,24400.0,933.3,933.3,12200.0,24400.0,12400.0,standard,14135.0,0.0,0,1297.5,1297.5,1297.5,0,1297.5,0,0,237.8235294117647,1297.5,1059.68,1992.98,2926.28,0.0817,0.0434
122,24600.0,940.95,940.95,12300.0,24600.0,12600.0,standard,14152.5,0.0,0,1321.5,1321.5,1321.5,0,1321.5,0,0,230.17647058823525,1321.5,1091.32,2032.27,2973.22,0.0826,0.0444
123,24800.0,948.5999999999999,948.5999999999999,12400.0,24800.0,12800.0,standard,14170.0,0.0,0,1345.5,1345.5,1345.5,0,1345.5,0,0,222.52941176470586,1345.5,1122.97,2071.57,3020.17,0.0835,0.0453
124,25000.0,956.25,956.25,12500.0,25000.0,13000.0,standard,14187.5,0.0,0,1369.5,1369.5,1369.5,0,1369.5,0,0,214.88235294117646,1369.5,1154.62,2110.87,3067.12,0.0844,0.0462
125,25200.0,963.9000000000001,963.9000000000001,12600.0,25200.0,13200.0,standard,14205.0,0.0,0,1393.5,1393.5,1393.5,0,1393.5,0,0,207.23529411764702,1393.5,1186.26,2150.16,3114.06,0.0853,0.0471
126,25400.0,971.55,971.55,12700.0,25400.0,13400.0,standard,14222.5,0.0,0,1417.5,1417.5,1417.5,0,1417.5,0,0,199.58823529411762,1417.5,1217.91,2189.46,3161.01,0.0862,0.0479
127,25600.0,979.2,979.2,12800.0,25600.0,13600.0,standard,14240.0,0.0,0,1441.5,1441.5,1441.5,0,1441.5,0,0,191.94117647058823,1441.5,1249.56,2228.76,3207.96,0.0871,0.0488
128,25800.0,986.8499999999999,986.8499999999999,12900.0,25800.0,13800.0,standard,14257.5,0.0,0,1465.5,1465.5,1465.5,0,1465.5,0,0,184.29411764705878,1465.5,1281.21,2268.06,3254.91,0.0879,0.0497
129,26000.0,994.5,994.5,13000.0,26000.0,14000.0,standard,14275.0,0.0,0,1489.5,1489.5,1489.5,0,1489.5,0,0,176.6470588235294,1489.5,1312.85,2307.35,3301.85,0.0887,0.0505
130,26200.0,1002.1500000000001,1002.1500000000001,13100.0,26200.0,14200.0,standard,14292.5,0.0,0,1513.5,1513.5,1513.5,0,1513.5,0,0,169.0,1513.5,1344.5,2346.65,3348.8,0.0896,0.0513
