,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
28,2900.0,0.0,0.0,0.0,2900.0,0.0,standard,12504.6,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,3000.0,0.0,0.0,0.0,3000.0,0.0,standard,12522.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,3100.0,0.0,0.0,0.0,3100.0,0.0,standard,12539.4,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,3200.0,0.0,0.0,0.0,3200.0,0.0,standard,12556.8,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3300.0,0.0,0.0,0.0,3300.0,0.0,standard,12574.2,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,3400.0,0.0,0.0,0.0,3400.0,0.0,standard,12591.6,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3500.0,0.0,0.0,0.0,3500.0,0.0,standard,12609.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3600.0,0.0,0.0,0.0,3600.0,0.0,standard,12626.4,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,3700.0,0.0,0.0,0.0,3700.0,0.0,standard,12643.8,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3800.0,0.0,0.0,0.0,3800.0,0.0,standard,12661.2,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3900.0,0.0,0.0,0.0,3900.0,0.0,standard,12678.6,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4000.0,0.0,0.0,0.0,4000.0,0.0,standard,12696.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4100.0,0.0,0.0,0.0,4100.0,0.0,standard,12713.4,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4200.0,0.0,0.0,0.0,4200.0,0.0,standard,12730.8,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,4300.0,0.0,0.0,0.0,4300.0,0.0,standard,12748.2,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4400.0,0.0,0.0,0.0,4400.0,0.0,standard,12765.6,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4500.0,0.0,0.0,0.0,4500.0,0.0,standard,12783.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
