,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
25,260.0,19.89,19.89,260.0,260.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,19.88235294117647,600,0.0,-19.88,0.01,19.9,0.0,-0.0765
26,270.0,20.654999999999998,20.654999999999998,270.0,270.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,20.647058823529413,600,0.0,-20.65,0.0,20.66,0.0,-0.0765
27,280.0,21.42,21.42,280.0,280.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,21.411764705882355,600,0.0,-21.41,0.01,21.43,0.0,-0.0765
28,290.0,22.185000000000002,22.185000000000002,290.0,290.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,22.176470588235297,600,0.0,-22.18,0.01,22.19,0.0,-0.0765
29,300.0,22.950000000000003,22.950000000000003,300.0,300.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,22.941176470588236,600,0.0,-22.94,0.01,22.96,0.0,-0.0765
30,310.0,23.715,23.715,310.0,310.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,23.705882352941178,600,0.0,-23.71,0.0,23.72,0.0,-0.0765
31,320.0,24.48,24.48,320.0,320.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,24.47058823529412,600,0.0,-24.47,0.01,24.49,0.0,-0.0765
32,330.0,25.245,25.245,330.0,330.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,25.23529411764706,600,0.0,-25.24,0.01,25.25,0.0,-0.0765
33,340.0,26.009999999999998,26.009999999999998,340.0,340.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,26.000000000000004,600,0.0,-26.0,0.01,26.02,0.0,-0.0765
34,350.0,26.775,26.775,350.0,350.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,26.764705882352942,600,0.0,-26.76,0.01,26.79,0.0,-0.0765
35,360.0,27.54,27.54,360.0,360.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,27.529411764705884,600,0.0,-27.53,0.01,27.55,0.0,-0.0765
36,370.0,28.305,28.305,370.0,370.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,28.294117647058826,600,0.0,-28.29,0.02,28.32,0.0001,-0.0765
37,380.0,29.07,29.07,380.0,380.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,29.058823529411768,600,0.0,-29.06,0.01,29.08,0.0,-0.0765
38,390.0,29.835,29.835,390.0,390.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,29.823529411764707,600,0.0,-29.82,0.02,29.85,0.0001,-0.0765
39,400.0,30.6,30.6,400.0,400.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,30.58823529411765,600,0.0,-30.59,0.01,30.61,0.0,-0.0765
40,410.0,31.365,31.365,410.0,410.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,31.35294117647059,600,0.0,-31.35,0.01,31.38,0.0,-0.0765
41,420.0,32.13,32.13,420.0,420.0,0.0,standard,24400.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,32.11764705882353,600,0.0,-32.12,0.01,32.14,0.0,-0.0765
