,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
27,5600.0,0.0,0.0,0.0,5600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,5800.0,0.0,0.0,0.0,5800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,6000.0,0.0,0.0,0.0,6000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,6200.0,0.0,0.0,0.0,6200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,6400.0,0.0,0.0,0.0,6400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,6600.0,0.0,0.0,0.0,6600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,6800.0,0.0,0.0,0.0,6800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,7000.0,0.0,0.0,0.0,7000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,7200.0,0.0,0.0,0.0,7200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,7400.0,0.0,0.0,0.0,7400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,7600.0,0.0,0.0,0.0,7600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,7800.0,0.0,0.0,0.0,7800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,8000.0,0.0,0.0,0.0,8000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,8200.0,0.0,0.0,0.0,8200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,8400.0,0.0,0.0,0.0,8400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,8600.0,0.0,0.0,0.0,8600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,8800.0,0.0,0.0,0.0,8800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,9000.0,0.0,0.0,0.0,9000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,9200.0,0.0,0.0,0.0,9200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,9400.0,0.0,0.0,0.0,9400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,9600.0,0.0,0.0,0.0,9600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,9800.0,0.0,0.0,0.0,9800.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,10000.0,0.0,0.0,0.0,10000.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,10200.0,0.0,0.0,0.0,10200.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,10400.0,0.0,0.0,0.0,10400.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,10600.0,0.0,0.0,0.0,10600.0,0.0,standard,6500.0,4150.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,10800.0,0.0,0.0,0.0,10800.0,150.0,standard,6500.0,4150.0,0,15.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,11000.0,0.0,0.0,0.0,11000.0,350.0,standard,6500.0,4150.0,0,35.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,11200.0,0.0,0.0,0.0,11200.0,550.0,standard,6500.0,4150.0,0,55.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,11400.0,0.0,0.0,0.0,11400.0,750.0,standard,6500.0,4150.0,0,75.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,11600.0,0.0,0.0,0.0,11600.0,950.0,standard,6500.0,4150.0,0,95.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11800.0,0.0,0.0,0.0,11800.0,1150.0,standard,6500.0,4150.0,0,115.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,12000.0,0.0,0.0,0.0,12000.0,1350.0,standard,6500.0,4150.0,0,135.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,12200.0,0.0,0.0,0.0,12200.0,1550.0,standard,6500.0,4150.0,0,155.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,12400.0,0.0,0.0,0.0,12400.0,1750.0,standard,6500.0,4150.0,0,175.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,12600.0,0.0,0.0,0.0,12600.0,1950.0,standard,6500.0,4150.0,0,195.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,12800.0,0.0,0.0,0.0,12800.0,2150.0,standard,6500.0,4150.0,0,215.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,13000.0,0.0,0.0,0.0,13000.0,2350.0,standard,6500.0,4150.0,0,235.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,13200.0,0.0,0.0,0.0,13200.0,2550.0,standard,6500.0,4150.0,0,255.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,13400.0,0.0,0.0,0.0,13400.0,2750.0,standard,6500.0,4150.0,0,275.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,13600.0,0.0,0.0,0.0,13600.0,2950.0,standard,6500.0,4150.0,0,295.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,13800.0,0.0,0.0,0.0,13800.0,3150.0,standard,6500.0,4150.0,0,315.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,14000.0,0.0,0.0,0.0,14000.0,3350.0,standard,6500.0,4150.0,0,335.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,14200.0,0.0,0.0,0.0,14200.0,3550.0,standard,6500.0,4150.0,0,355.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,14400.0,0.0,0.0,0.0,14400.0,3750.0,standard,6500.0,4150.0,0,375.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,14600.0,0.0,0.0,0.0,14600.0,3950.0,standard,6500.0,4150.0,0,395.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,14800.0,0.0,0.0,0.0,14800.0,4150.0,standard,6500.0,4150.0,0,415.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,15000.0,0.0,0.0,0.0,15000.0,4350.0,standard,6500.0,4150.0,0,435.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,15200.0,0.0,0.0,0.0,15200.0,4550.0,standard,6500.0,4150.0,0,455.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,15400.0,0.0,0.0,0.0,15400.0,4750.0,standard,6500.0,4150.0,0,475.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,15600.0,0.0,0.0,0.0,15600.0,4950.0,standard,6500.0,4150.0,0,495.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,15800.0,0.0,0.0,0.0,15800.0,5150.0,standard,6500.0,4150.0,0,515.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,16000.0,0.0,0.0,0.0,16000.0,5350.0,standard,6500.0,4150.0,0,535.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,16200.0,0.0,0.0,0.0,16200.0,5550.0,standard,6500.0,4150.0,0,555.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,16400.0,0.0,0.0,0.0,16400.0,5750.0,standard,6500.0,4150.0,0,575.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,16600.0,0.0,0.0,0.0,16600.0,5950.0,standard,6500.0,4150.0,0,595.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,16800.0,0.0,0.0,0.0,16800.0,6150.0,standard,6500.0,4150.0,0,615.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,17000.0,0.0,0.0,0.0,17000.0,6350.0,standard,6500.0,4150.0,0,635.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,17200.0,0.0,0.0,0.0,17200.0,6550.0,standard,6500.0,4150.0,0,655.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,17400.0,0.0,0.0,0.0,17400.0,6750.0,standard,6500.0,4150.0,0,675.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,17600.0,0.0,0.0,0.0,17600.0,6950.0,standard,6500.0,4150.0,0,695.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,17800.0,0.0,0.0,0.0,17800.0,7150.0,standard,6500.0,4150.0,0,715.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,18000.0,0.0,0.0,0.0,18000.0,7350.0,standard,6500.0,4150.0,0,735.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,18200.0,0.0,0.0,0.0,18200.0,7550.0,standard,6500.0,4150.0,0,755.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,18400.0,0.0,0.0,0.0,18400.0,7750.0,standard,6500.0,4150.0,0,775.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,18600.0,0.0,0.0,0.0,18600.0,7950.0,standard,6500.0,4150.0,0,795.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,18800.0,0.0,0.0,0.0,18800.0,8150.0,standard,6500.0,4150.0,0,815.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,19000.0,0.0,0.0,0.0,19000.0,8350.0,standard,6500.0,4150.0,0,835.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,19200.0,0.0,0.0,0.0,19200.0,8550.0,standard,6500.0,4150.0,0,855.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,19400.0,0.0,0.0,0.0,19400.0,8750.0,standard,6500.0,4150.0,0,875.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,19600.0,0.0,0.0,0.0,19600.0,8950.0,standard,6500.0,4150.0,0,895.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,19800.0,0.0,0.0,0.0,19800.0,9150.0,standard,6500.0,4150.0,0,915.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,20000.0,0.0,0.0,0.0,20000.0,9350.0,standard,6500.0,4150.0,0,935.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,20200.0,0.0,0.0,0.0,20200.0,9550.0,standard,6500.0,4150.0,0,956.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,20400.0,0.0,0.0,0.0,20400.0,9750.0,standard,6500.0,4150.0,0,986.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,20600.0,0.0,0.0,0.0,20600.0,9950.0,standard,6500.0,4150.0,0,1016.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,20800.0,0.0,0.0,0.0,20800.0,10150.0,standard,6500.0,4150.0,0,1046.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,21000.0,0.0,0.0,0.0,21000.0,10350.0,standard,6500.0,4150.0,0,1076.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,21200.0,0.0,0.0,0.0,21200.0,10550.0,standard,6500.0,4150.0,0,1106.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,21400.0,0.0,0.0,0.0,21400.0,10750.0,standard,6500.0,4150.0,0,1136.25,5.0,5.0,0.0,5.0,0,0,0.0,5.0,5.0,5.0,5.0,0.0002,0.0002
107,21600.0,0.0,0.0,0.0,21600.0,10950.0,standard,6500.0,4150.0,0,1166.25,15.0,15.0,0.0,15.0,0,0,0.0,15.0,15.0,15.0,15.0,0.0007,0.0007
108,21800.0,0.0,0.0,0.0,21800.0,11150.0,standard,6500.0,4150.0,0,1196.25,25.0,25.0,0.0,25.0,0,0,0.0,25.0,25.0,25.0,25.0,0.0011,0.0011
109,22000.0,0.0,0.0,0.0,22000.0,11350.0,standard,6500.0,4150.0,0,1226.25,35.0,35.0,0.0,35.0,0,0,0.0,35.0,35.0,35.0,35.0,0.0016,0.0016
110,22200.0,0.0,0.0,0.0,22200.0,11550.0,standard,6500.0,4150.0,0,1256.25,45.0,45.0,0.0,45.0,0,0,0.0,45.0,45.0,45.0,45.0,0.002,0.002
111,22400.0,0.0,0.0,0.0,22400.0,11750.0,standard,6500.0,4150.0,0,1286.25,55.0,55.0,0.0,55.0,0,0,0.0,55.0,55.0,55.0,55.0,0.0025,0.0025
112,22600.0,0.0,0.0,0.0,22600.0,11950.0,standard,6500.0,4150.0,0,1316.25,65.0,65.0,0.0,65.0,0,0,0.0,65.0,65.0,65.0,65.0,0.0029,0.0029
113,22800.0,0.0,0.0,0.0,22800.0,12150.0,standard,6500.0,4150.0,0,1346.25,75.0,75.0,0.0,75.0,0,0,0.0,75.0,75.0,75.0,75.0,0.0033,0.0033
114,23000.0,0.0,0.0,0.0,23000.0,12350.0,standard,6500.0,4150.0,0,1376.25,85.0,85.0,0.0,85.0,0,0,0.0,85.0,85.0,85.0,85.0,0.0037,0.0037
115,23200.0,0.0,0.0,0.0,23200.0,12550.0,standard,6500.0,4150.0,0,1406.25,95.0,95.0,0.0,95.0,0,0,0.0,95.0,95.0,95.0,95.0,0.0041,0.0041
116,23400.0,0.0,0.0,0.0,23400.0,12750.0,standard,6500.0,4150.0,0,1436.25,105.0,105.0,0.0,105.0,0,0,0.0,105.0,105.0,105.0,105.0,0.0045,0.0045
117,23600.0,0.0,0.0,0.0,23600.0,12950.0,standard,6500.0,4150.0,0,1466.25,115.0,115.0,0.0,115.0,0,0,0.0,115.0,115.0,115.0,115.0,0.0049,0.0049
118,23800.0,0.0,0.0,0.0,23800.0,13150.0,standard,6500.0,4150.0,0,1496.25,125.0,125.0,0.0,125.0,0,0,0.0,125.0,125.0,125.0,125.0,0.0053,0.0053
119,24000.0,0.0,0.0,0.0,24000.0,13350.0,standard,6500.0,4150.0,0,1526.25,135.0,135.0,0.0,135.0,0,0,0.0,135.0,135.0,135.0,135.0,0.0056,0.0056
120,24200.0,0.0,0.0,0.0,24200.0,13550.0,standard,6500.0,4150.0,0,1556.25,145.0,145.0,0.0,145.0,0,0,0.0,145.0,145.0,145.0,145.0,0.006,0.006
121,24400.0,0.0,0.0,0.0,24400.0,13750.0,standard,6500.0,4150.0,0,1586.25,155.0,155.0,0.0,155.0,0,0,0.0,155.0,155.0,155.0,155.0,0.0064,0.0064
122,24600.0,0.0,0.0,0.0,24600.0,13950.0,standard,6500.0,4150.0,0,1616.25,165.0,165.0,0.0,165.0,0,0,0.0,165.0,165.0,165.0,165.0,0.0067,0.0067
123,24800.0,0.0,0.0,0.0,24800.0,14150.0,standard,6500.0,4150.0,0,1646.25,175.0,175.0,0.0,175.0,0,0,0.0,175.0,175.0,175.0,175.0,0.0071,0.0071
124,25000.0,0.0,0.0,0.0,25000.0,14350.0,standard,6500.0,4150.0,0,1676.25,185.0,185.0,0.0,185.0,0,0,0.0,185.0,185.0,185.0,185.0,0.0074,0.0074
125,25200.0,0.0,0.0,0.0,25200.0,14550.0,standard,6500.0,4150.0,0,1706.25,195.0,195.0,0.0,195.0,0,0,0.0,195.0,195.0,195.0,195.0,0.0077,0.0077
126,25400.0,0.0,0.0,0.0,25400.0,14750.0,standard,6500.0,4150.0,0,1736.25,205.0,205.0,0.0,205.0,0,0,0.0,205.0,205.0,205.0,205.0,0.0081,0.0081
127,25600.0,0.0,0.0,0.0,25600.0,14950.0,standard,6500.0,4150.0,0,1766.25,215.0,215.0,0.0,215.0,0,0,0.0,215.0,215.0,215.0,215.0,0.0084,0.0084
128,25800.0,0.0,0.0,0.0,25800.0,15150.0,standard,6500.0,4150.0,0,1796.25,225.0,225.0,0.0,225.0,0,0,0.0,225.0,225.0,225.0,225.0,0.0087,0.0087
129,26000.0,0.0,0.0,0.0,26000.0,15350.0,standard,6500.0,4150.0,0,1826.25,235.0,235.0,0.0,235.0,0,0,0.0,235.0,235.0,235.0,235.0,0.009,0.009
130,26200.0,0.0,0.0,0.0,26200.0,15550.0,standard,6500.0,4150.0,0,1856.25,245.0,245.0,0.0,245.0,0,0,0.0,245.0,245.0,245.0,245.0,0.0094,0.0094
131,26400.0,0.0,0.0,0.0,26400.0,15750.0,standard,6500.0,4150.0,0,1886.25,255.0,255.0,0.0,255.0,0,0,0.0,255.0,255.0,255.0,255.0,0.0097,0.0097
132,26600.0,0.0,0.0,0.0,26600.0,15950.0,standard,6500.0,4150.0,0,1916.25,265.0,265.0,0.0,265.0,0,0,0.0,265.0,265.0,265.0,265.0,0.01,0.01
133,26800.0,0.0,0.0,0.0,26800.0,16150.0,standard,6500.0,4150.0,0,1946.25,275.0,275.0,0.0,275.0,0,0,0.0,275.0,275.0,275.0,275.0,0.0103,0.0103
134,27000.0,0.0,0.0,0.0,27000.0,16350.0,standard,6500.0,4150.0,0,1976.25,285.0,285.0,0.0,285.0,0,0,0.0,285.0,285.0,285.0,285.0,0.0106,0.0106
135,27200.0,0.0,0.0,0.0,27200.0,16550.0,standard,6500.0,4150.0,0,2006.25,295.0,295.0,0.0,295.0,0,0,0.0,295.0,295.0,295.0,295.0,0.0108,0.0108
136,27400.0,0.0,0.0,0.0,27400.0,16750.0,standard,6500.0,4150.0,0,2036.25,305.0,305.0,0.0,305.0,0,0,0.0,305.0,305.0,305.0,305.0,0.0111,0.0111
137,27600.0,0.0,0.0,0.0,27600.0,16950.0,standard,6500.0,4150.0,0,2066.25,315.0,315.0,0.0,315.0,0,0,0.0,315.0,315.0,315.0,315.0,0.0114,0.0114
138,27800.0,0.0,0.0,0.0,27800.0,17150.0,standard,6500.0,4150.0,0,2096.25,325.0,325.0,0.0,325.0,0,0,0.0,325.0,325.0,325.0,325.0,0.0117,0.0117
139,28000.0,0.0,0.0,0.0,28000.0,17350.0,standard,6500.0,4150.0,0,2126.25,335.0,335.0,0.0,335.0,0,0,0.0,335.0,335.0,335.0,335.0,0.012,0.012
140,28200.0,0.0,0.0,0.0,28200.0,17550.0,standard,6500.0,4150.0,0,2156.25,345.0,345.0,0.0,345.0,0,0,0.0,345.0,345.0,345.0,345.0,0.0122,0.0122
