,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
39,4000,306.0,306.0,4000,4000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,305.8823529411765,300,0.0,-305.88,0.12,306.12,0.0,-0.0765
40,4100,313.65,313.65,4100,4100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,313.5294117647059,300,0.0,-313.53,0.12,313.77,0.0,-0.0765
41,4200,321.29999999999995,321.29999999999995,4200,4200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,321.1764705882353,300,0.0,-321.18,0.12,321.42,0.0,-0.0765
42,4300,328.95000000000005,328.95000000000005,4300,4300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,328.82352941176475,300,0.0,-328.82,0.13,329.08,0.0,-0.0765
43,4400,336.6,336.6,4400,4400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,336.47058823529414,300,0.0,-336.47,0.13,336.73,0.0,-0.0765
44,4500,344.25,344.25,4500,4500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,344.11764705882354,300,0.0,-344.12,0.13,344.38,0.0,-0.0765
45,4600,351.9,351.9,4600,4600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,351.764705882353,300,0.0,-351.76,0.14,352.04,0.0,-0.0765
46,4700,359.54999999999995,359.54999999999995,4700,4700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,359.4117647058824,300,0.0,-359.41,0.14,359.69,0.0,-0.0765
47,4800,367.20000000000005,367.20000000000005,4800,4800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,367.05882352941177,300,0.0,-367.06,0.14,367.34,0.0,-0.0765
48,4900,374.85,374.85,4900,4900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,374.7058823529412,300,0.0,-374.71,0.14,374.99,0.0,-0.0765
49,5000,382.5,382.5,5000,5000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,382.3529411764706,300,0.0,-382.35,0.15,382.65,0.0,-0.0765
50,5100,390.15,390.15,5100,5100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,390.00000000000006,300,0.0,-390.0,0.15,390.3,0.0,-0.0765
51,5200,397.79999999999995,397.79999999999995,5200,5200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,397.64705882352945,300,0.0,-397.65,0.15,397.95,0.0,-0.0765
52,5300,405.45000000000005,405.45000000000005,5300,5300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,405.29411764705884,300,0.0,-405.29,0.16,405.61,0.0,-0.0765
53,5400,413.1,413.1,5400,5400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,412.9411764705883,300,0.0,-412.94,0.16,413.26,0.0,-0.0765
54,5500,420.75,420.75,5500,5500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,420.5882352941177,300,0.0,-420.59,0.16,420.91,0.0,-0.0765
55,5600,428.4,428.4,5600,5600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,428.2352941176471,300,0.0,-428.24,0.16,428.56,0.0,-0.0765
56,5700,436.04999999999995,436.04999999999995,5700,5700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,435.8823529411765,300,0.0,-435.88,0.17,436.22,0.0,-0.0765
57,5800,443.70000000000005,443.70000000000005,5800,5800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,443.5294117647059,300,0.0,-443.53,0.17,443.87,0.0,-0.0765
58,5900,451.35,451.35,5900,5900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,451.1764705882353,300,0.0,-451.18,0.17,451.52,0.0,-0.0765
59,6000,459.0,459.0,6000,6000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,458.82352941176475,300,0.0,-458.82,0.18,459.18,0.0,-0.0765
60,6100,466.65,466.65,6100,6100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,466.47058823529414,300,0.0,-466.47,0.18,466.83,0.0,-0.0765
61,6200,474.29999999999995,474.29999999999995,6200,6200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,474.1176470588236,300,0.0,-474.12,0.18,474.48,0.0,-0.0765
62,6300,481.95000000000005,481.95000000000005,6300,6300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,481.764705882353,300,0.0,-481.76,0.19,482.14,0.0,-0.0765
63,6400,489.6,489.6,6400,6400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,489.4117647058824,300,0.0,-489.41,0.19,489.79,0.0,-0.0765
64,6500,497.25,497.25,6500,6500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,497.0588235294118,300,0.0,-497.06,0.19,497.44,0.0,-0.0765
65,6600,504.9,504.9,6600,6600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,504.7058823529412,300,0.0,-504.71,0.19,505.09,0.0,-0.0765
66,6700,512.55,512.55,6700,6700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,512.3529411764706,300,0.0,-512.35,0.2,512.75,0.0,-0.0765
67,6800,520.2,520.2,6800,6800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,0.2,520.4,0.0,-0.0765
68,6900,527.85,527.85,6900,6900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,7.85,535.7,0.0011,-0.0754
69,7000,535.5,535.5,7000,7000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,15.5,551.0,0.0022,-0.0743
70,7100,543.15,543.15,7100,7100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,23.15,566.3,0.0033,-0.0732
71,7200,550.8,550.8,7200,7200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,30.8,581.6,0.0043,-0.0722
72,7300,558.45,558.45,7300,7300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,38.45,596.9,0.0053,-0.0712
73,7400,566.1,566.1,7400,7400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,46.1,612.2,0.0062,-0.0703
74,7500,573.75,573.75,7500,7500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,53.75,627.5,0.0072,-0.0693
75,7600,581.4,581.4,7600,7600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,61.4,642.8,0.0081,-0.0684
76,7700,589.05,589.05,7700,7700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,69.05,658.1,0.009,-0.0675
77,7800,596.7,596.7,7800,7800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,76.7,673.4,0.0098,-0.0667
78,7900,604.35,604.35,7900,7900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,84.35,688.7,0.0107,-0.0658
79,8000,612.0,612.0,8000,8000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,92.0,704.0,0.0115,-0.065
80,8100,619.65,619.65,8100,8100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,99.65,719.3,0.0123,-0.0642
81,8200,627.3,627.3,8200,8200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,107.3,734.6,0.0131,-0.0634
82,8300,634.95,634.95,8300,8300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,114.95,749.9,0.0138,-0.0627
83,8400,642.5999999999999,642.5999999999999,8400,8400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,122.6,765.2,0.0146,-0.0619
84,8500,650.25,650.25,8500,8500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,520.0,300,0.0,-520.0,130.25,780.5,0.0153,-0.0612
85,8600,657.9000000000001,657.9000000000001,8600,8600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,513.1176470588235,300,0.0,-513.12,144.78,802.68,0.0168,-0.0597
86,8700,665.55,665.55,8700,8700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,505.47058823529414,300,0.0,-505.47,160.08,825.63,0.0184,-0.0581
87,8800,673.2,673.2,8800,8800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,497.8235294117647,300,0.0,-497.82,175.38,848.58,0.0199,-0.0566
88,8900,680.8499999999999,680.8499999999999,8900,8900,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,490.1764705882353,300,0.0,-490.18,190.67,871.52,0.0214,-0.0551
89,9000,688.5,688.5,9000,9000,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,482.52941176470586,300,0.0,-482.53,205.97,894.47,0.0229,-0.0536
90,9100,696.1500000000001,696.1500000000001,9100,9100,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,474.88235294117646,300,0.0,-474.88,221.27,917.42,0.0243,-0.0522
91,9200,703.8,703.8,9200,9200,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,467.2352941176471,300,0.0,-467.24,236.56,940.36,0.0257,-0.0508
92,9300,711.45,711.45,9300,9300,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,459.5882352941176,300,0.0,-459.59,251.86,963.31,0.0271,-0.0494
93,9400,719.0999999999999,719.0999999999999,9400,9400,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,451.94117647058823,300,0.0,-451.94,267.16,986.26,0.0284,-0.0481
94,9500,726.75,726.75,9500,9500,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,444.2941176470588,300,0.0,-444.29,282.46,1009.21,0.0297,-0.0468
95,9600,734.4000000000001,734.4000000000001,9600,9600,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,436.6470588235294,300,0.0,-436.65,297.75,1032.15,0.031,-0.0455
96,9700,742.05,742.05,9700,9700,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,429.0,300,0.0,-429.0,313.05,1055.1,0.0323,-0.0442
97,9800,749.7,749.7,9800,9800,0.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,421.3529411764706,300,0.0,-421.35,328.35,1078.05,0.0335,-0.043
