,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
99,10532,250,190,89621.05262999999,5894.1,5493.53
100,10533,340,230,88730.43478,5451.17,5386.65
101,10536,350,230,87543.47826,4238.84,5244.22
102,10537,150,120,83916.66667,5568.55,4809.0
103,10538,590,380,87963.15789,5487.05,5294.58
104,10541,1290,980,87504.08163,5636.39,5239.49
105,10543,870,540,86701.85185,5363.19,5143.22
106,10546,60,40,86925.0,5551.25,5170.0
107,10547,350,260,87011.53846,5673.14,5180.38
108,10548,170,110,87836.36364,6172.79,5279.36
109,10549,580,390,85338.46154,5646.93,4979.62
110,10550,1170,800,86852.5,5489.66,5161.3
111,10552,1260,910,87161.53846,5835.49,5198.38
112,10553,490,360,87961.11111,5432.8,5294.33
113,10560,170,120,90608.33333,5337.69,5612.0
114,10562,1500,1040,87344.23077000001,5711.19,5220.31
115,10566,1070,730,87360.27397000001,6197.23,5222.23
116,10567,930,700,87101.42857,5550.54,5191.17
117,10570,460,310,85580.64516,4892.86,5008.68
118,10573,1290,820,87328.04878,5642.68,5218.37
119,10576,180,130,84223.07692,3438.89,4771.86
120,10577,90,50,89680.0,4222.0,5386.6
121,10579,480,360,87547.22222000001,5515.79,5244.67
122,10580,500,320,87556.25,4515.01,5245.75
123,10583,1290,950,87296.84211,4883.68,5214.62
124,10588,130,100,85300.0,5489.91,4975.0
125,10589,530,360,86975.0,6096.67,5176.0
126,10590,260,190,84873.68421,5029.18,4923.84
127,10591,1060,630,87619.04762,5683.33,5253.29
128,10594,230,160,86818.75,5396.78,5157.25
129,10595,300,210,88385.71429,5314.7,5345.29
130,10598,1330,1020,88163.72549,5612.08,5318.65
131,10601,560,330,87851.51515,6457.42,5281.18
132,10603,1090,760,86806.57895,5910.03,5155.79
133,10604,510,320,88165.625,5497.39,5318.88
134,10605,900,660,86960.60606,5487.31,5174.27
135,10606,570,340,86614.70588,5469.44,5132.76
136,10607,340,270,86637.03704,5074.72,5135.44
137,10701,2010,1350,87063.7037,6026.37,5186.64
138,10703,1020,710,87316.90141,6045.5,5217.03
139,10704,1990,1370,87233.57664,6110.57,5207.03
140,10705,1230,850,86903.52941,5981.8,5167.42
141,10706,410,270,88781.48148,5596.18,5392.78
142,10707,520,350,86702.85714,5410.16,5143.34
143,10708,1230,910,86630.76922999999,6109.61,5134.69
144,10709,470,320,88034.375,5545.77,5303.12
145,10710,1720,1300,86814.61537999999,5809.03,5156.75
146,10801,1600,1050,87383.80952000001,5534.31,5225.06
147,10803,460,320,86246.875,4799.45,5088.62
148,10804,520,410,86412.19512,4457.64,5108.46
149,10805,1080,680,86530.88235,6141.01,5122.71
150,10901,1060,780,88008.97436000001,5665.48,5300.08
151,10913,230,180,87955.55556000001,5232.6,5293.67
152,10916,230,160,88725.0,5821.72,5386.0
153,10917,90,60,93300.0,6178.0,5935.0
154,10918,590,440,87952.27273,5926.09,5293.27
155,10919,60,50,84740.0,5639.75,4907.8
156,10920,480,370,87756.75676,5671.64,5269.81
157,10921,230,160,89556.25,6353.82,5485.75
158,10923,470,330,87715.15152,5541.51,5264.82
159,10924,600,410,87614.63415,5705.39,5252.76
160,10925,300,230,87460.86957000001,6155.82,5234.3
161,10926,200,140,87871.42857,6269.69,5283.57
162,10927,320,200,87995.0,5785.46,5298.4
163,10928,230,130,86069.23077000001,5851.66,5067.31
164,10930,460,370,88927.02703,6127.35,5410.24
165,10931,60,40,81300.0,4597.5,4495.0
166,10940,2180,1510,86945.69536,6114.84,5172.48
167,10941,720,460,87554.34783,6204.48,5245.52
168,10950,1550,1160,87661.2069,5759.22,5258.34
169,10952,810,550,87681.81818,4334.12,5013.28
170,10954,1290,910,87945.05495,5781.79,5292.41
171,10956,1440,1110,87951.35135,5299.09,5293.16
172,10958,170,110,86709.09091,5993.2,5144.09
173,10960,730,450,86071.11111,5139.77,5067.53
174,10962,260,190,87000.0,5319.52,5179.0
175,10963,150,110,85290.90909,6023.64,4973.91
176,10964,60,40,77375.0,3691.25,4024.0
177,10965,820,580,87274.13793,5537.98,5211.9
178,10968,170,110,85872.72727,4891.95,5043.73
179,10969,70,40,89550.0,6135.0,5485.0
180,10970,540,380,86052.63158,5536.28,5065.32
181,10973,130,100,85750.0,5739.08,5029.0
182,10974,160,130,86507.69231,5376.88,5119.92
183,10976,50,40,88800.0,5438.75,5392.0
184,10977,1530,1140,87099.12281,5362.75,5190.89
185,10980,710,500,87676.0,5460.7,5260.12
186,10983,280,210,87057.14286,5501.22,5185.86
187,10984,150,120,86833.33333,5406.69,5159.0
188,10986,90,60,80833.33333,4647.25,4439.0
189,10987,150,100,84970.0,4930.71,4935.4
190,10989,580,440,86797.72727,5575.62,5154.73
191,10990,1000,720,87308.33333,5847.54,5216.0
192,10992,510,370,89181.08107999999,6189.39,5440.73
193,10993,200,160,84875.0,5420.63,4924.0
194,10994,380,290,88210.34483,5294.14,5324.24
195,10998,190,140,86257.14286,5742.59,5089.86
196,11001,1460,1070,86728.03738,5501.78,5146.36
197,11003,2400,1930,86863.73057,5320.88,5162.65
198,11004,890,680,86542.64706,5941.21,5124.12
199,11005,180,170,86341.17647,6332.55,5099.94
200,11010,1480,1080,87233.33333,5566.28,5207.0
201,11020,210,160,88456.25,3952.25,5077.94
202,11021,880,650,87413.84615,5873.13,5228.66
203,11023,310,260,86115.38462000001,3878.05,4790.53
204,11024,210,150,86600.0,2194.31,4616.45
205,11030,520,380,87163.15789,4107.8,5198.58
206,11040,2190,1640,87433.53659,5355.85,5231.02
207,11050,1180,790,86759.49367000001,4983.7,5150.14
208,11096,290,200,83495.0,5183.48,4758.4
209,11101,1550,1100,86810.90909,5777.4,5156.31
210,11102,1810,1250,86550.4,6087.0,5125.05
211,11103,2000,1400,85998.57143,5670.15,5058.83
212,11104,1480,960,87076.04167,6331.85,5188.13
213,11105,2010,1370,85969.34307,5686.66,5055.32
214,11106,2130,1480,86475.0,6151.63,5116.0
215,11109,410,310,87861.29032,4038.7,3905.96
216,11201,3210,2530,87296.83794,6149.6,5214.62
217,11203,2530,2050,86367.80488,5500.89,5103.14
218,11204,2030,1240,86741.12903,5432.29,5147.94
219,11205,1540,1140,86877.19297999999,5875.02,5164.26
220,11206,1890,1360,86099.26471,6044.4,5070.91
221,11207,2080,1670,85776.64671,5776.8,5032.2
222,11208,1740,1310,86505.34351,5710.63,5119.64
223,11209,3850,2640,86721.59091,5978.72,5145.59
224,11210,2170,1680,86687.5,5326.93,5141.5
225,11211,2960,2270,86950.22026,5797.3,5173.03
226,11212,1570,1180,85734.74576,5552.37,5027.17
227,11213,1630,1150,86325.21738999999,5301.34,5030.36
228,11214,2790,1770,87061.01695,6067.35,5186.32
229,11215,3790,2810,86743.0605,5880.75,5148.17
230,11216,2220,1670,86080.83832000001,5718.19,5068.7
231,11217,1990,1530,87035.94771000001,5956.26,5183.31
232,11218,2710,1810,86896.68508,5976.65,5166.6
233,11219,1420,810,86539.50617000001,4931.8,4841.94
234,11220,1680,1030,86732.03882999999,6078.93,5146.84
235,11221,1960,1450,85928.27586000001,5641.38,5050.39
236,11222,2520,1740,86422.98851,5904.22,5109.76
237,11223,2240,1430,86935.66434,5617.4,5171.28
238,11224,1310,870,86725.28736,6398.37,5146.03
239,11225,2150,1580,85908.86076,5518.89,5048.06
240,11226,2900,2090,86132.53589,5608.89,5074.9
241,11228,1680,1220,87053.27868999999,5531.19,5185.39
242,11229,3050,2110,86784.83412,5896.17,5153.18
243,11230,2490,1550,86681.93548,5639.79,5140.83
244,11231,1610,1190,87178.9916,5907.97,5200.48
245,11232,710,490,85959.18367,5923.61,5054.1
246,11233,1840,1420,86185.91549,5616.59,5081.31
247,11234,4340,3550,86898.59155,5548.65,5166.83
248,11235,3080,2080,86784.61537999999,6105.09,5153.15
249,11236,3810,3170,86366.24606,5459.79,5102.95
250,11237,1140,780,85975.64103,5987.78,5056.08
251,11238,3250,2540,86629.92126,5953.54,5134.59
252,11239,530,390,85605.12821,5724.34,5011.62
253,11354,1620,1050,86962.85714,6095.33,5174.54
254,11355,1820,1080,86491.66667,6009.95,5118.0
255,11356,830,580,87231.03448,5625.42,5206.72
256,11357,2170,1660,87044.57831,5763.22,5184.35
257,11358,1520,1100,87177.27273,5555.06,5200.27
258,11360,1210,930,87213.97849,6162.9,5204.68
259,11361,1380,990,86906.06061,5760.31,5167.73
260,11362,950,730,87475.34247,6026.76,5236.04
261,11363,330,250,87216.0,5364.02,5204.92
262,11364,1900,1450,86882.06897000001,6007.36,5164.85
263,11365,1960,1350,87062.96296,6040.22,5186.56
264,11366,640,470,87127.65957,5462.25,5194.32
265,11367,1620,1120,86872.32143,6006.22,5163.68
266,11368,1780,1160,86018.10345,5886.71,5061.17
267,11369,1050,790,86878.48101,5909.53,5164.42
268,11370,1000,690,87337.68116000001,5896.67,5219.52
269,11372,2440,1630,86745.39877,6491.12,5148.45
270,11373,2580,1550,86321.93548,6087.44,5097.63
271,11374,2430,1620,86529.62963,6206.67,5122.56
272,11375,4410,3190,86696.55172,6262.41,5142.59
273,11377,3180,2090,86344.01914,6248.79,5100.28
274,11378,1630,1110,86572.07207000001,5802.96,5127.65
275,11379,1930,1340,87277.61194,5770.17,5212.31
276,11385,3750,2430,86390.9465,5834.18,5105.91
277,11411,1050,900,86613.33333,5339.88,5076.4
278,11412,1560,1360,86654.41176,5425.78,5089.78
279,11413,2090,1770,87197.74011,5396.97,5119.0
280,11414,1630,1230,86920.3252,6039.62,5169.44
281,11415,1130,790,86839.24051,6319.07,5159.71
282,11416,650,450,85468.88889,5577.52,4995.27
283,11417,1090,830,86981.92771,5874.16,5176.83
284,11418,1120,830,86283.13252999999,5737.74,5092.98
285,11419,1240,920,86100.0,5625.49,5071.0
286,11420,1650,1300,86297.69231,5588.84,5094.72
287,11421,1390,1030,86293.20388,5762.85,5094.18
288,11422,1510,1280,86744.53125,5489.09,5148.34
289,11423,1150,910,86124.17582,5468.14,5073.9
290,11426,970,750,86710.66667,5797.71,5144.28
291,11427,1150,890,87083.14607,5828.75,5188.98
292,11428,910,740,86000.0,5625.2,5059.0
293,11429,1080,920,86404.34783,5378.89,5043.3
294,11432,1750,1260,86169.84127,5652.88,5079.38
295,11433,950,790,86825.31646,5588.89,5158.04
296,11434,2650,2190,86281.27854,5784.52,5092.75
297,11435,1930,1370,86392.70073,5955.08,5106.12
298,11436,670,570,86871.92982,5705.42,5163.63
299,11501,1230,820,87260.97561000001,5794.86,5210.32
300,11507,390,310,87196.77419,5098.01,5202.61
301,11509,120,80,88287.5,4751.25,5333.5
302,11510,1940,1570,87167.51592,5356.96,5199.1
303,11514,290,210,88223.80952000001,5792.5,5325.86
304,11516,320,220,85950.0,5110.54,5053.0
305,11518,640,470,87746.80851,5802.68,5268.62
306,11520,1960,1550,87290.32258,5408.35,5213.84
307,11530,1160,850,87096.47059,4851.64,5190.58
308,11542,1140,760,87001.31579,5510.86,5179.16
309,11545,450,320,88253.125,4385.99,5329.38
310,11548,50,40,83450.0,4308.75,4753.0
311,11550,1730,1330,87160.90226,5141.25,5198.31
312,11552,1290,1010,86600.9901,5323.39,5131.12
313,11553,1030,810,86928.39506,5576.63,5170.41
314,11554,2120,1590,87167.92452999999,5616.42,5199.15
315,11557,360,270,87500.0,5120.37,5239.0
316,11558,390,280,87582.14286,5843.69,5248.86
317,11559,280,190,87500.0,4900.54,5194.79
318,11560,290,200,86405.0,4326.19,5107.6
319,11561,2420,1680,87518.45238,5757.14,5241.21
320,11563,1330,990,87291.91919,5636.41,5214.03
321,11565,500,400,87652.5,5572.89,5257.3
322,11566,1700,1300,87433.07692,5309.29,5230.97
323,11570,1230,910,87717.58242,5366.53,5265.11
324,11572,1730,1310,87546.56489,5586.92,5244.59
325,11575,620,480,86958.33333,5481.76,5174.0
326,11576,430,330,88596.9697,3957.73,5370.64
327,11577,520,400,87185.0,4925.11,5201.2
328,11579,250,180,87355.55556000001,5049.47,5221.67
329,11580,2450,1900,87339.47368,5457.14,5219.74
330,11581,1170,930,87041.93548,5319.19,5184.03
331,11590,2020,1490,87305.36912999999,5302.27,5215.64
332,11596,560,400,87535.0,5176.04,5243.2
333,11598,470,340,87752.94118,4687.07,5259.08
334,11691,1210,910,86046.15385,5418.31,5064.54
335,11692,520,420,85259.52381,5627.7,4970.14
336,11693,510,390,86451.28205,6306.54,5113.15
337,11694,910,700,87230.0,5736.15,5206.6
338,11697,260,170,88311.76471,6610.24,5336.41
339,11701,1190,910,86250.54945,5432.71,5089.07
340,11702,810,590,88679.66102,5633.51,5380.56
341,11703,1100,840,87647.61905,5784.72,5256.71
342,11704,2250,1650,87133.93939,5633.05,5195.07
343,11705,400,290,89203.44828,5454.57,5443.41
344,11706,2720,2020,87128.71287,5688.43,5194.45
345,11709,370,270,87688.88889,5303.39,5261.67
346,11710,1790,1340,86632.08955,5407.73,5134.85
347,11713,540,350,87248.57143,5911.66,5208.83
348,11714,1370,970,87264.94845,5544.87,5210.79
349,11715,260,210,85547.61905,5238.92,5004.71
350,11716,600,410,88265.85366000001,5870.92,5330.9
351,11717,1740,1280,86142.96875,5745.46,5076.16
352,11718,150,130,86938.46154,5077.87,5171.62
353,11719,180,140,85042.85714,5208.72,4944.14
354,11720,1600,1270,87547.24409,5906.48,5244.67
355,11721,300,230,87286.95652,5318.05,5213.43
356,11722,1400,1060,86653.77358,5817.18,5137.45
357,11724,110,80,83587.5,3087.41,4484.93
358,11725,1530,1210,87989.2562,5541.32,5297.71
359,11726,810,580,86120.68966,5584.65,5073.48
360,11727,1680,1210,86669.42149,5851.36,5139.33
361,11729,1600,1200,87195.0,5690.34,5202.4
362,11730,730,560,87810.71429,5719.79,5276.29
363,11731,1550,1180,87880.50847,5694.4,5284.66
364,11732,180,110,85681.81818,5061.81,5020.82
365,11733,750,580,88720.68966,5504.23,5385.48
366,11735,1910,1360,87797.79412,5768.77,5274.74
367,11738,930,660,87707.57576,5982.77,5263.91
368,11740,420,330,88848.48485,5619.28,5400.82
369,11741,1660,1140,87941.22807000001,6027.15,5291.95
370,11742,840,620,86998.3871,6056.43,5178.81
371,11743,2000,1510,87309.27152000001,5222.31,5216.11
372,11746,2770,2100,87271.42857,5316.39,5211.57
373,11747,910,660,87334.84848,5340.41,5219.18
374,11749,180,150,84266.66667,5268.53,4851.0
375,11751,750,580,88127.58621000001,5751.83,5314.31
376,11752,570,420,87447.61905,5692.72,5232.71
377,11753,510,360,86983.33333,4089.53,5177.0
378,11754,980,730,87817.80822,5755.16,5277.14
379,11755,690,520,86517.30769,5526.87,5121.08
380,11756,2630,1990,87365.82915,5729.13,5222.9
381,11757,2490,1900,87468.94737000001,5716.82,5235.27
382,11758,3040,2240,87291.07143,5407.48,5213.93
383,11762,1200,920,87097.82609,5603.54,5190.74
384,11763,1610,1240,86915.32258,5922.86,5168.84
385,11764,600,500,86638.0,5250.82,5135.56
386,11766,630,460,87571.73913,5639.69,5247.61
387,11767,680,530,86584.90566,5521.45,5129.19
388,11768,1010,780,87206.41026,5171.03,5203.77
389,11769,540,420,86642.85714,5656.33,5136.14
390,11771,400,270,88592.59259,5071.7,5370.11
391,11772,2380,1730,87067.05202,5962.55,5187.05
392,11776,1230,920,86845.65217,5798.33,5160.48
393,11777,440,300,85676.66667,5252.63,5020.2
394,11778,720,580,88051.72413999999,6069.85,5305.21
395,11779,2200,1590,87457.2327,5992.42,5233.87
396,11780,680,520,87115.38462000001,5241.14,5192.85
397,11782,850,640,87964.0625,5687.58,5294.69
398,11783,1190,920,87593.47826,5472.63,5250.22
399,11784,1350,1050,87198.09524,5956.71,5202.77
400,11786,290,240,85970.83333,5307.21,5055.5
401,11787,1690,1320,87744.69697,5533.74,5268.36
402,11788,940,650,87476.92308,5623.97,5236.23
403,11789,460,370,88132.43243,6231.02,5314.89
404,11790,620,480,87652.08333,5449.41,5257.25
405,11791,950,750,87982.66667,4626.81,5296.92
406,11792,420,350,88697.14286,5734.43,5382.66
407,11793,1770,1390,87489.20863,5484.37,5237.71
408,11795,1330,1070,87643.92523,5543.89,5256.27
409,11796,220,170,85117.64706,5387.42,4953.12
410,11797,340,220,84827.27273,3766.73,4918.27
411,11798,510,380,86957.89474,5537.57,5173.95
412,11801,2230,1540,87310.38961,5733.7,5216.25
413,11803,1320,1020,86827.45098,5027.15,5158.29
414,11804,250,190,89236.84211,5238.61,5447.42
415,11901,1000,660,86877.27273,6013.37,5164.27
416,11933,370,260,89050.0,6284.71,5425.0
417,11934,400,320,87890.625,5829.52,5285.88
418,11935,200,150,88613.33333,5916.42,5372.6
419,11937,730,520,88123.07692,5154.69,5254.48
420,11940,270,190,85900.0,5537.14,5047.0
421,11941,140,100,86330.0,6063.85,5098.6
422,11942,280,200,89345.0,6161.2,5460.4
423,11944,200,140,88928.57143,6185.44,5410.43
424,11946,690,470,87940.42553,5841.42,5291.85
425,11948,60,40,76625.0,4011.25,3934.0
426,11949,720,540,87546.2963,5682.22,5244.56
427,11950,730,560,86505.35714,6016.08,5119.64
428,11951,620,460,87071.73913,6225.04,5187.61
429,11952,280,190,85263.15789,5321.83,4970.58
430,11953,780,550,87578.18182,6171.7,5248.38
431,11954,200,140,83085.71429,4939.91,4709.29
432,11955,190,90,88900.0,5748.38,5407.0
433,11957,40,40,78475.0,4298.75,4156.0
434,11958,40,30,99366.66667,7085.0,6663.0
435,11961,780,530,87939.62264,6082.3,5291.75
436,11963,360,230,87543.47826,5202.11,5108.02
437,11967,1300,1010,87690.09901,6114.35,5261.81
438,11968,420,270,88640.74074,5391.93,5155.09
439,11971,320,240,86391.66667,5622.64,5106.0
440,11976,80,50,91660.0,5930.75,5738.2
441,11977,120,80,89637.5,5980.13,5495.5
442,11978,140,80,87075.0,5390.96,5154.06
443,11980,300,220,88318.18182,6183.99,5337.18
444,12009,430,250,89700.0,6816.55,5503.0
445,12010,1090,540,87287.03704,6774.6,5213.44
446,12015,190,110,87145.45455,6376.48,5196.45
447,12018,480,310,87267.74193999999,6608.09,5211.13
448,12019,1010,620,87554.83871,6434.83,5245.58
449,12020,1810,1010,87401.9802,6637.03,5227.24
450,12023,110,60,84116.66667,6315.5,4833.0
451,12025,310,150,88506.66667,7001.76,5359.8
452,12027,260,170,87152.94118,6524.5,5197.35
453,12029,60,40,78200.0,4492.5,4123.0
454,12033,480,290,86848.27586000001,6390.35,5160.79
455,12037,170,100,84160.0,6140.19,4838.2
456,12043,310,140,84864.28571,6313.48,4922.71
457,12046,40,20,102050.0,7535.0,7039.0
458,12047,950,490,87540.81633,6611.44,5243.9
459,12051,190,90,89822.22222000001,7262.44,5517.67
460,12052,110,60,87250.0,6774.0,5209.0
461,12053,280,160,88775.0,6819.32,5392.0
462,12054,1030,640,88293.75,6513.81,5334.25
463,12056,150,90,90766.66667,6960.6,5631.0
464,12058,70,40,83100.0,6225.0,4711.0
465,12059,110,50,91320.0,7007.0,5697.4
466,12060,80,50,93260.0,6766.25,5930.2
467,12061,610,360,86627.77777999999,6368.19,5134.33
468,12062,100,50,92940.0,7560.5,5891.8
469,12065,2620,1480,87697.2973,6596.28,5262.68
470,12066,130,70,89528.57143,6991.36,5482.43
471,12067,110,50,90900.0,7228.25,5647.0
472,12068,130,60,81466.66667,6180.5,4515.0
473,12070,80,30,95300.0,8240.0,6175.0
474,12072,160,70,84257.14286,6191.57,4849.86
475,12074,190,100,88790.0,7102.79,5393.8
476,12075,160,100,84780.0,5938.9,4912.6
477,12077,350,230,88039.13042999999,6547.19,5303.7
478,12078,710,270,87503.7037,6939.78,5239.44
479,12083,220,130,83576.92308,5921.14,4768.23
480,12084,370,130,89230.76922999999,6598.01,5446.69
481,12086,120,60,92816.66667,7494.0,5877.0
482,12087,60,30,76900.0,4702.5,3967.0
483,12090,260,130,88730.76922999999,6956.55,5386.69
484,12094,140,70,92414.28571,7257.86,5828.71
485,12095,530,190,84684.21053,6397.37,4901.11
486,12106,140,70,91357.14286,6793.36,5701.86
487,12110,1230,670,86900.0,6562.06,5167.0
488,12117,150,50,84520.0,6335.75,4881.4
489,12118,800,440,87195.45455,6589.49,5202.45
490,12121,130,80,91125.0,7067.86,5674.0
491,12122,170,80,85775.0,6585.18,5032.0
492,12123,310,180,87494.44443999999,6447.08,5238.33
493,12130,60,30,89966.66667,7645.0,5535.0
494,12134,160,70,81057.14286,5537.57,4465.86
495,12136,50,30,79766.66667,5292.5,4311.0
496,12137,120,70,82371.42857,5880.71,4623.57
497,12138,170,90,88588.88889,7016.34,5369.67
498,12140,120,70,89628.57143,6987.5,5494.43
499,12143,280,150,88800.0,7034.28,5395.0
500,12144,1200,670,87135.8209,6606.75,5195.3
501,12148,260,160,89375.0,6682.04,5464.0
502,12149,80,40,90400.0,7126.25,5587.0
503,12150,60,40,77125.0,4770.0,3994.0
504,12151,50,40,77175.0,5146.25,4000.0
505,12153,70,50,79420.0,5343.0,4269.4
506,12154,180,100,91420.0,7162.0,5709.4
507,12156,60,40,84150.0,6081.25,4837.0
508,12157,200,90,85144.44443999999,6143.9,4956.33
509,12158,400,210,86904.7619,6397.42,5167.57
510,12159,390,250,89068.0,6247.22,5427.16
511,12167,100,40,82075.0,5975.0,4588.0
512,12168,90,50,79620.0,5606.75,4293.4
513,12170,290,140,89507.14286,7132.75,5479.86
514,12173,90,50,80260.0,5459.0,4370.2
515,12180,1990,1090,86737.61468,6576.79,5147.51
516,12182,670,340,86020.58824,6559.48,5061.47
517,12183,110,40,81950.0,6315.0,4573.0
518,12184,360,190,88731.57895,6753.11,5386.79
519,12185,90,50,87920.0,6554.75,5289.4
520,12186,420,250,89732.0,6680.18,5506.84
521,12188,670,340,88041.17647,6853.32,5303.94
522,12189,800,370,85600.0,6483.57,5011.0
523,12192,80,40,87050.0,6658.75,5185.0
524,12193,110,60,87083.33333,6539.0,5189.0
525,12196,190,130,83561.53846,6063.39,4766.38
526,12197,100,40,75850.0,5007.5,3841.0
527,12198,460,270,89048.14815,6780.7,5424.78
528,12202,130,50,85480.0,6740.0,4996.6
529,12203,1460,860,86846.51163,6518.76,5160.58
530,12204,320,130,84200.0,5933.26,4843.0
531,12205,1780,950,86734.73684,6637.42,5147.17
532,12206,280,140,85178.57143,6264.63,4960.43
533,12208,960,610,87168.85246000001,6570.07,5199.26
534,12209,430,280,86028.57143,6532.76,5062.43
535,12210,240,120,85575.0,6301.17,5008.0
536,12211,680,450,87166.66667,6329.83,5199.0
537,12302,1790,1140,87316.66667,6580.86,5217.0
538,12303,1420,870,86575.86207,6511.32,5128.1
539,12304,800,500,86294.0,6497.16,5094.28
