,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
41,10128,3690,2860,86892.30769,7062.65,7166.08
42,10280,450,340,87497.05882,6372.37,7238.65
43,10301,1690,1270,86898.4252,7434.21,7166.81
44,10302,660,510,86941.17647,7426.4,7171.94
45,10303,1010,820,86887.80488,7531.86,7165.54
46,10304,1470,1160,87377.58621000001,7370.35,7224.31
47,10305,2030,1580,87405.06328999999,7551.41,7227.61
48,10306,2950,2300,87261.73913,7431.99,7210.41
49,10307,640,510,88398.03922,7264.36,7346.76
50,10308,1660,1320,87508.33333,7488.46,7240.0
51,10309,1630,1360,87269.11765,7153.93,7211.29
52,10310,1030,810,87450.61727999999,7486.79,7233.07
53,10312,3460,2790,87299.64158,7351.6,7214.96
54,10314,4650,3630,87165.84022,7477.8,7198.9
55,10451,1000,730,86116.43836,8033.25,7072.97
56,10452,960,660,85807.57576,7565.6,7035.91
57,10453,880,630,86188.88889,7448.03,7081.67
58,10454,330,230,86608.69565,7378.2,7132.04
59,10455,510,360,86308.33333,7854.4,7096.0
60,10456,950,660,85748.48485,7672.45,7028.82
61,10457,800,560,86178.57143,7318.88,7080.43
62,10458,1130,760,86085.52632,7720.2,7069.26
63,10459,650,470,85085.10638,7254.01,6949.21
64,10460,770,580,86141.37931,7536.12,7075.97
65,10461,2260,1570,86543.94903999999,7462.41,7124.27
66,10462,3060,2110,86318.00948,7732.89,7097.16
67,10463,3130,2140,86740.18692000001,8074.07,7147.82
68,10464,250,200,84080.0,6983.98,6828.6
69,10465,2150,1620,87054.93827,7306.1,7185.59
70,10466,2090,1640,86677.43902,7236.01,7140.29
71,10467,2140,1510,85863.57616,7619.01,7042.63
72,10468,1320,900,86363.33333,7971.51,7102.6
73,10469,2530,2000,86275.0,7115.37,7092.0
74,10470,660,470,87206.38298,7702.09,7203.77
75,10471,1260,960,86975.0,7858.35,7176.0
76,10472,1010,700,85717.14286,7530.21,7025.06
77,10473,1790,1370,86324.08759,7481.32,7097.89
78,10474,130,100,84520.0,7616.83,6881.4
79,10475,2400,1740,86452.29885,8642.5,7113.28
80,10501,60,30,96900.0,8115.0,8367.0
81,10502,240,180,85983.33333,6043.19,7057.0
82,10504,270,190,86884.21053,5799.29,7165.11
83,10506,150,110,88890.90909,5168.64,7094.58
84,10507,200,130,88384.61537999999,7599.34,7345.15
85,10509,970,690,87450.72464,7684.63,7233.09
86,10510,290,200,89875.0,6518.83,7524.0
87,10511,110,70,93657.14286,8252.57,7977.86
88,10512,1340,1000,87564.0,7509.67,7246.68
89,10514,250,180,89533.33333,5744.77,7446.42
90,10516,280,170,89558.82353,7955.07,7486.06
91,10518,50,30,95733.33333,8267.5,8227.0
92,10520,580,380,86905.26316,7121.25,7167.63
93,10522,500,330,87360.60606,6681.35,7222.27
94,10523,490,300,87393.33333,7078.66,7226.2
95,10524,220,160,87731.25,6948.71,7266.75
96,10526,70,50,84280.0,7039.5,6852.6
97,10528,530,330,88106.06061,7109.87,7311.73
98,10530,870,650,87280.0,7487.28,7212.6
99,10532,250,190,89621.05262999999,7516.6,7493.53
100,10533,340,230,88730.43478,7073.67,7386.65
101,10536,350,230,87543.47826,5861.34,7244.22
102,10537,150,120,83916.66667,7191.05,6809.0
103,10538,590,380,87963.15789,7109.55,7294.58
104,10541,1290,980,87504.08163,7258.89,7239.49
105,10543,870,540,86701.85185,6985.69,7143.22
106,10546,60,40,86925.0,7173.75,7170.0
107,10547,350,260,87011.53846,7295.64,7180.38
108,10548,170,110,87836.36364,7795.29,7279.36
109,10549,580,390,85338.46154,7269.43,6979.62
110,10550,1170,800,86852.5,7112.16,7161.3
111,10552,1260,910,87161.53846,7457.99,7198.38
112,10553,490,360,87961.11111,7055.3,7294.33
113,10560,170,120,90608.33333,6960.19,7612.0
114,10562,1500,1040,87344.23077000001,7333.69,7220.31
115,10566,1070,730,87360.27397000001,7819.73,7222.23
116,10567,930,700,87101.42857,7173.04,7191.17
117,10570,460,310,85580.64516,6515.36,7008.68
118,10573,1290,820,87328.04878,7265.18,7218.37
119,10576,180,130,84223.07692,5061.39,6771.86
120,10577,90,50,89680.0,5844.5,7386.6
121,10579,480,360,87547.22222000001,7138.29,7244.67
122,10580,500,320,87556.25,6137.51,7245.75
123,10583,1290,950,87296.84211,6506.18,7214.62
124,10588,130,100,85300.0,7112.41,6975.0
125,10589,530,360,86975.0,7719.17,7176.0
126,10590,260,190,84873.68421,6651.68,6923.84
127,10591,1060,630,87619.04762,7305.83,7253.29
128,10594,230,160,86818.75,7019.28,7157.25
129,10595,300,210,88385.71429,6937.2,7345.29
130,10598,1330,1020,88163.72549,7234.58,7318.65
131,10601,560,330,87851.51515,8079.92,7281.18
132,10603,1090,760,86806.57895,7532.53,7155.79
133,10604,510,320,88165.625,7119.89,7318.88
134,10605,900,660,86960.60606,7109.81,7174.27
135,10606,570,340,86614.70588,7091.94,7132.76
136,10607,340,270,86637.03704,6697.22,7135.44
137,10701,2010,1350,87063.7037,7648.87,7186.64
138,10703,1020,710,87316.90141,7668.0,7217.03
139,10704,1990,1370,87233.57664,7733.07,7207.03
140,10705,1230,850,86903.52941,7604.3,7167.42
141,10706,410,270,88781.48148,7218.68,7392.78
142,10707,520,350,86702.85714,7032.66,7143.34
143,10708,1230,910,86630.76922999999,7732.11,7134.69
144,10709,470,320,88034.375,7168.27,7303.12
145,10710,1720,1300,86814.61537999999,7431.53,7156.75
146,10801,1600,1050,87383.80952000001,7156.81,7225.06
147,10803,460,320,86246.875,6421.95,7088.62
148,10804,520,410,86412.19512,6080.14,7108.46
149,10805,1080,680,86530.88235,7763.51,7122.71
150,10901,1060,780,88008.97436000001,7287.98,7300.08
151,10913,230,180,87955.55556000001,6855.1,7293.67
152,10916,230,160,88725.0,7444.22,7386.0
153,10917,90,60,93300.0,7800.5,7935.0
154,10918,590,440,87952.27273,7548.59,7293.27
155,10919,60,50,84740.0,7262.25,6907.8
156,10920,480,370,87756.75676,7294.14,7269.81
157,10921,230,160,89556.25,7976.32,7485.75
158,10923,470,330,87715.15152,7164.01,7264.82
159,10924,600,410,87614.63415,7327.89,7252.76
160,10925,300,230,87460.86957000001,7778.32,7234.3
161,10926,200,140,87871.42857,7892.19,7283.57
162,10927,320,200,87995.0,7407.96,7298.4
163,10928,230,130,86069.23077000001,7474.16,7067.31
164,10930,460,370,88927.02703,7749.85,7410.24
165,10931,60,40,81300.0,6220.0,6495.0
166,10940,2180,1510,86945.69536,7737.34,7172.48
167,10941,720,460,87554.34783,7826.98,7245.52
168,10950,1550,1160,87661.2069,7381.72,7258.34
169,10952,810,550,87681.81818,5956.62,7013.28
170,10954,1290,910,87945.05495,7404.29,7292.41
171,10956,1440,1110,87951.35135,6921.59,7293.16
172,10958,170,110,86709.09091,7615.7,7144.09
173,10960,730,450,86071.11111,6762.27,7067.53
174,10962,260,190,87000.0,6942.02,7179.0
175,10963,150,110,85290.90909,7646.14,6973.91
176,10964,60,40,77375.0,5313.75,6024.0
177,10965,820,580,87274.13793,7160.48,7211.9
178,10968,170,110,85872.72727,6514.45,7043.73
179,10969,70,40,89550.0,7757.5,7485.0
180,10970,540,380,86052.63158,7158.78,7065.32
181,10973,130,100,85750.0,7361.58,7029.0
182,10974,160,130,86507.69231,6999.38,7119.92
183,10976,50,40,88800.0,7061.25,7392.0
184,10977,1530,1140,87099.12281,6985.25,7190.89
185,10980,710,500,87676.0,7083.2,7260.12
186,10983,280,210,87057.14286,7123.72,7185.86
187,10984,150,120,86833.33333,7029.19,7159.0
188,10986,90,60,80833.33333,6269.75,6439.0
189,10987,150,100,84970.0,6553.21,6935.4
190,10989,580,440,86797.72727,7198.12,7154.73
191,10990,1000,720,87308.33333,7470.04,7216.0
192,10992,510,370,89181.08107999999,7811.89,7440.73
193,10993,200,160,84875.0,7043.13,6924.0
194,10994,380,290,88210.34483,6916.64,7324.24
195,10998,190,140,86257.14286,7365.09,7089.86
196,11001,1460,1070,86728.03738,7124.28,7146.36
197,11003,2400,1930,86863.73057,6943.38,7162.65
198,11004,890,680,86542.64706,7563.71,7124.12
199,11005,180,170,86341.17647,7955.05,7099.94
200,11010,1480,1080,87233.33333,7188.78,7207.0
201,11020,210,160,88456.25,5574.75,7077.94
202,11021,880,650,87413.84615,7495.63,7228.66
203,11023,310,260,86115.38462000001,5500.55,6790.53
204,11024,210,150,86600.0,3816.81,6616.45
205,11030,520,380,87163.15789,5730.3,7198.58
206,11040,2190,1640,87433.53659,6978.35,7231.02
207,11050,1180,790,86759.49367000001,6606.2,7150.14
208,11096,290,200,83495.0,6805.98,6758.4
209,11101,1550,1100,86810.90909,7399.9,7156.31
210,11102,1810,1250,86550.4,7709.5,7125.05
211,11103,2000,1400,85998.57143,7292.65,7058.83
212,11104,1480,960,87076.04167,7954.35,7188.13
213,11105,2010,1370,85969.34307,7309.16,7055.32
214,11106,2130,1480,86475.0,7774.13,7116.0
215,11109,410,310,87861.29032,5661.2,5905.96
216,11201,3210,2530,87296.83794,7772.1,7214.62
217,11203,2530,2050,86367.80488,7123.39,7103.14
218,11204,2030,1240,86741.12903,7054.79,7147.94
219,11205,1540,1140,86877.19297999999,7497.52,7164.26
220,11206,1890,1360,86099.26471,7666.9,7070.91
221,11207,2080,1670,85776.64671,7399.3,7032.2
222,11208,1740,1310,86505.34351,7333.13,7119.64
223,11209,3850,2640,86721.59091,7601.22,7145.59
224,11210,2170,1680,86687.5,6949.43,7141.5
225,11211,2960,2270,86950.22026,7419.8,7173.03
226,11212,1570,1180,85734.74576,7174.87,7027.17
227,11213,1630,1150,86325.21738999999,6923.84,7030.36
228,11214,2790,1770,87061.01695,7689.85,7186.32
229,11215,3790,2810,86743.0605,7503.25,7148.17
230,11216,2220,1670,86080.83832000001,7340.69,7068.7
231,11217,1990,1530,87035.94771000001,7578.76,7183.31
232,11218,2710,1810,86896.68508,7599.15,7166.6
233,11219,1420,810,86539.50617000001,6554.3,6841.94
234,11220,1680,1030,86732.03882999999,7701.43,7146.84
235,11221,1960,1450,85928.27586000001,7263.88,7050.39
236,11222,2520,1740,86422.98851,7526.72,7109.76
237,11223,2240,1430,86935.66434,7239.9,7171.28
238,11224,1310,870,86725.28736,8020.87,7146.03
239,11225,2150,1580,85908.86076,7141.39,7048.06
240,11226,2900,2090,86132.53589,7231.39,7074.9
241,11228,1680,1220,87053.27868999999,7153.69,7185.39
242,11229,3050,2110,86784.83412,7518.67,7153.18
243,11230,2490,1550,86681.93548,7262.29,7140.83
244,11231,1610,1190,87178.9916,7530.47,7200.48
245,11232,710,490,85959.18367,7546.11,7054.1
246,11233,1840,1420,86185.91549,7239.09,7081.31
247,11234,4340,3550,86898.59155,7171.15,7166.83
248,11235,3080,2080,86784.61537999999,7727.59,7153.15
249,11236,3810,3170,86366.24606,7082.29,7102.95
250,11237,1140,780,85975.64103,7610.28,7056.08
251,11238,3250,2540,86629.92126,7576.04,7134.59
252,11239,530,390,85605.12821,7346.84,7011.62
253,11354,1620,1050,86962.85714,7717.83,7174.54
254,11355,1820,1080,86491.66667,7632.45,7118.0
255,11356,830,580,87231.03448,7247.92,7206.72
256,11357,2170,1660,87044.57831,7385.72,7184.35
257,11358,1520,1100,87177.27273,7177.56,7200.27
258,11360,1210,930,87213.97849,7785.4,7204.68
259,11361,1380,990,86906.06061,7382.81,7167.73
260,11362,950,730,87475.34247,7649.26,7236.04
261,11363,330,250,87216.0,6986.52,7204.92
262,11364,1900,1450,86882.06897000001,7629.86,7164.85
263,11365,1960,1350,87062.96296,7662.72,7186.56
264,11366,640,470,87127.65957,7084.75,7194.32
265,11367,1620,1120,86872.32143,7628.72,7163.68
266,11368,1780,1160,86018.10345,7509.21,7061.17
267,11369,1050,790,86878.48101,7532.03,7164.42
268,11370,1000,690,87337.68116000001,7519.17,7219.52
269,11372,2440,1630,86745.39877,8113.62,7148.45
270,11373,2580,1550,86321.93548,7709.94,7097.63
271,11374,2430,1620,86529.62963,7829.17,7122.56
272,11375,4410,3190,86696.55172,7884.91,7142.59
273,11377,3180,2090,86344.01914,7871.29,7100.28
274,11378,1630,1110,86572.07207000001,7425.46,7127.65
275,11379,1930,1340,87277.61194,7392.67,7212.31
276,11385,3750,2430,86390.9465,7456.68,7105.91
277,11411,1050,900,86613.33333,6962.38,7076.4
278,11412,1560,1360,86654.41176,7048.28,7089.78
279,11413,2090,1770,87197.74011,7019.47,7119.0
280,11414,1630,1230,86920.3252,7662.12,7169.44
281,11415,1130,790,86839.24051,7941.57,7159.71
282,11416,650,450,85468.88889,7200.02,6995.27
283,11417,1090,830,86981.92771,7496.66,7176.83
284,11418,1120,830,86283.13252999999,7360.24,7092.98
285,11419,1240,920,86100.0,7247.99,7071.0
286,11420,1650,1300,86297.69231,7211.34,7094.72
287,11421,1390,1030,86293.20388,7385.35,7094.18
288,11422,1510,1280,86744.53125,7111.59,7148.34
289,11423,1150,910,86124.17582,7090.64,7073.9
290,11426,970,750,86710.66667,7420.21,7144.28
291,11427,1150,890,87083.14607,7451.25,7188.98
292,11428,910,740,86000.0,7247.7,7059.0
293,11429,1080,920,86404.34783,7001.39,7043.3
294,11432,1750,1260,86169.84127,7275.38,7079.38
295,11433,950,790,86825.31646,7211.39,7158.04
296,11434,2650,2190,86281.27854,7407.02,7092.75
297,11435,1930,1370,86392.70073,7577.58,7106.12
298,11436,670,570,86871.92982,7327.92,7163.63
299,11501,1230,820,87260.97561000001,7417.36,7210.32
300,11507,390,310,87196.77419,6720.51,7202.61
301,11509,120,80,88287.5,6373.75,7333.5
302,11510,1940,1570,87167.51592,6979.46,7199.1
303,11514,290,210,88223.80952000001,7415.0,7325.86
304,11516,320,220,85950.0,6733.04,7053.0
305,11518,640,470,87746.80851,7425.18,7268.62
306,11520,1960,1550,87290.32258,7030.85,7213.84
307,11530,1160,850,87096.47059,6474.14,7190.58
308,11542,1140,760,87001.31579,7133.36,7179.16
309,11545,450,320,88253.125,6008.49,7329.38
310,11548,50,40,83450.0,5931.25,6753.0
311,11550,1730,1330,87160.90226,6763.75,7198.31
312,11552,1290,1010,86600.9901,6945.89,7131.12
313,11553,1030,810,86928.39506,7199.13,7170.41
314,11554,2120,1590,87167.92452999999,7238.92,7199.15
315,11557,360,270,87500.0,6742.87,7239.0
316,11558,390,280,87582.14286,7466.19,7248.86
317,11559,280,190,87500.0,6523.04,7194.79
318,11560,290,200,86405.0,5948.69,7107.6
319,11561,2420,1680,87518.45238,7379.64,7241.21
320,11563,1330,990,87291.91919,7258.91,7214.03
321,11565,500,400,87652.5,7195.39,7257.3
322,11566,1700,1300,87433.07692,6931.79,7230.97
323,11570,1230,910,87717.58242,6989.03,7265.11
324,11572,1730,1310,87546.56489,7209.42,7244.59
325,11575,620,480,86958.33333,7104.26,7174.0
326,11576,430,330,88596.9697,5580.23,7370.64
327,11577,520,400,87185.0,6547.61,7201.2
328,11579,250,180,87355.55556000001,6671.97,7221.67
329,11580,2450,1900,87339.47368,7079.64,7219.74
330,11581,1170,930,87041.93548,6941.69,7184.03
331,11590,2020,1490,87305.36912999999,6924.77,7215.64
332,11596,560,400,87535.0,6798.54,7243.2
333,11598,470,340,87752.94118,6309.57,7259.08
334,11691,1210,910,86046.15385,7040.81,7064.54
335,11692,520,420,85259.52381,7250.2,6970.14
336,11693,510,390,86451.28205,7929.04,7113.15
337,11694,910,700,87230.0,7358.65,7206.6
338,11697,260,170,88311.76471,8232.74,7336.41
339,11701,1190,910,86250.54945,7055.21,7089.07
340,11702,810,590,88679.66102,7256.01,7380.56
341,11703,1100,840,87647.61905,7407.22,7256.71
342,11704,2250,1650,87133.93939,7255.55,7195.07
343,11705,400,290,89203.44828,7077.07,7443.41
344,11706,2720,2020,87128.71287,7310.93,7194.45
345,11709,370,270,87688.88889,6925.89,7261.67
346,11710,1790,1340,86632.08955,7030.23,7134.85
347,11713,540,350,87248.57143,7534.16,7208.83
348,11714,1370,970,87264.94845,7167.37,7210.79
349,11715,260,210,85547.61905,6861.42,7004.71
350,11716,600,410,88265.85366000001,7493.42,7330.9
351,11717,1740,1280,86142.96875,7367.96,7076.16
352,11718,150,130,86938.46154,6700.37,7171.62
353,11719,180,140,85042.85714,6831.22,6944.14
354,11720,1600,1270,87547.24409,7528.98,7244.67
355,11721,300,230,87286.95652,6940.55,7213.43
356,11722,1400,1060,86653.77358,7439.68,7137.45
357,11724,110,80,83587.5,4709.91,6484.93
358,11725,1530,1210,87989.2562,7163.82,7297.71
359,11726,810,580,86120.68966,7207.15,7073.48
360,11727,1680,1210,86669.42149,7473.86,7139.33
361,11729,1600,1200,87195.0,7312.84,7202.4
362,11730,730,560,87810.71429,7342.29,7276.29
363,11731,1550,1180,87880.50847,7316.9,7284.66
364,11732,180,110,85681.81818,6684.31,7020.82
365,11733,750,580,88720.68966,7126.73,7385.48
366,11735,1910,1360,87797.79412,7391.27,7274.74
367,11738,930,660,87707.57576,7605.27,7263.91
368,11740,420,330,88848.48485,7241.78,7400.82
369,11741,1660,1140,87941.22807000001,7649.65,7291.95
370,11742,840,620,86998.3871,7678.93,7178.81
371,11743,2000,1510,87309.27152000001,6844.81,7216.11
372,11746,2770,2100,87271.42857,6938.89,7211.57
373,11747,910,660,87334.84848,6962.91,7219.18
374,11749,180,150,84266.66667,6891.03,6851.0
375,11751,750,580,88127.58621000001,7374.33,7314.31
376,11752,570,420,87447.61905,7315.22,7232.71
377,11753,510,360,86983.33333,5712.03,7177.0
378,11754,980,730,87817.80822,7377.66,7277.14
379,11755,690,520,86517.30769,7149.37,7121.08
380,11756,2630,1990,87365.82915,7351.63,7222.9
381,11757,2490,1900,87468.94737000001,7339.32,7235.27
382,11758,3040,2240,87291.07143,7029.98,7213.93
383,11762,1200,920,87097.82609,7226.04,7190.74
384,11763,1610,1240,86915.32258,7545.36,7168.84
385,11764,600,500,86638.0,6873.32,7135.56
386,11766,630,460,87571.73913,7262.19,7247.61
387,11767,680,530,86584.90566,7143.95,7129.19
388,11768,1010,780,87206.41026,6793.53,7203.77
389,11769,540,420,86642.85714,7278.83,7136.14
390,11771,400,270,88592.59259,6694.2,7370.11
391,11772,2380,1730,87067.05202,7585.05,7187.05
392,11776,1230,920,86845.65217,7420.83,7160.48
393,11777,440,300,85676.66667,6875.13,7020.2
394,11778,720,580,88051.72413999999,7692.35,7305.21
395,11779,2200,1590,87457.2327,7614.92,7233.87
396,11780,680,520,87115.38462000001,6863.64,7192.85
397,11782,850,640,87964.0625,7310.08,7294.69
398,11783,1190,920,87593.47826,7095.13,7250.22
399,11784,1350,1050,87198.09524,7579.21,7202.77
400,11786,290,240,85970.83333,6929.71,7055.5
401,11787,1690,1320,87744.69697,7156.24,7268.36
402,11788,940,650,87476.92308,7246.47,7236.23
403,11789,460,370,88132.43243,7853.52,7314.89
404,11790,620,480,87652.08333,7071.91,7257.25
405,11791,950,750,87982.66667,6249.31,7296.92
406,11792,420,350,88697.14286,7356.93,7382.66
407,11793,1770,1390,87489.20863,7106.87,7237.71
408,11795,1330,1070,87643.92523,7166.39,7256.27
409,11796,220,170,85117.64706,7009.92,6953.12
410,11797,340,220,84827.27273,5389.23,6918.27
411,11798,510,380,86957.89474,7160.07,7173.95
412,11801,2230,1540,87310.38961,7356.2,7216.25
413,11803,1320,1020,86827.45098,6649.65,7158.29
414,11804,250,190,89236.84211,6861.11,7447.42
415,11901,1000,660,86877.27273,7635.87,7164.27
416,11933,370,260,89050.0,7907.21,7425.0
417,11934,400,320,87890.625,7452.02,7285.88
418,11935,200,150,88613.33333,7538.92,7372.6
419,11937,730,520,88123.07692,6777.19,7254.48
420,11940,270,190,85900.0,7159.64,7047.0
421,11941,140,100,86330.0,7686.35,7098.6
422,11942,280,200,89345.0,7783.7,7460.4
423,11944,200,140,88928.57143,7807.94,7410.43
424,11946,690,470,87940.42553,7463.92,7291.85
425,11948,60,40,76625.0,5633.75,5934.0
426,11949,720,540,87546.2963,7304.72,7244.56
427,11950,730,560,86505.35714,7638.58,7119.64
428,11951,620,460,87071.73913,7847.54,7187.61
429,11952,280,190,85263.15789,6944.33,6970.58
430,11953,780,550,87578.18182,7794.2,7248.38
431,11954,200,140,83085.71429,6562.41,6709.29
432,11955,190,90,88900.0,7370.88,7407.0
433,11957,40,40,78475.0,5921.25,6156.0
434,11958,40,30,99366.66667,8707.5,8663.0
435,11961,780,530,87939.62264,7704.8,7291.75
436,11963,360,230,87543.47826,6824.61,7108.02
437,11967,1300,1010,87690.09901,7736.85,7261.81
438,11968,420,270,88640.74074,7014.43,7155.09
439,11971,320,240,86391.66667,7245.14,7106.0
440,11976,80,50,91660.0,7553.25,7738.2
441,11977,120,80,89637.5,7602.63,7495.5
442,11978,140,80,87075.0,7013.46,7154.06
443,11980,300,220,88318.18182,7806.49,7337.18
444,12009,430,250,89700.0,8439.05,7503.0
445,12010,1090,540,87287.03704,8397.1,7213.44
446,12015,190,110,87145.45455,7998.98,7196.45
447,12018,480,310,87267.74193999999,8230.59,7211.13
448,12019,1010,620,87554.83871,8057.33,7245.58
449,12020,1810,1010,87401.9802,8259.53,7227.24
450,12023,110,60,84116.66667,7938.0,6833.0
451,12025,310,150,88506.66667,8624.26,7359.8
452,12027,260,170,87152.94118,8147.0,7197.35
453,12029,60,40,78200.0,6115.0,6123.0
454,12033,480,290,86848.27586000001,8012.85,7160.79
455,12037,170,100,84160.0,7762.69,6838.2
456,12043,310,140,84864.28571,7935.98,6922.71
457,12046,40,20,102050.0,9157.5,9039.0
458,12047,950,490,87540.81633,8233.94,7243.9
459,12051,190,90,89822.22222000001,8884.94,7517.67
460,12052,110,60,87250.0,8396.5,7209.0
461,12053,280,160,88775.0,8441.82,7392.0
462,12054,1030,640,88293.75,8136.31,7334.25
463,12056,150,90,90766.66667,8583.1,7631.0
464,12058,70,40,83100.0,7847.5,6711.0
465,12059,110,50,91320.0,8629.5,7697.4
466,12060,80,50,93260.0,8388.75,7930.2
467,12061,610,360,86627.77777999999,7990.69,7134.33
468,12062,100,50,92940.0,9183.0,7891.8
469,12065,2620,1480,87697.2973,8218.78,7262.68
470,12066,130,70,89528.57143,8613.86,7482.43
471,12067,110,50,90900.0,8850.75,7647.0
472,12068,130,60,81466.66667,7803.0,6515.0
473,12070,80,30,95300.0,9862.5,8175.0
474,12072,160,70,84257.14286,7814.07,6849.86
475,12074,190,100,88790.0,8725.29,7393.8
476,12075,160,100,84780.0,7561.4,6912.6
477,12077,350,230,88039.13042999999,8169.69,7303.7
478,12078,710,270,87503.7037,8562.28,7239.44
479,12083,220,130,83576.92308,7543.64,6768.23
480,12084,370,130,89230.76922999999,8220.51,7446.69
481,12086,120,60,92816.66667,9116.5,7877.0
482,12087,60,30,76900.0,6325.0,5967.0
483,12090,260,130,88730.76922999999,8579.05,7386.69
484,12094,140,70,92414.28571,8880.36,7828.71
485,12095,530,190,84684.21053,8019.87,6901.11
486,12106,140,70,91357.14286,8415.86,7701.86
487,12110,1230,670,86900.0,8184.56,7167.0
488,12117,150,50,84520.0,7958.25,6881.4
489,12118,800,440,87195.45455,8211.99,7202.45
490,12121,130,80,91125.0,8690.36,7674.0
491,12122,170,80,85775.0,8207.68,7032.0
492,12123,310,180,87494.44443999999,8069.58,7238.33
493,12130,60,30,89966.66667,9267.5,7535.0
494,12134,160,70,81057.14286,7160.07,6465.86
495,12136,50,30,79766.66667,6915.0,6311.0
496,12137,120,70,82371.42857,7503.21,6623.57
497,12138,170,90,88588.88889,8638.84,7369.67
498,12140,120,70,89628.57143,8610.0,7494.43
499,12143,280,150,88800.0,8656.78,7395.0
500,12144,1200,670,87135.8209,8229.25,7195.3
501,12148,260,160,89375.0,8304.54,7464.0
502,12149,80,40,90400.0,8748.75,7587.0
503,12150,60,40,77125.0,6392.5,5994.0
504,12151,50,40,77175.0,6768.75,6000.0
505,12153,70,50,79420.0,6965.5,6269.4
506,12154,180,100,91420.0,8784.5,7709.4
507,12156,60,40,84150.0,7703.75,6837.0
508,12157,200,90,85144.44443999999,7766.4,6956.33
509,12158,400,210,86904.7619,8019.92,7167.57
510,12159,390,250,89068.0,7869.72,7427.16
511,12167,100,40,82075.0,7597.5,6588.0
512,12168,90,50,79620.0,7229.25,6293.4
513,12170,290,140,89507.14286,8755.25,7479.86
514,12173,90,50,80260.0,7081.5,6370.2
515,12180,1990,1090,86737.61468,8199.29,7147.51
516,12182,670,340,86020.58824,8181.98,7061.47
517,12183,110,40,81950.0,7937.5,6573.0
518,12184,360,190,88731.57895,8375.61,7386.79
519,12185,90,50,87920.0,8177.25,7289.4
520,12186,420,250,89732.0,8302.68,7506.84
521,12188,670,340,88041.17647,8475.82,7303.94
522,12189,800,370,85600.0,8106.07,7011.0
523,12192,80,40,87050.0,8281.25,7185.0
524,12193,110,60,87083.33333,8161.5,7189.0
525,12196,190,130,83561.53846,7685.89,6766.38
526,12197,100,40,75850.0,6630.0,5841.0
527,12198,460,270,89048.14815,8403.2,7424.78
528,12202,130,50,85480.0,8362.5,6996.6
529,12203,1460,860,86846.51163,8141.26,7160.58
530,12204,320,130,84200.0,7555.76,6843.0
531,12205,1780,950,86734.73684,8259.92,7147.17
532,12206,280,140,85178.57143,7887.13,6960.43
533,12208,960,610,87168.85246000001,8192.57,7199.26
534,12209,430,280,86028.57143,8155.26,7062.43
535,12210,240,120,85575.0,7923.67,7008.0
536,12211,680,450,87166.66667,7952.33,7199.0
537,12302,1790,1140,87316.66667,8203.36,7217.0
538,12303,1420,870,86575.86207,8133.82,7128.1
539,12304,800,500,86294.0,8119.66,7094.28
