,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
534,12154,260,110,132909.5238,13832.66,11839.1
535,12155,60,110,149533.3333,20232.5,15496.33
536,12156,80,30,167442.8571,21811.79,19436.43
537,12157,250,160,135389.4737,14327.03,12384.68
538,12158,610,270,136062.2642,14601.67,12532.7
539,12159,1030,1180,143986.8132,15750.16,14276.1
540,12160,70,40,134200.0,14571.25,12123.0
541,12165,40,620,142066.6667,15178.33,13853.67
542,12166,70,100,136250.0,15261.67,12574.0
543,12167,120,60,179550.0,26279.82,22100.0
544,12168,130,70,151645.4545,18921.64,15961.0
545,12169,30,100,128200.0,13295.0,10803.0
546,12170,410,210,134867.7419,14502.38,12269.9
547,12173,110,30,172922.2222,23400.01,20641.89
548,12175,40,70,140300.0,16332.5,13465.0
549,12180,2550,190,136281.2808,14900.4,12580.88
550,12182,700,530,134461.1111,14610.31,12180.44
551,12183,90,910,136133.3333,15754.58,12548.33
552,12184,610,60,138544.89800000002,15481.81,13078.88
553,12185,170,30,132825.0,14190.08,11820.5
554,12186,800,30,138832.8358,15250.79,13142.22
555,12187,50,40,129425.0,12553.33,11072.5
556,12188,990,80,134304.9383,14358.38,12146.09
557,12189,940,110,138015.7143,15199.7,12962.46
558,12192,110,30,155212.5,19799.17,16745.75
559,12193,170,310,173543.75,23687.19,20778.62
560,12196,340,90,136758.6207,14749.61,12685.9
561,12197,110,30,173814.2857,25261.37,20838.14
562,12198,790,0,138508.9552,15271.25,13070.97
563,12202,110,2030,130122.2222,13624.22,11225.89
564,12203,2010,540,135414.7239,14517.29,12390.24
565,12204,390,60,143823.0769,15864.91,14240.08
566,12205,1980,490,132366.8874,14147.15,11719.72
567,12206,280,120,129230.0,12838.57,11029.6
568,12208,1370,670,136160.0,14626.0,12554.2
569,12209,420,40,131554.2857,13794.9,11540.94
570,12210,250,810,135635.0,14015.68,12438.7
571,12211,1320,700,141015.3153,15641.12,13622.37
572,12302,2790,20,133686.1345,14097.29,12009.95
573,12303,2210,80,137535.1648,15061.97,12856.74
574,12304,820,160,133206.1538,14186.5,11904.35
575,12305,90,0,191542.8571,27037.38,24789.29
576,12306,1850,290,132946.8354,13722.88,11847.3
577,12308,430,70,135348.5714,14599.4,12375.69
578,12309,3730,670,139377.1341,15159.35,13261.97
579,12401,1680,90,135655.7971,14445.71,12443.28
580,12404,230,1630,134657.8947,13878.9,12223.74
581,12405,30,260,118100.0,9795.0,8581.0
582,12409,60,1510,124980.0,9877.5,10094.6
583,12412,50,200,174800.0,24645.0,21055.0
584,12413,140,30,139818.1818,16334.77,13359.0
585,12414,480,1150,133252.6316,14227.26,11914.58
586,12419,70,350,182750.0,26109.17,22804.0
587,12423,60,200,146420.0,18268.75,14811.4
588,12428,220,1110,136588.8889,14842.55,12648.56
589,12430,50,2380,150775.0,17776.25,15769.5
590,12431,100,1820,154150.0,19366.13,16512.0
591,12433,40,650,241900.0,40737.12,36689.0
592,12440,150,70,131950.0,13152.84,11628.0
593,12442,50,1580,182783.3333,24438.33,22811.33
594,12443,410,0,140176.4706,15963.11,13437.82
595,12446,270,350,130500.0,13153.97,11309.0
596,12449,190,3280,146888.2353,17356.74,14914.41
597,12451,110,1380,155800.0,20341.43,16875.0
598,12455,80,190,177171.4286,24560.83,21576.71
599,12457,50,30,257060.0,46009.33,40576.94
600,12458,110,0,183877.7778,26804.62,23052.11
601,12461,100,0,140925.0,15561.52,13602.5
602,12463,90,50,133428.5714,14543.66,11953.29
603,12464,50,20,192200.0,26486.67,24947.0
604,12466,230,20,134236.8421,14319.57,12131.11
605,12468,50,40,172050.0,24067.92,20450.0
606,12469,50,110,157600.0,20928.33,17271.0
607,12472,120,380,149040.0,18262.99,15387.8
608,12473,60,30,162100.0,21763.75,18261.0
609,12474,70,60,179066.6667,24944.58,21993.67
610,12477,1140,20,133602.1053,13713.56,11991.46
611,12480,30,0,117300.0,8562.5,8405.0
612,12481,90,50,132871.4286,12883.69,11830.71
613,12484,250,0,137363.6364,14568.43,12819.0
614,12485,60,180,174275.0,25026.25,20939.5
615,12486,150,40,145314.2857,17383.13,14568.14
616,12487,210,80,134783.3333,13935.6,12251.33
617,12491,150,40,137850.0,15037.73,12926.0
618,12494,50,0,186500.0,26647.08,23629.0
619,12495,40,20,151400.0,19320.0,15907.0
620,12496,80,20,135900.0,13959.17,12497.0
621,12498,410,120,140877.1429,15177.36,13591.97
622,12501,140,60,141454.5455,15363.81,13719.0
623,12502,60,340,138380.0,14458.33,13042.6
624,12503,60,20,258275.0,42163.06,37761.47
625,12508,1310,220,136414.5455,14381.87,12610.2
626,12513,110,0,127188.8889,12186.42,10580.56
627,12514,320,170,139935.7143,15198.8,13384.86
628,12515,100,80,126566.6667,11005.76,10443.67
629,12516,90,0,141557.1429,15968.07,13741.57
630,12517,40,70,195433.3333,28889.58,25723.0
631,12518,590,0,142686.2745,14978.23,13989.98
632,12520,420,50,143330.5556,15164.87,14131.72
633,12521,110,90,137200.0,14344.5,12783.0
634,12522,280,0,133534.7826,13343.46,11976.65
635,12523,110,80,207550.0,30445.72,28631.0
636,12524,1700,70,137805.5172,14378.96,12916.21
637,12525,300,40,141130.7692,14772.07,13647.77
638,12526,250,0,135335.0,14389.76,12372.7
639,12528,1160,190,139481.0,14906.59,13284.82
640,12529,150,40,137025.0,14263.24,12744.5
641,12531,350,40,141643.75,14974.16,13760.62
642,12533,3010,20,141352.7273,14846.08,13696.6
643,12534,670,100,133896.0784,13873.62,12056.14
644,12538,1120,50,137711.4583,14726.3,12895.52
645,12540,910,60,140800.0,14558.55,13575.0
646,12542,530,950,137954.3478,14131.45,12948.96
647,12543,200,30,144235.2941,16485.98,14330.76
648,12545,370,70,137360.0,13775.15,12818.2
649,12546,150,0,145816.6667,15468.71,14678.67
650,12547,250,220,139513.6364,14239.38,13292.0
651,12548,160,40,146100.0,16777.21,14741.0
652,12549,1090,140,138417.0,14209.58,13050.74
653,12550,3070,180,135500.3704,13779.16,12409.08
654,12553,2260,120,136805.9113,13672.78,12696.3
655,12561,1300,0,138790.3509,14347.76,13132.88
656,12563,700,40,139734.375,14371.37,13340.56
657,12564,740,30,140383.8235,14350.64,13483.44
658,12565,60,60,134840.0,14822.5,12263.8
659,12566,900,350,139285.0,14822.24,13241.7
660,12567,160,110,133446.1538,13157.37,11957.15
661,12569,1000,50,138878.1609,14363.44,13152.2
662,12570,940,40,142079.7753,15005.56,13856.55
663,12571,860,1100,140898.6667,15287.0,13596.71
664,12572,840,90,140212.6761,14782.96,13445.79
665,12575,290,280,139771.4286,14487.24,13348.71
666,12577,240,90,137977.2727,13878.66,12954.0
667,12578,240,70,141547.619,15344.48,13739.48
668,12580,350,30,137373.3333,14204.7,12821.13
669,12581,160,510,137753.8462,14991.4,12904.85
670,12582,580,360,141192.5926,14960.13,13661.37
671,12583,150,90,135861.5385,13646.14,12488.54
672,12585,100,230,146225.0,17711.52,14768.5
673,12586,1070,100,135232.9897,13525.91,12350.26
674,12589,1180,1450,138538.3178,14478.78,13077.43
675,12590,3560,260,137522.2951,14494.19,12853.9
676,12592,80,200,177485.7143,22410.6,21571.06
677,12594,310,1000,136896.2963,14120.22,12716.19
678,12601,1760,120,136300.0,14160.87,12585.0
679,12603,4210,320,138765.508,14592.74,13127.41
680,12701,280,2750,133813.6364,14025.46,12038.0
681,12719,70,510,164916.6667,20592.08,18880.67
682,12721,490,960,137290.9091,14036.56,12803.0
683,12723,90,850,211788.8889,33800.67,29648.33
684,12726,80,460,177714.2857,25402.14,21696.14
685,12729,90,170,158500.0,19926.55,17469.0
686,12732,70,300,195766.6667,28997.5,25803.0
687,12734,50,120,192225.0,27836.67,24953.0
688,12737,120,220,136790.0,14197.95,12692.8
689,12740,120,140,110927.2727,6670.09,7003.0
690,12746,70,1000,148450.0,18645.0,15258.0
691,12747,90,2700,172437.5,23006.01,20535.25
692,12748,150,2030,166041.6667,21977.54,19128.17
693,12754,250,1140,134728.5714,14180.18,12239.29
694,12758,200,640,136025.0,14811.71,12524.5
695,12759,40,680,140500.0,14820.0,13509.0
696,12762,40,50,172233.3333,22461.67,20362.0
697,12763,40,800,168950.0,21880.42,19768.0
698,12764,110,130,169588.8889,23385.23,19908.56
699,12765,80,870,185766.6667,27350.0,23467.67
700,12768,50,890,175500.0,23888.75,21209.0
701,12771,760,750,134953.8462,14197.23,12288.85
702,12775,240,710,138971.4286,14775.5,13172.71
703,12776,110,280,197777.7778,28698.82,26285.67
704,12777,60,220,146300.0,15991.07,14785.0
705,12779,80,210,205600.0,29942.71,28163.0
706,12780,180,300,145868.75,17267.78,14690.12
707,12783,80,130,160716.6667,21335.0,17956.67
708,12786,60,540,256000.0,44775.08,39685.0
709,12788,120,130,160920.0,21280.62,18001.4
710,12789,90,80,159362.5,20034.73,17658.75
711,12790,260,970,135757.1429,14404.12,12465.57
712,12791,50,1070,166475.0,22617.92,19223.5
713,12801,610,3050,133604.1667,14353.17,11991.92
714,12803,460,70,129238.2353,13754.32,11031.41
715,12804,2170,270,136658.9595,14980.98,12663.97
716,12809,200,1500,145393.3333,17325.87,14585.53
717,12814,120,3740,138844.4444,14317.82,13144.78
718,12815,70,220,250840.0,43945.94,39028.16
719,12816,230,60,136483.3333,15250.22,12625.33
720,12817,130,20,129644.4444,12565.49,11120.78
721,12822,270,440,142968.4211,16948.3,14052.05
722,12824,70,90,146100.0,15932.26,14741.0
723,12827,190,20,128814.2857,12973.66,10938.14
724,12828,480,70,134968.5714,15100.97,12292.09
725,12831,1710,80,137802.0979,15395.49,12915.46
726,12832,240,60,131376.4706,13558.58,11501.82
727,12833,380,0,135203.3333,14445.32,12343.73
728,12834,440,40,134842.8571,14562.93,12264.43
729,12835,140,100,155870.0,19898.26,16890.4
730,12836,50,0,227075.0,36623.17,33317.0
731,12838,40,110,131033.3333,14332.5,11426.33
732,12839,420,0,129865.5172,13937.16,11169.41
733,12842,60,0,117250.0,9045.0,8394.0
734,12844,50,20,277200.0,53355.13,45591.8
735,12845,350,60,140680.7692,15570.42,13548.77
736,12846,170,80,154775.0,19965.0,16649.5
737,12850,220,120,136044.4444,14765.05,12528.78
738,12853,60,0,135275.0,14634.58,12359.5
739,12859,180,0,145226.6667,17629.96,14548.87
740,12861,60,210,197200.0,30914.33,26147.0
741,12863,70,160,148185.7143,17295.6,15199.86
742,12865,140,40,126370.0,12100.83,10400.4
743,12866,3620,0,140772.0539,15501.2,13568.85
744,12870,60,30,123025.0,8311.25,9664.5
745,12871,260,40,137965.0,15412.49,12951.3
746,12873,50,90,179875.0,24874.17,22171.5
747,12883,230,60,135721.4286,14931.94,12457.71
748,12885,170,0,126208.3333,12062.91,10364.83
749,12887,180,40,151933.3333,19806.46,16024.33
750,12901,1400,650,135329.8077,14725.65,12371.56
751,12903,140,210,156880.0,20123.68,17112.6
752,12910,60,90,145050.0,19157.5,14510.0
753,12912,80,50,160180.0,21237.5,17838.6
754,12913,60,70,132450.0,14665.83,11738.0
755,12916,50,160,139700.0,17374.17,13333.0
756,12917,50,60,123233.3333,12249.17,9710.33
757,12918,160,50,145666.6667,18133.14,14645.67
758,12919,180,0,155527.2727,20342.06,16815.0
759,12920,130,100,143000.0,17638.69,14059.0
760,12921,160,80,135258.3333,14736.86,12355.83
761,12926,60,210,138200.0,17049.17,13003.0
762,12928,110,40,154900.0,20436.25,16677.0
763,12932,70,20,173900.0,24198.75,20857.0
764,12935,80,480,132475.0,15247.08,11743.5
765,12936,50,340,163725.0,20965.0,18618.5
766,12941,70,1730,176580.0,24861.67,21446.6
767,12942,60,30,253060.0,43599.21,38809.74
768,12944,140,150,129333.3333,13146.67,11052.33
769,12946,290,0,139118.1818,14707.86,13205.0
770,12953,450,0,133625.0,15004.45,11996.5
771,12958,90,90,134242.8571,15333.63,12132.43
772,12959,60,50,120150.0,11734.58,9032.0
773,12960,60,180,147000.0,19238.75,14939.0
774,12962,430,90,135868.5714,15184.65,12490.09
775,12966,90,0,117800.0,10238.75,8515.0
776,12967,40,0,124533.3333,12470.0,9996.33
777,12972,510,190,132741.0256,14037.01,11802.03
778,12974,60,0,142500.0,17799.17,13949.0
779,12979,160,50,161536.3636,21936.38,18137.0
780,12981,150,140,146700.0,18174.38,14873.0
781,12983,420,350,139396.9697,15909.35,13266.33
782,12986,250,1430,139242.8571,16077.3,13232.43
783,12989,60,170,162725.0,22124.17,18398.5
784,12992,250,300,151587.5,19988.23,15948.25
785,12993,120,350,188650.0,27497.32,24102.0
786,12996,90,100,193066.6667,27787.92,25155.0
787,12997,80,40,158600.0,21507.5,17491.0
788,13021,1960,0,133234.4595,14289.07,11910.58
789,13026,110,30,210957.1429,32431.13,29448.71
790,13027,3070,290,137704.5627,15180.12,12894.0
791,13028,60,40,147520.0,17652.5,15053.4
792,13029,600,20,137209.6154,15075.61,12785.12
793,13030,240,40,132925.0,13833.1,11842.5
794,13031,1490,260,136447.619,14949.72,12617.48
795,13032,580,120,133764.4444,14483.38,12027.18
796,13033,200,30,146013.3333,18201.66,14721.93
797,13034,140,30,153500.0,19891.16,16369.0
798,13035,700,180,142915.0,16067.75,14040.3
799,13036,460,0,133905.4054,14562.45,12058.19
800,13037,660,0,134150.0,14345.43,12112.0
801,13039,1760,40,136619.375,15143.91,12655.26
802,13040,110,0,148185.7143,18723.1,15199.86
803,13041,1010,0,131894.4444,13856.46,11615.78
804,13042,110,150,139437.5,16093.21,13275.25
805,13044,180,0,164428.5714,22344.66,18773.29
806,13045,1230,40,134482.6087,14616.9,12185.17
807,13052,100,70,145783.3333,18209.17,14671.33
808,13053,330,100,134322.2222,14322.26,12149.89
809,13054,60,2970,132080.0,14421.25,11656.6
810,13057,950,40,137144.7368,15388.19,12770.84
811,13060,180,200,131115.3846,13576.69,11444.38
812,13061,80,40,198466.6667,30128.33,26451.0
813,13063,190,0,138093.75,15486.07,12979.62
814,13066,1350,140,139815.8333,15036.17,13358.48
815,13068,300,120,132230.4348,13913.97,11689.7
816,13069,960,0,132802.8169,14586.29,11815.62
817,13071,50,120,189733.3333,28503.33,24355.0
818,13073,360,1040,130485.7143,13731.42,11305.86
819,13074,180,100,150633.3333,19438.56,15738.33
820,13076,150,40,141569.2308,17027.43,13744.23
821,13077,380,50,131117.2414,13490.36,11444.79
822,13078,920,40,141542.5,15502.49,13738.35
823,13080,220,0,131750.0,14019.21,11584.0
824,13081,90,30,189366.6667,27350.42,24267.0
825,13082,280,30,132795.4545,14218.6,11814.0
826,13083,90,120,123957.1429,12369.64,9869.57
827,13084,330,110,135350.0,14771.85,12376.0
828,13088,1270,70,132979.798,14277.93,11854.56
829,13090,2570,120,135574.8837,14906.13,12425.47
830,13092,130,0,162880.0,22765.62,18432.6
831,13101,100,30,146166.6667,18144.17,14755.67
832,13104,1630,60,142198.6577,15542.32,13882.7
833,13108,630,0,137985.1852,15239.7,12955.74
834,13110,170,50,128186.6667,12555.68,10800.07
835,13111,40,0,136933.3333,16586.67,12724.33
836,13112,160,40,142381.8182,15636.4,13923.0
837,13114,400,40,132446.875,14478.22,11737.31
838,13116,260,0,132372.7273,14189.71,11721.0
839,13118,250,50,128570.5882,13116.66,10884.53
840,13120,70,50,231766.6667,39795.17,34443.0
841,13122,90,30,163157.1429,21618.1,18493.57
842,13126,1910,90,137336.1111,15719.83,12812.94
843,13131,200,30,158700.0,21091.38,17513.0
844,13132,240,220,130140.0,13407.75,11229.8
845,13135,400,0,133773.5294,14147.97,12029.18
846,13140,160,0,200690.0,29966.81,26984.6
847,13142,330,280,134072.0,14904.56,12094.84
848,13143,110,0,159883.3333,22283.33,17773.33
849,13144,50,0,140633.3333,16990.83,13538.33
850,13145,100,0,152685.7143,20418.81,16189.86
851,13146,60,70,144975.0,17911.67,14493.5
852,13147,60,40,137950.0,13682.5,11932.33
853,13148,550,40,135915.3846,15039.58,12500.38
854,13152,770,0,141176.9231,15456.66,13657.92
855,13156,120,350,165688.8889,22604.62,19050.56
856,13158,50,0,169200.0,23882.5,19823.0
857,13159,490,50,135512.5,14559.05,12411.75
858,13160,130,30,171080.0,23434.44,20236.6
859,13164,260,0,133029.1667,13750.87,11865.42
860,13165,410,0,129923.0769,13650.36,11182.08
861,13166,260,390,131015.7895,14001.84,11422.47
862,13167,200,30,131412.5,14065.31,11509.75
863,13202,90,0,154740.0,19397.5,16641.8
864,13203,310,110,135336.0,14566.77,12372.92
865,13204,200,20,129861.5385,13874.18,11168.54
866,13205,240,100,129242.8571,13786.39,11032.43
867,13206,430,330,127082.1429,13373.31,10557.07
868,13207,390,30,136424.1379,15675.71,12612.31
869,13208,260,140,133700.0,15320.61,12013.0
870,13209,570,0,132430.4348,14070.34,11733.7
871,13210,470,40,138445.7143,15931.44,13057.06
872,13211,110,160,136742.8571,16236.07,12682.43
873,13212,1020,80,130913.75,13944.17,11400.02
874,13214,690,60,134972.8814,14676.39,12293.03
875,13215,1600,50,139254.9296,15515.76,13235.08
876,13219,1200,0,132738.0,14425.26,11801.36
877,13224,580,1480,137577.551,15021.15,12866.06
878,13303,80,70,174650.0,23995.0,21022.0
879,13304,170,2630,132430.7692,13936.06,11733.77
880,13308,140,50,155633.3333,20749.17,16838.33
881,13309,230,520,134300.0,15315.11,12145.0
882,13315,60,200,151725.0,20484.58,15978.5
883,13316,250,1260,132452.9412,14619.52,11738.65
884,13317,170,450,150766.6667,19692.25,15767.67
885,13318,60,150,130880.0,14042.5,11392.6
886,13320,90,110,180350.0,25858.75,22276.0
887,13322,70,600,162440.0,22140.0,18335.8
888,13323,770,370,138711.4754,15420.11,13115.52
889,13324,80,560,153383.3333,20534.58,16343.33
890,13326,360,1600,140442.8571,15477.6,13496.43
891,13327,70,70,152240.0,20007.5,16091.8
892,13328,80,900,166833.3333,23010.0,19302.33
893,13329,100,80,135766.6667,15752.5,12467.67
894,13332,100,140,160900.0,22308.33,17997.0
895,13335,70,920,191600.0,28707.5,24803.0
896,13337,50,60,134500.0,14570.0,12189.0
897,13338,50,270,133866.6667,14920.0,12049.67
898,13339,200,50,144638.4615,17434.58,14419.46
899,13340,360,760,131287.5,13720.24,11482.25
900,13343,80,130,162620.0,21479.17,18375.4
901,13346,340,60,137507.1429,14665.44,12850.57
902,13348,80,160,153850.0,20413.33,16446.0
903,13350,330,1200,134960.0,15045.12,12290.2
904,13354,220,230,131768.75,13912.31,11588.12
905,13355,40,710,211333.3333,35212.33,29539.0
906,13357,380,30,134229.1667,15273.6,12129.42
907,13363,150,0,165066.6667,22637.01,18913.67
908,13365,330,280,136927.2727,15606.22,12723.0
909,13367,360,120,133460.0,14318.32,11960.2
910,13368,50,130,143966.6667,17507.5,14271.67
911,13402,70,290,144120.0,17902.5,14305.4
912,13403,400,800,135200.0,14893.73,12343.0
913,13407,190,180,164281.8182,22927.85,18741.0
914,13408,120,60,169350.0,23000.36,19856.0
915,13409,90,220,140183.3333,16894.58,13439.33
916,13411,110,70,147271.4286,18664.4,14998.71
917,13413,1370,280,139548.5714,15820.75,13299.69
918,13416,130,990,152566.6667,20156.06,16163.67
919,13417,140,2150,144020.0,17292.36,14283.4
920,13420,80,100,135357.1429,13764.64,12377.57
921,13421,610,60,133813.3333,14485.41,12037.93
922,13424,160,0,160841.6667,22216.02,17984.17
923,13425,80,1490,143250.0,17219.17,14114.0
924,13428,60,540,175750.0,24851.25,21264.0
925,13431,150,150,150466.6667,20128.98,15701.67
926,13438,200,30,135642.8571,15255.03,12440.43
927,13439,130,110,135985.7143,15083.33,12515.86
928,13440,1760,320,133141.1765,14581.63,11890.06
929,13452,130,220,139312.5,16461.22,13247.75
930,13456,300,170,137729.1667,15511.69,12899.42
931,13459,80,60,140933.3333,17074.17,13604.33
932,13460,180,70,131233.3333,12832.21,11470.33
933,13461,230,1440,131925.0,14418.33,11622.5
934,13469,70,150,148940.0,19547.5,15365.8
935,13471,110,200,153971.4286,21088.45,16472.71
936,13476,170,340,138791.6667,16388.3,13133.17
937,13477,70,0,143900.0,17450.83,14257.0
938,13478,160,100,136172.7273,15488.95,12557.0
939,13480,180,20,146892.3077,18466.42,14915.31
940,13486,50,250,144875.0,17578.33,14471.5
941,13490,80,60,143320.0,18031.25,14129.4
942,13491,190,30,173925.0,24584.52,20862.5
943,13492,930,70,137436.2319,15710.98,12834.97
944,13493,50,40,127733.3333,13686.67,10700.33
945,13495,70,40,171525.0,24901.25,20334.5
946,13501,900,390,134374.1935,14897.5,12161.32
947,13502,980,650,133904.6154,14963.49,12058.02
948,13601,1350,0,134885.8696,14835.9,12273.89
949,13605,250,90,133222.2222,14340.7,11907.89
950,13606,170,30,138576.9231,15818.4,13085.92
951,13607,90,400,149160.0,16485.0,15414.2
952,13608,60,100,131250.0,14265.83,11474.0
953,13612,140,240,156000.0,20449.1,16919.0
954,13613,100,260,118966.6667,10214.17,8771.67
955,13617,520,190,134181.5789,14669.91,12118.95
956,13618,120,160,159122.2222,20247.88,17605.89
957,13619,380,50,130650.0,13717.65,11342.0
958,13620,70,250,132740.0,13355.0,11801.8
959,13622,140,130,144145.4545,17671.64,14311.0
960,13624,290,140,137076.1905,15245.38,12755.76
961,13625,130,280,170112.5,23333.54,20023.75
962,13626,100,290,143757.1429,17616.9,14225.57
963,13634,250,170,142544.4444,16700.55,13958.78
964,13637,120,460,163814.2857,23133.69,18638.14
965,13640,60,350,197760.0,26591.67,25309.4
966,13642,280,70,133825.0,14707.08,12040.5
967,13646,70,800,146720.0,17467.5,14877.4
968,13648,90,590,150640.0,19785.0,15739.8
969,13650,80,1420,221920.0,35320.6,32079.8
970,13654,80,1000,150400.0,20140.83,15687.0
971,13656,100,490,134142.8571,14831.55,12110.43
972,13658,110,0,173133.3333,24892.5,20688.33
973,13660,90,60,124833.3333,12255.83,10062.33
974,13661,80,130,126740.0,13050.0,10481.8
975,13662,650,90,134188.8889,14998.93,12120.56
976,13664,40,120,158100.0,20040.83,17381.0
977,13667,120,0,148014.2857,19036.79,15162.14
978,13668,160,0,143300.0,17468.66,14125.0
979,13669,690,40,134754.7619,15022.21,12245.05
980,13673,80,170,133480.0,14862.5,11964.6
981,13676,640,120,138200.0,15812.26,13003.0
982,13679,90,50,186133.3333,27326.67,23548.33
983,13682,60,30,125260.0,12121.25,10156.2
984,13685,170,60,132171.4286,13748.64,11676.71
985,13691,140,50,151400.0,19890.36,15907.0
986,13693,40,610,142000.0,15611.67,13839.0
987,13694,120,60,182925.0,26787.26,22842.5
988,13697,80,30,134700.0,15473.75,12233.0
989,13730,110,280,153628.5714,20625.36,16397.29
990,13731,70,50,255720.0,45171.77,39977.28
991,13732,690,60,135125.0,14945.14,12326.5
992,13733,240,60,146625.0,18241.28,14856.5
993,13734,90,0,140666.6667,16572.08,13545.67
994,13736,110,60,146962.5,18428.96,14930.75
995,13739,40,30,123966.6667,11526.25,9871.67
996,13743,200,50,145960.0,17774.2,14710.2
997,13744,60,40,155700.0,20965.83,16853.0
998,13746,170,30,141553.8462,16703.12,13740.85
999,13748,180,130,134500.0,14915.95,12189.0
1000,13753,210,240,133478.5714,14113.86,11964.29
1001,13754,110,50,158100.0,21265.36,17381.0
1002,13757,50,280,159975.0,22222.08,17793.5
1003,13760,2730,60,136752.6066,15166.68,12684.57
1004,13775,90,200,272250.0,52807.75,44359.25
1005,13777,40,160,132733.3333,14753.33,11800.33
1006,13778,260,30,130610.0,13851.95,11333.2
1007,13780,60,240,146175.0,17774.17,14757.5
1008,13783,90,30,166783.3333,22180.0,19291.33
1009,13787,120,0,145985.7143,18190.12,14715.86
1010,13788,50,90,146733.3333,17361.67,14880.33
1011,13790,610,220,136461.3636,15130.82,12620.5
1012,13795,190,250,158361.5385,20942.05,17438.54
1013,13796,60,30,156125.0,20636.67,16946.5
1014,13797,80,50,159700.0,21567.5,17733.0
1015,13802,40,310,160125.0,21526.25,17826.5
1016,13803,170,0,144833.3333,17905.09,14462.33
1017,13807,80,110,174920.0,23836.25,21081.4
1018,13808,80,80,165600.0,22405.83,19031.0
1019,13810,40,60,163800.0,22207.5,18635.0
1020,13811,200,70,137933.3333,16030.12,12944.33
1021,13812,90,1050,150760.0,19150.0,15766.2
1022,13815,550,90,137930.5556,16054.95,12943.72
1023,13820,900,100,133330.1587,14256.18,11931.63
1024,13825,160,70,148500.0,18829.77,15269.0
1025,13827,650,450,139461.2245,15955.99,13280.47
1026,13830,190,120,154038.4615,19295.17,16487.46
1027,13833,180,60,184566.6667,27632.85,23203.67
1028,13835,50,40,124600.0,12070.0,10011.0
1029,13838,170,90,134230.0,14487.36,12129.6
1030,13839,50,0,149366.6667,18649.17,15459.67
1031,13843,60,0,136250.0,15117.92,12574.0
1032,13849,200,140,172953.8462,23280.22,20648.85
1033,13850,1720,70,138393.5252,15449.47,13045.58
1034,13856,200,1190,138069.2308,15243.88,12974.23
1035,13861,40,0,177766.6667,24690.83,21707.67
1036,13862,200,80,152657.1429,19972.83,16183.57
1037,13864,40,20,132366.6667,14757.5,11719.67
1038,13865,270,240,129364.7059,13493.28,11059.24
1039,13901,980,60,133775.3425,14552.82,12029.58
1040,13903,860,120,136947.7612,15155.31,12727.51
1041,13904,340,160,132581.8182,14551.19,11767.0
1042,13905,960,0,135900.0,14996.55,12497.0
1043,14001,640,0,131382.6923,13871.47,11503.19
1044,14004,820,50,131554.5455,13917.83,11541.0
1045,14005,100,0,134400.0,15038.75,12167.0
1046,14006,520,70,131415.3846,14057.38,11510.38
1047,14008,80,0,175050.0,25324.17,21110.0
1048,14009,250,120,136352.9412,15254.64,12596.65
1049,14011,330,60,129962.5,13737.45,11190.75
1050,14012,110,110,142714.2857,17150.83,13996.14
1051,14013,70,130,203950.0,32580.33,27767.0
1052,14020,960,0,132944.1176,14301.28,11846.71
1053,14024,70,20,143975.0,17392.92,14273.5
1054,14025,270,40,134840.9091,14598.47,12264.0
1055,14026,60,0,146480.0,17733.75,14824.6
1056,14028,110,0,164744.4444,21943.66,18842.78
1057,14030,70,50,149380.0,19420.0,15462.6
1058,14031,820,120,138153.6232,14898.04,12992.8
1059,14032,940,690,143101.2048,16164.47,14081.27
1060,14033,220,30,136963.1579,15227.07,12730.89
1061,14034,90,0,129016.6667,13024.17,10982.67
1062,14036,300,40,125095.8333,12271.68,10120.08
1063,14037,100,620,154900.0,19542.32,16677.0
1064,14040,160,650,166669.2308,23056.98,19266.23
1065,14042,120,920,151912.5,19872.68,16019.75
1066,14043,1250,0,131002.0408,14150.19,11419.45
1067,14047,430,180,135914.7059,15147.3,12500.24
1068,14048,440,130,134212.5,15330.56,12125.75
1069,14051,2550,50,141978.5088,16051.63,13834.27
1070,14052,1840,40,137777.1605,15209.68,12909.98
1071,14054,70,100,150533.3333,19423.33,15716.33
1072,14055,100,60,144137.5,17210.92,14309.25
1073,14057,700,0,133587.93099999998,14552.16,11988.34
1074,14058,130,20,178777.7778,24548.27,21930.11
1075,14059,980,380,135212.5,14471.09,12345.75
1076,14062,160,90,152136.3636,19406.87,16069.0
1077,14063,730,260,136429.3103,15231.65,12613.45
1078,14065,40,50,110333.3333,8452.5,6872.33
1079,14067,300,0,129869.5652,13501.25,11170.3
1080,14068,800,110,141101.4286,16123.59,13641.31
1081,14069,90,210,137737.5,15940.98,12901.25
1082,14070,190,80,166708.3333,23008.52,19274.83
1083,14072,2200,70,136635.4167,14956.96,12658.79
1084,14075,3670,0,135400.6472,14935.35,12387.14
1085,14080,330,180,136446.1538,15641.72,12617.15
1086,14081,110,0,170312.5,22790.39,20067.75
1087,14085,890,0,136326.25,15136.92,12590.78
1088,14086,3640,70,136889.4737,15126.97,12714.68
1089,14091,50,0,123350.0,11253.33,9736.0
1090,14092,980,50,134021.0526,14462.7,12083.63
1091,14094,2900,160,133894.8052,14526.05,12055.86
1092,14098,130,50,153410.0,20190.62,16349.2
1093,14101,60,50,135900.0,15306.25,12497.0
