,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
196,11001,1460,1070,86728.03738,3879.28,3146.36
197,11003,2400,1930,86863.73057,3698.38,3162.65
198,11004,890,680,86542.64706,4318.71,3124.12
199,11005,180,170,86341.17647,4710.05,3099.94
200,11010,1480,1080,87233.33333,3943.78,3207.0
201,11020,210,160,88456.25,2329.75,3077.94
202,11021,880,650,87413.84615,4250.63,3228.66
203,11023,310,260,86115.38462000001,2255.55,2790.53
204,11024,210,150,86600.0,571.81,2616.45
205,11030,520,380,87163.15789,2485.3,3198.58
206,11040,2190,1640,87433.53659,3733.35,3231.02
207,11050,1180,790,86759.49367000001,3361.2,3150.14
208,11096,290,200,83495.0,3560.98,2758.4
209,11101,1550,1100,86810.90909,4154.9,3156.31
210,11102,1810,1250,86550.4,4464.5,3125.05
211,11103,2000,1400,85998.57143,4047.65,3058.83
212,11104,1480,960,87076.04167,4709.35,3188.13
213,11105,2010,1370,85969.34307,4064.16,3055.32
214,11106,2130,1480,86475.0,4529.13,3116.0
215,11109,410,310,87861.29032,2416.2,1905.96
216,11201,3210,2530,87296.83794,4527.1,3214.62
217,11203,2530,2050,86367.80488,3878.39,3103.14
218,11204,2030,1240,86741.12903,3809.79,3147.94
219,11205,1540,1140,86877.19297999999,4252.52,3164.26
220,11206,1890,1360,86099.26471,4421.9,3070.91
221,11207,2080,1670,85776.64671,4154.3,3032.2
222,11208,1740,1310,86505.34351,4088.13,3119.64
223,11209,3850,2640,86721.59091,4356.22,3145.59
224,11210,2170,1680,86687.5,3704.43,3141.5
225,11211,2960,2270,86950.22026,4174.8,3173.03
226,11212,1570,1180,85734.74576,3929.87,3027.17
227,11213,1630,1150,86325.21738999999,3678.84,3030.36
228,11214,2790,1770,87061.01695,4444.85,3186.32
229,11215,3790,2810,86743.0605,4258.25,3148.17
230,11216,2220,1670,86080.83832000001,4095.69,3068.7
231,11217,1990,1530,87035.94771000001,4333.76,3183.31
232,11218,2710,1810,86896.68508,4354.15,3166.6
233,11219,1420,810,86539.50617000001,3309.3,2841.94
234,11220,1680,1030,86732.03882999999,4456.43,3146.84
235,11221,1960,1450,85928.27586000001,4018.88,3050.39
236,11222,2520,1740,86422.98851,4281.72,3109.76
237,11223,2240,1430,86935.66434,3994.9,3171.28
238,11224,1310,870,86725.28736,4775.87,3146.03
239,11225,2150,1580,85908.86076,3896.39,3048.06
240,11226,2900,2090,86132.53589,3986.39,3074.9
241,11228,1680,1220,87053.27868999999,3908.69,3185.39
242,11229,3050,2110,86784.83412,4273.67,3153.18
243,11230,2490,1550,86681.93548,4017.29,3140.83
244,11231,1610,1190,87178.9916,4285.47,3200.48
245,11232,710,490,85959.18367,4301.11,3054.1
246,11233,1840,1420,86185.91549,3994.09,3081.31
247,11234,4340,3550,86898.59155,3926.15,3166.83
248,11235,3080,2080,86784.61537999999,4482.59,3153.15
249,11236,3810,3170,86366.24606,3837.29,3102.95
250,11237,1140,780,85975.64103,4365.28,3056.08
251,11238,3250,2540,86629.92126,4331.04,3134.59
252,11239,530,390,85605.12821,4101.84,3011.62
253,11354,1620,1050,86962.85714,4472.83,3174.54
254,11355,1820,1080,86491.66667,4387.45,3118.0
255,11356,830,580,87231.03448,4002.92,3206.72
256,11357,2170,1660,87044.57831,4140.72,3184.35
257,11358,1520,1100,87177.27273,3932.56,3200.27
258,11360,1210,930,87213.97849,4540.4,3204.68
259,11361,1380,990,86906.06061,4137.81,3167.73
260,11362,950,730,87475.34247,4404.26,3236.04
261,11363,330,250,87216.0,3741.52,3204.92
262,11364,1900,1450,86882.06897000001,4384.86,3164.85
263,11365,1960,1350,87062.96296,4417.72,3186.56
264,11366,640,470,87127.65957,3839.75,3194.32
265,11367,1620,1120,86872.32143,4383.72,3163.68
266,11368,1780,1160,86018.10345,4264.21,3061.17
267,11369,1050,790,86878.48101,4287.03,3164.42
268,11370,1000,690,87337.68116000001,4274.17,3219.52
269,11372,2440,1630,86745.39877,4868.62,3148.45
270,11373,2580,1550,86321.93548,4464.94,3097.63
271,11374,2430,1620,86529.62963,4584.17,3122.56
272,11375,4410,3190,86696.55172,4639.91,3142.59
273,11377,3180,2090,86344.01914,4626.29,3100.28
274,11378,1630,1110,86572.07207000001,4180.46,3127.65
275,11379,1930,1340,87277.61194,4147.67,3212.31
276,11385,3750,2430,86390.9465,4211.68,3105.91
277,11411,1050,900,86613.33333,3717.38,3076.4
278,11412,1560,1360,86654.41176,3803.28,3089.78
279,11413,2090,1770,87197.74011,3774.47,3119.0
280,11414,1630,1230,86920.3252,4417.12,3169.44
281,11415,1130,790,86839.24051,4696.57,3159.71
282,11416,650,450,85468.88889,3955.02,2995.27
283,11417,1090,830,86981.92771,4251.66,3176.83
284,11418,1120,830,86283.13252999999,4115.24,3092.98
285,11419,1240,920,86100.0,4002.99,3071.0
286,11420,1650,1300,86297.69231,3966.34,3094.72
287,11421,1390,1030,86293.20388,4140.35,3094.18
288,11422,1510,1280,86744.53125,3866.59,3148.34
289,11423,1150,910,86124.17582,3845.64,3073.9
290,11426,970,750,86710.66667,4175.21,3144.28
291,11427,1150,890,87083.14607,4206.25,3188.98
292,11428,910,740,86000.0,4002.7,3059.0
293,11429,1080,920,86404.34783,3756.39,3043.3
294,11432,1750,1260,86169.84127,4030.38,3079.38
295,11433,950,790,86825.31646,3966.39,3158.04
296,11434,2650,2190,86281.27854,4162.02,3092.75
297,11435,1930,1370,86392.70073,4332.58,3106.12
298,11436,670,570,86871.92982,4082.92,3163.63
299,11501,1230,820,87260.97561000001,4172.36,3210.32
300,11507,390,310,87196.77419,3475.51,3202.61
301,11509,120,80,88287.5,3128.75,3333.5
302,11510,1940,1570,87167.51592,3734.46,3199.1
303,11514,290,210,88223.80952000001,4170.0,3325.86
304,11516,320,220,85950.0,3488.04,3053.0
305,11518,640,470,87746.80851,4180.18,3268.62
306,11520,1960,1550,87290.32258,3785.85,3213.84
307,11530,1160,850,87096.47059,3229.14,3190.58
308,11542,1140,760,87001.31579,3888.36,3179.16
309,11545,450,320,88253.125,2763.49,3329.38
310,11548,50,40,83450.0,2686.25,2753.0
311,11550,1730,1330,87160.90226,3518.75,3198.31
312,11552,1290,1010,86600.9901,3700.89,3131.12
313,11553,1030,810,86928.39506,3954.13,3170.41
314,11554,2120,1590,87167.92452999999,3993.92,3199.15
315,11557,360,270,87500.0,3497.87,3239.0
316,11558,390,280,87582.14286,4221.19,3248.86
317,11559,280,190,87500.0,3278.04,3194.79
318,11560,290,200,86405.0,2703.69,3107.6
319,11561,2420,1680,87518.45238,4134.64,3241.21
320,11563,1330,990,87291.91919,4013.91,3214.03
321,11565,500,400,87652.5,3950.39,3257.3
322,11566,1700,1300,87433.07692,3686.79,3230.97
323,11570,1230,910,87717.58242,3744.03,3265.11
324,11572,1730,1310,87546.56489,3964.42,3244.59
325,11575,620,480,86958.33333,3859.26,3174.0
326,11576,430,330,88596.9697,2335.23,3370.64
327,11577,520,400,87185.0,3302.61,3201.2
328,11579,250,180,87355.55556000001,3426.97,3221.67
329,11580,2450,1900,87339.47368,3834.64,3219.74
330,11581,1170,930,87041.93548,3696.69,3184.03
331,11590,2020,1490,87305.36912999999,3679.77,3215.64
332,11596,560,400,87535.0,3553.54,3243.2
333,11598,470,340,87752.94118,3064.57,3259.08
334,11691,1210,910,86046.15385,3795.81,3064.54
335,11692,520,420,85259.52381,4005.2,2970.14
336,11693,510,390,86451.28205,4684.04,3113.15
337,11694,910,700,87230.0,4113.65,3206.6
338,11697,260,170,88311.76471,4987.74,3336.41
339,11701,1190,910,86250.54945,3810.21,3089.07
340,11702,810,590,88679.66102,4011.01,3380.56
341,11703,1100,840,87647.61905,4162.22,3256.71
342,11704,2250,1650,87133.93939,4010.55,3195.07
343,11705,400,290,89203.44828,3832.07,3443.41
344,11706,2720,2020,87128.71287,4065.93,3194.45
345,11709,370,270,87688.88889,3680.89,3261.67
346,11710,1790,1340,86632.08955,3785.23,3134.85
347,11713,540,350,87248.57143,4289.16,3208.83
348,11714,1370,970,87264.94845,3922.37,3210.79
349,11715,260,210,85547.61905,3616.42,3004.71
350,11716,600,410,88265.85366000001,4248.42,3330.9
351,11717,1740,1280,86142.96875,4122.96,3076.16
352,11718,150,130,86938.46154,3455.37,3171.62
353,11719,180,140,85042.85714,3586.22,2944.14
354,11720,1600,1270,87547.24409,4283.98,3244.67
355,11721,300,230,87286.95652,3695.55,3213.43
356,11722,1400,1060,86653.77358,4194.68,3137.45
357,11724,110,80,83587.5,1464.91,2484.93
358,11725,1530,1210,87989.2562,3918.82,3297.71
359,11726,810,580,86120.68966,3962.15,3073.48
360,11727,1680,1210,86669.42149,4228.86,3139.33
361,11729,1600,1200,87195.0,4067.84,3202.4
362,11730,730,560,87810.71429,4097.29,3276.29
363,11731,1550,1180,87880.50847,4071.9,3284.66
364,11732,180,110,85681.81818,3439.31,3020.82
365,11733,750,580,88720.68966,3881.73,3385.48
366,11735,1910,1360,87797.79412,4146.27,3274.74
367,11738,930,660,87707.57576,4360.27,3263.91
368,11740,420,330,88848.48485,3996.78,3400.82
369,11741,1660,1140,87941.22807000001,4404.65,3291.95
370,11742,840,620,86998.3871,4433.93,3178.81
371,11743,2000,1510,87309.27152000001,3599.81,3216.11
372,11746,2770,2100,87271.42857,3693.89,3211.57
373,11747,910,660,87334.84848,3717.91,3219.18
374,11749,180,150,84266.66667,3646.03,2851.0
375,11751,750,580,88127.58621000001,4129.33,3314.31
376,11752,570,420,87447.61905,4070.22,3232.71
377,11753,510,360,86983.33333,2467.03,3177.0
378,11754,980,730,87817.80822,4132.66,3277.14
379,11755,690,520,86517.30769,3904.37,3121.08
380,11756,2630,1990,87365.82915,4106.63,3222.9
381,11757,2490,1900,87468.94737000001,4094.32,3235.27
382,11758,3040,2240,87291.07143,3784.98,3213.93
383,11762,1200,920,87097.82609,3981.04,3190.74
384,11763,1610,1240,86915.32258,4300.36,3168.84
385,11764,600,500,86638.0,3628.32,3135.56
386,11766,630,460,87571.73913,4017.19,3247.61
387,11767,680,530,86584.90566,3898.95,3129.19
388,11768,1010,780,87206.41026,3548.53,3203.77
389,11769,540,420,86642.85714,4033.83,3136.14
390,11771,400,270,88592.59259,3449.2,3370.11
391,11772,2380,1730,87067.05202,4340.05,3187.05
392,11776,1230,920,86845.65217,4175.83,3160.48
393,11777,440,300,85676.66667,3630.13,3020.2
394,11778,720,580,88051.72413999999,4447.35,3305.21
395,11779,2200,1590,87457.2327,4369.92,3233.87
396,11780,680,520,87115.38462000001,3618.64,3192.85
397,11782,850,640,87964.0625,4065.08,3294.69
398,11783,1190,920,87593.47826,3850.13,3250.22
399,11784,1350,1050,87198.09524,4334.21,3202.77
400,11786,290,240,85970.83333,3684.71,3055.5
401,11787,1690,1320,87744.69697,3911.24,3268.36
402,11788,940,650,87476.92308,4001.47,3236.23
403,11789,460,370,88132.43243,4608.52,3314.89
404,11790,620,480,87652.08333,3826.91,3257.25
405,11791,950,750,87982.66667,3004.31,3296.92
406,11792,420,350,88697.14286,4111.93,3382.66
407,11793,1770,1390,87489.20863,3861.87,3237.71
408,11795,1330,1070,87643.92523,3921.39,3256.27
409,11796,220,170,85117.64706,3764.92,2953.12
410,11797,340,220,84827.27273,2144.23,2918.27
411,11798,510,380,86957.89474,3915.07,3173.95
412,11801,2230,1540,87310.38961,4111.2,3216.25
413,11803,1320,1020,86827.45098,3404.65,3158.29
414,11804,250,190,89236.84211,3616.11,3447.42
415,11901,1000,660,86877.27273,4390.87,3164.27
416,11933,370,260,89050.0,4662.21,3425.0
417,11934,400,320,87890.625,4207.02,3285.88
418,11935,200,150,88613.33333,4293.92,3372.6
419,11937,730,520,88123.07692,3532.19,3254.48
420,11940,270,190,85900.0,3914.64,3047.0
421,11941,140,100,86330.0,4441.35,3098.6
422,11942,280,200,89345.0,4538.7,3460.4
423,11944,200,140,88928.57143,4562.94,3410.43
424,11946,690,470,87940.42553,4218.92,3291.85
425,11948,60,40,76625.0,2388.75,1934.0
426,11949,720,540,87546.2963,4059.72,3244.56
427,11950,730,560,86505.35714,4393.58,3119.64
428,11951,620,460,87071.73913,4602.54,3187.61
429,11952,280,190,85263.15789,3699.33,2970.58
430,11953,780,550,87578.18182,4549.2,3248.38
431,11954,200,140,83085.71429,3317.41,2709.29
432,11955,190,90,88900.0,4125.88,3407.0
433,11957,40,40,78475.0,2676.25,2156.0
434,11958,40,30,99366.66667,5462.5,4663.0
435,11961,780,530,87939.62264,4459.8,3291.75
436,11963,360,230,87543.47826,3579.61,3108.02
437,11967,1300,1010,87690.09901,4491.85,3261.81
438,11968,420,270,88640.74074,3769.43,3155.09
439,11971,320,240,86391.66667,4000.14,3106.0
440,11976,80,50,91660.0,4308.25,3738.2
441,11977,120,80,89637.5,4357.63,3495.5
442,11978,140,80,87075.0,3768.46,3154.06
443,11980,300,220,88318.18182,4561.49,3337.18
444,12009,430,250,89700.0,5194.05,3503.0
445,12010,1090,540,87287.03704,5152.1,3213.44
446,12015,190,110,87145.45455,4753.98,3196.45
447,12018,480,310,87267.74193999999,4985.59,3211.13
448,12019,1010,620,87554.83871,4812.33,3245.58
449,12020,1810,1010,87401.9802,5014.53,3227.24
450,12023,110,60,84116.66667,4693.0,2833.0
451,12025,310,150,88506.66667,5379.26,3359.8
452,12027,260,170,87152.94118,4902.0,3197.35
453,12029,60,40,78200.0,2870.0,2123.0
454,12033,480,290,86848.27586000001,4767.85,3160.79
455,12037,170,100,84160.0,4517.69,2838.2
456,12043,310,140,84864.28571,4690.98,2922.71
457,12046,40,20,102050.0,5912.5,5039.0
458,12047,950,490,87540.81633,4988.94,3243.9
459,12051,190,90,89822.22222000001,5639.94,3517.67
460,12052,110,60,87250.0,5151.5,3209.0
461,12053,280,160,88775.0,5196.82,3392.0
462,12054,1030,640,88293.75,4891.31,3334.25
463,12056,150,90,90766.66667,5338.1,3631.0
464,12058,70,40,83100.0,4602.5,2711.0
465,12059,110,50,91320.0,5384.5,3697.4
466,12060,80,50,93260.0,5143.75,3930.2
467,12061,610,360,86627.77777999999,4745.69,3134.33
468,12062,100,50,92940.0,5938.0,3891.8
469,12065,2620,1480,87697.2973,4973.78,3262.68
470,12066,130,70,89528.57143,5368.86,3482.43
471,12067,110,50,90900.0,5605.75,3647.0
472,12068,130,60,81466.66667,4558.0,2515.0
473,12070,80,30,95300.0,6617.5,4175.0
474,12072,160,70,84257.14286,4569.07,2849.86
475,12074,190,100,88790.0,5480.29,3393.8
476,12075,160,100,84780.0,4316.4,2912.6
477,12077,350,230,88039.13042999999,4924.69,3303.7
478,12078,710,270,87503.7037,5317.28,3239.44
479,12083,220,130,83576.92308,4298.64,2768.23
480,12084,370,130,89230.76922999999,4975.51,3446.69
481,12086,120,60,92816.66667,5871.5,3877.0
482,12087,60,30,76900.0,3080.0,1967.0
483,12090,260,130,88730.76922999999,5334.05,3386.69
484,12094,140,70,92414.28571,5635.36,3828.71
485,12095,530,190,84684.21053,4774.87,2901.11
486,12106,140,70,91357.14286,5170.86,3701.86
487,12110,1230,670,86900.0,4939.56,3167.0
488,12117,150,50,84520.0,4713.25,2881.4
489,12118,800,440,87195.45455,4966.99,3202.45
490,12121,130,80,91125.0,5445.36,3674.0
491,12122,170,80,85775.0,4962.68,3032.0
492,12123,310,180,87494.44443999999,4824.58,3238.33
493,12130,60,30,89966.66667,6022.5,3535.0
494,12134,160,70,81057.14286,3915.07,2465.86
495,12136,50,30,79766.66667,3670.0,2311.0
496,12137,120,70,82371.42857,4258.21,2623.57
497,12138,170,90,88588.88889,5393.84,3369.67
498,12140,120,70,89628.57143,5365.0,3494.43
499,12143,280,150,88800.0,5411.78,3395.0
500,12144,1200,670,87135.8209,4984.25,3195.3
501,12148,260,160,89375.0,5059.54,3464.0
502,12149,80,40,90400.0,5503.75,3587.0
503,12150,60,40,77125.0,3147.5,1994.0
504,12151,50,40,77175.0,3523.75,2000.0
505,12153,70,50,79420.0,3720.5,2269.4
506,12154,180,100,91420.0,5539.5,3709.4
507,12156,60,40,84150.0,4458.75,2837.0
508,12157,200,90,85144.44443999999,4521.4,2956.33
509,12158,400,210,86904.7619,4774.92,3167.57
510,12159,390,250,89068.0,4624.72,3427.16
511,12167,100,40,82075.0,4352.5,2588.0
512,12168,90,50,79620.0,3984.25,2293.4
513,12170,290,140,89507.14286,5510.25,3479.86
514,12173,90,50,80260.0,3836.5,2370.2
515,12180,1990,1090,86737.61468,4954.29,3147.51
516,12182,670,340,86020.58824,4936.98,3061.47
517,12183,110,40,81950.0,4692.5,2573.0
518,12184,360,190,88731.57895,5130.61,3386.79
519,12185,90,50,87920.0,4932.25,3289.4
520,12186,420,250,89732.0,5057.68,3506.84
521,12188,670,340,88041.17647,5230.82,3303.94
522,12189,800,370,85600.0,4861.07,3011.0
523,12192,80,40,87050.0,5036.25,3185.0
524,12193,110,60,87083.33333,4916.5,3189.0
525,12196,190,130,83561.53846,4440.89,2766.38
526,12197,100,40,75850.0,3385.0,1841.0
527,12198,460,270,89048.14815,5158.2,3424.78
528,12202,130,50,85480.0,5117.5,2996.6
529,12203,1460,860,86846.51163,4896.26,3160.58
530,12204,320,130,84200.0,4310.76,2843.0
531,12205,1780,950,86734.73684,5014.92,3147.17
532,12206,280,140,85178.57143,4642.13,2960.43
533,12208,960,610,87168.85246000001,4947.57,3199.26
534,12209,430,280,86028.57143,4910.26,3062.43
535,12210,240,120,85575.0,4678.67,3008.0
536,12211,680,450,87166.66667,4707.33,3199.0
537,12302,1790,1140,87316.66667,4958.36,3217.0
538,12303,1420,870,86575.86207,4888.82,3128.1
539,12304,800,500,86294.0,4874.66,3094.28
