,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
117,10553,600,1610,131039.2857,12468.48,12958.32
118,10560,450,560,146345.0,16289.29,16794.9
119,10562,2670,400,140248.3051,15349.54,15453.63
120,10566,1590,2360,136330.7143,15586.37,14591.76
121,10567,2340,1400,142188.6878,15887.18,15880.51
122,10570,1200,2210,144209.0909,15132.72,16325.0
123,10573,2210,1100,141428.6458,14718.12,15653.86
124,10576,500,1920,145302.1277,14719.61,16085.17
125,10577,180,470,148693.3333,13900.22,16820.76
126,10578,120,150,144909.0909,16680.28,16408.05
127,10579,1080,110,139400.0,15294.55,15267.0
128,10580,1170,1030,145598.0392,13646.2,16103.01
129,10583,3320,1020,146073.9274,14554.54,16548.46
130,10588,310,3030,138837.93099999998,15472.27,15143.34
131,10589,1210,290,143475.2475,16780.21,16163.55
132,10590,750,1010,143671.831,15113.8,16010.7
133,10591,1940,710,141473.125,15440.76,15723.09
134,10594,600,1600,145605.3571,15813.03,16632.18
135,10595,770,560,147202.9851,16440.75,16983.66
136,10597,70,670,146928.5714,10086.79,14770.95
137,10598,3770,70,143410.2564,15925.29,16149.26
138,10601,960,3510,138431.5789,16081.74,15053.95
139,10603,1870,760,139735.8025,15596.05,15340.88
140,10604,850,1620,139821.4286,14723.6,15251.89
141,10605,2140,700,145504.5685,15956.07,16481.08
142,10606,1040,1970,140625.8824,15418.74,15532.28
143,10607,780,850,141172.6027,14679.21,15436.84
144,10701,2720,730,134206.9565,14779.91,14124.53
145,10703,1430,2300,135284.8,14924.74,14361.66
146,10704,2760,1250,135029.4118,14869.17,14305.47
147,10705,1540,2380,136889.1473,14769.22,14714.61
148,10706,1000,1290,145162.2222,15599.46,16534.69
149,10707,1130,900,143469.697,15956.54,16162.33
150,10708,2370,990,140075.7143,15839.55,15415.66
151,10709,1070,2100,144404.0404,15462.0,16367.89
152,10710,2940,990,137088.3459,14879.44,14758.44
153,10801,2410,2660,138168.4211,14673.7,14989.87
154,10803,1030,2090,144583.87099999998,14413.36,16317.75
155,10804,1460,930,146781.295,14733.96,16379.85
156,10805,1320,1390,133735.5769,14518.61,14020.83
157,10901,2430,1040,142406.25,15373.8,15928.38
158,10913,620,2240,144852.6316,16006.55,16466.58
159,10916,540,570,141587.7551,16227.06,15748.31
160,10917,210,490,139870.0,15332.26,15370.4
161,10918,1210,200,141289.2857,16164.37,15682.64
162,10919,110,1120,138970.0,16301.11,15172.4
163,10920,1070,100,142752.0408,16092.29,16004.45
164,10921,480,980,136636.3636,15184.03,14659.0
165,10923,820,440,136737.8378,14626.28,14681.32
166,10924,1340,740,141591.6667,16105.62,15749.17
167,10925,520,1200,134682.9787,15402.0,14229.26
168,10926,370,470,133559.375,14559.04,13982.06
169,10927,430,320,133589.1892,14025.73,13988.62
170,10928,300,370,133954.1667,15170.19,14068.92
171,10930,1120,240,141250.0,15641.33,15674.0
172,10931,80,1060,139514.2857,14963.21,15292.14
173,10940,3060,70,134642.8044,15290.05,14220.42
174,10941,1110,2710,134791.7526,15087.31,14253.19
175,10950,3330,970,140557.5563,15632.21,15521.66
176,10952,1530,3110,143026.6187,13317.78,14489.26
177,10954,2670,1390,140431.7992,15460.87,15494.0
178,10956,4010,2390,144870.7124,15876.96,16470.56
179,10958,340,3790,139036.6667,16470.39,15187.07
180,10960,1400,300,140329.7521,14628.11,15471.55
181,10962,570,1210,145219.2308,16163.44,16547.23
182,10963,220,520,136845.0,15817.73,14704.9
183,10964,170,200,148726.6667,15284.62,16991.15
184,10965,1950,150,145394.4751,16728.43,16585.78
185,10968,310,1810,139596.2963,14285.34,15310.19
186,10969,100,270,137866.6667,15169.26,14929.67
187,10970,1020,90,139272.5275,14729.72,15217.59
188,10973,240,910,135995.4545,15343.59,14518.0
189,10974,330,220,141796.6667,15963.52,15794.27
190,10976,150,300,139442.8571,14498.7,14978.75
191,10977,2330,20,137272.4299,14005.11,14338.47
192,10980,1560,140,140251.049,15244.44,15454.23
193,10983,810,2140,143552.6316,16113.86,16180.58
194,10984,360,1430,140771.4286,15214.7,15568.71
195,10985,40,760,144450.0,16215.83,16378.0
196,10986,210,350,145621.0526,16115.76,16635.63
197,10987,400,40,145797.2973,16470.38,16674.41
198,10989,1220,190,140878.7611,15450.19,15592.33
199,10990,2240,370,140737.6812,15991.77,15561.29
200,10992,1130,1130,141362.2642,16306.01,15698.7
201,10993,290,2070,140376.9231,16093.19,15481.92
202,10994,900,1060,144253.5714,15318.5,16334.79
203,10996,260,260,145214.2857,17681.07,15955.08
204,10998,360,840,140982.3529,16289.65,15615.12
205,11001,3080,70,142332.1555,15730.78,15912.07
206,11003,2960,340,133098.1818,13653.17,13723.87
207,11004,1290,2830,136834.8214,15098.13,14702.66
208,11005,450,2750,141535.7143,17102.0,15736.86
209,11010,2790,1120,139609.4118,15501.7,15313.07
210,11020,550,420,147072.549,14670.2,16310.95
211,11021,1960,2550,142453.8012,15686.77,15938.84
212,11023,760,510,142838.0282,13516.83,15254.98
213,11024,480,1710,145367.4419,10859.59,15193.06
214,11030,1410,710,147965.6489,13723.84,16252.66
215,11040,5110,430,142608.2105,15567.57,15970.93
216,11050,2720,1310,145670.4167,14778.63,16210.48
217,11096,260,4750,129822.7273,13477.11,13097.35
218,11101,2480,2400,140864.5933,15857.37,15432.56
219,11102,2110,220,136238.7283,14750.28,14571.52
220,11103,2110,2090,134585.119,14518.2,14207.73
221,11104,1760,1730,137595.7447,15910.59,14870.06
222,11105,2400,1680,137918.0412,15143.52,14940.97
223,11106,2490,1410,135564.5631,15560.39,14423.2
224,11109,1170,1940,145271.6981,13852.64,13940.61
225,11201,6780,2060,143190.3909,16150.69,16100.89
226,11203,2120,1060,128375.6477,12515.6,12379.03
227,11204,2510,6140,137426.3158,13766.56,13918.31
228,11205,2100,1930,138477.0053,14999.41,14776.48
229,11206,1610,2090,130635.2518,13290.27,13027.91
230,11207,1430,1870,126265.625,12353.14,12159.73
231,11208,1260,1390,125489.4737,12182.27,12083.0
232,11209,5430,1280,138403.9387,15196.69,15047.87
233,11210,2650,1140,135717.2996,13105.96,13367.53
234,11211,4000,4570,138966.0969,15105.79,14937.38
235,11212,1000,2370,125424.4444,12052.24,11950.65
236,11213,1340,3510,130635.6522,12287.25,12170.45
237,11214,3190,900,134192.0455,14674.85,14121.25
238,11215,7000,1150,143337.1476,16107.27,16098.8
239,11216,2120,2640,132647.2826,13684.73,13425.55
240,11217,3340,6030,142376.8456,15922.82,15921.91
241,11218,3740,1840,138800.6369,15575.88,15135.14
242,11219,1670,2980,137347.7612,12842.12,13057.78
243,11220,1740,3140,134827.1429,14920.58,14260.97
244,11221,1710,1340,131874.1497,13437.66,13121.66
245,11222,3290,1400,136256.044,14967.99,14575.33
246,11223,2620,1470,136177.1689,14202.35,14375.99
247,11224,1320,2730,132809.2593,15156.63,13817.04
248,11225,1850,2190,132145.8065,13345.16,13311.33
249,11226,2250,1080,130520.0,13321.32,13120.37
250,11228,2480,1550,139659.5455,15120.81,15324.1
251,11229,4400,1900,137426.9542,15064.44,14832.93
252,11230,3340,2200,138320.7885,14371.95,14497.74
253,11231,3200,3710,142343.5897,15681.59,15762.35
254,11232,800,2790,133534.8485,14397.49,13976.67
255,11233,1460,2730,130203.7594,12933.43,12652.93
256,11234,6040,660,136489.8551,14319.25,14280.5
257,11235,4070,1330,136650.2874,15303.88,14662.06
258,11236,3560,5520,129230.8157,12509.95,12415.72
259,11237,960,3480,130273.75,14162.07,13259.23
260,11238,4510,3310,139440.4523,15511.2,15275.9
261,11239,300,800,130607.6923,13419.1,13160.66
262,11354,1830,3980,135594.0,15165.63,14429.68
263,11355,1880,260,134642.2819,14857.2,14220.3
264,11356,1080,1500,133515.9574,14115.58,13972.51
265,11357,3860,1490,138566.954,15155.1,15083.73
266,11358,2550,940,138318.1416,14960.78,15028.99
267,11360,2260,3480,140496.4824,15934.97,15508.23
268,11361,2220,2260,137714.359,14829.54,14896.16
269,11362,1830,1990,137887.03699999998,15334.75,14934.15
270,11363,640,1950,143287.93099999998,15089.5,15897.11
271,11364,2990,1620,137743.6567,15362.12,14902.6
272,11365,2790,580,136105.0633,15060.46,14542.11
273,11366,1090,2680,139930.6122,14735.61,15166.73
274,11367,2100,2370,136760.452,14834.43,14686.3
275,11368,1220,980,126750.5051,13258.11,12484.11
276,11369,920,1770,130229.2683,13734.39,13249.44
277,11370,1190,990,134031.6832,14343.71,14085.97
278,11372,2750,820,135367.2489,15890.72,14379.79
279,11373,2300,1010,131910.929,14549.73,13619.4
280,11374,3150,2290,136998.4733,15589.59,14738.66
281,11375,7280,1830,140460.7313,16342.56,15500.36
282,11377,3310,2620,134509.5238,15333.92,14191.1
283,11378,2180,6290,136214.1361,14993.15,14566.11
284,11379,3110,2730,137558.3026,15044.67,14861.83
285,11385,4150,1910,133409.2486,14288.4,13949.03
286,11411,1250,2710,131170.339,13105.15,12934.73
287,11412,1500,3460,128658.5714,12548.38,12348.66
288,11413,2140,1180,129392.0,12598.81,12449.4
289,11414,2340,1400,136843.6893,15073.83,14704.61
290,11415,1380,2000,136705.7851,15476.88,14674.27
291,11416,560,2060,127368.0851,12803.29,12619.98
292,11417,1300,1210,132920.5128,14242.3,13841.51
293,11418,1310,470,134609.7345,14527.45,14213.14
294,11419,990,1170,128689.5349,13174.95,12910.7
295,11420,1570,1130,130224.8276,13323.12,13152.01
296,11421,1410,860,131204.065,14109.47,13463.89
297,11422,1690,1450,130701.8868,12948.51,12825.4
298,11423,1180,1230,133045.3704,13528.75,13667.75
299,11426,1620,1590,137000.0,15098.66,14739.0
300,11427,1470,1080,135247.7612,14403.07,14353.51
301,11428,1010,1460,130296.7742,13406.02,13217.94
302,11429,960,1340,130243.3333,12953.31,12756.48
303,11432,2050,930,135308.3799,14036.18,14268.55
304,11433,730,900,128642.6471,12726.76,12431.27
305,11434,2100,0,128452.3316,12997.74,12655.9
306,11435,1790,1790,130988.1579,14220.85,13416.39
307,11436,590,680,125696.4286,12025.58,11927.09
308,11501,2320,1930,140004.5226,15879.61,15399.99
309,11507,870,1520,141154.321,14486.78,15470.29
310,11509,320,560,141753.3333,14050.82,15393.8
311,11510,3800,1990,137622.3464,14646.85,14874.81
312,11514,530,810,141672.9167,16010.12,15767.04
313,11516,680,300,141841.3793,15203.19,15040.84
314,11518,1220,3580,140366.6667,15607.58,15479.67
315,11520,2700,480,135048.6166,13986.21,14309.7
316,11530,3150,580,146200.678,15235.68,16602.29
317,11542,1990,1110,139741.3793,15054.84,15342.1
318,11545,1130,2530,147016.1905,14686.87,16357.42
319,11548,140,2950,145291.6667,15154.43,16434.5
320,11550,1950,1740,133485.5556,13462.24,13965.82
321,11552,2450,1050,139399.1228,14994.29,15193.4
322,11553,1040,120,131487.3684,13881.11,13380.67
323,11554,4440,1800,140179.1155,15729.42,15438.41
324,11557,830,2280,143077.6316,14839.32,16076.08
325,11558,820,950,138363.0137,15429.24,15038.86
326,11559,540,4070,141174.4681,12047.77,13465.61
327,11560,570,760,143103.8462,14149.27,15541.9
328,11561,4110,730,138942.8571,15243.37,15166.43
329,11563,2630,470,141713.6364,15579.4,15776.0
330,11565,1290,520,141900.813,15601.23,15817.18
331,11566,4570,3640,144031.3225,15857.92,16285.89
332,11568,210,2420,148816.6667,10174.45,15252.15
333,11570,2940,1230,144037.5465,15281.85,16287.26
334,11572,3860,4310,141794.9721,15752.49,15793.89
335,11575,600,180,128352.7273,12010.71,11950.15
336,11576,1130,2690,146173.3333,13707.81,16082.56
337,11577,1170,3580,144082.7273,14630.44,15911.36
338,11579,570,550,146425.0,16007.02,16708.05
339,11580,3980,1050,136550.6775,14571.82,14625.32
340,11581,2430,1100,140719.1964,15249.43,15458.34
341,11590,3810,520,139843.9655,15175.87,15364.67
342,11596,1270,3690,145212.1739,15939.37,16545.68
343,11598,1200,2240,144996.4286,14710.36,15822.52
344,11691,1290,3480,132538.9381,13173.09,13007.64
345,11692,540,1150,128040.0,12877.49,12408.74
346,11693,670,1120,134670.4918,15119.9,14226.51
347,11694,1630,1130,141056.1644,15273.69,15542.27
348,11697,530,500,142676.7442,17510.65,15987.88
349,11701,1680,610,136640.7895,14530.78,14659.97
350,11702,1860,1460,141360.6936,15426.39,15698.35
351,11703,1790,430,135744.5122,14811.99,14462.79
352,11704,3520,1520,135713.7072,14753.44,14456.02
353,11705,1040,1730,143760.6061,15832.77,16226.33
354,11706,3790,1640,134830.4348,14448.64,14261.7
355,11709,780,3210,140593.0556,15553.76,15529.47
356,11710,4360,990,142851.4706,16007.64,16026.32
357,11713,770,3450,139756.25,15910.86,15345.38
358,11714,2760,720,139380.1587,15451.13,15262.63
359,11715,640,4080,140520.0,15553.62,15513.4
360,11716,1220,640,139294.5946,15514.22,15243.81
361,11717,1440,2520,130310.4,14013.32,13267.29
362,11718,430,600,145995.122,15581.3,16678.83
363,11719,360,1110,141151.5152,15986.6,15652.33
364,11720,3020,1250,137533.5714,15420.66,14856.39
365,11721,790,410,143001.3333,15534.25,16059.29
366,11722,1410,330,131869.2308,14236.96,13610.23
367,11724,250,2800,144391.3043,13397.53,15705.35
368,11725,3720,750,143484.375,15877.52,16165.56
369,11726,1010,1300,132428.5714,13976.45,13733.29
370,11727,2620,230,135011.3537,14956.29,14301.5
371,11729,2630,3520,135774.7934,14755.72,14469.45
372,11730,1720,910,140649.0798,15231.51,15541.8
373,11731,3730,2290,143044.3478,16256.69,16068.76
374,11732,450,2420,144905.0,16074.09,16342.98
375,11733,2140,1630,145572.8643,16036.64,16625.03
376,11735,3570,3450,139931.9149,15593.03,15384.02
377,11738,1700,400,137290.0662,15584.29,14802.81
378,11740,1050,1990,144230.303,15973.04,16329.67
379,11741,3410,3290,138722.7273,15903.65,15118.0
380,11742,1500,1510,140208.0292,16251.16,15444.77
381,11743,4640,990,142471.6937,15074.7,15942.77
382,11746,5900,3080,141512.5912,15069.7,15727.42
383,11747,2450,1370,143083.3333,15402.27,16030.76
384,11749,270,4310,130016.0,13315.54,13202.52
385,11751,1670,5480,139355.7692,15252.73,15257.27
386,11752,1160,2100,139492.5926,15696.04,15287.37
387,11753,1370,250,146515.87300000002,14947.8,16616.21
388,11754,2360,1560,142140.0922,16197.89,15869.82
389,11755,1470,1080,138374.8148,15412.14,15041.46
390,11756,5160,1260,137754.8857,15282.4,14905.07
391,11757,4220,2170,135159.9483,14662.77,14334.19
392,11758,6700,1350,142135.4992,15657.21,15868.81
393,11762,3220,4810,143097.3684,16138.95,16080.42
394,11763,2570,3870,136218.3761,15380.23,14567.04
395,11764,1670,6310,144980.2548,16251.31,16494.66
396,11765,60,3040,155820.0,13317.5,17453.8
397,11766,1620,2340,141734.2282,15578.96,15780.53
398,11767,1820,1570,143527.907,16244.83,16175.14
399,11768,2540,50,143956.8376,15695.7,16238.1
400,11769,1270,1490,142392.437,16049.49,15925.34
401,11771,890,1720,143812.8205,14353.35,15809.92
402,11772,3570,2340,135601.548,15146.77,14431.34
403,11776,2480,1190,138149.7797,15571.82,14991.95
404,11777,1070,780,142661.7021,15847.76,15984.57
405,11778,1350,3230,139292.0635,15963.52,15243.25
406,11779,3920,2270,136685.8333,15473.98,14669.88
407,11780,1710,940,144914.1935,15551.59,16420.05
408,11782,1960,1260,141589.6175,15682.57,15748.72
409,11783,2930,3600,143215.6934,16180.85,16106.45
410,11784,2230,1550,134768.2692,15046.94,14248.02
411,11786,840,1830,145838.75,16685.86,16683.53
412,11787,4460,2740,143912.5,16098.58,16259.75
413,11788,2180,2080,142289.7959,16146.73,15902.76
414,11789,790,800,137860.274,15817.04,14928.26
415,11790,1750,4160,143634.3558,16089.82,16198.56
416,11791,2710,1960,145507.9051,14914.08,16510.53
417,11792,1140,730,144286.6667,16362.43,16342.07
418,11793,4460,1630,143024.8227,15997.02,16064.46
419,11795,3170,2530,140924.0132,15394.52,15602.28
420,11796,500,1050,139017.0213,15563.0,15182.74
421,11797,780,4230,145160.2941,13284.1,15983.62
422,11798,680,3040,135298.4127,14135.45,14149.13
423,11801,4140,470,137392.1196,15426.2,14825.27
424,11803,3710,680,145327.5072,16095.69,16571.05
425,11804,610,630,144121.0526,15808.16,16305.63
426,11901,1350,3680,135373.0435,15339.43,14381.07
427,11933,650,3490,139972.4138,15905.89,15392.93
428,11934,950,570,141405.5556,15828.58,15708.22
429,11935,350,1150,143750.0,16772.83,16224.0
430,11937,1250,580,142173.1481,15275.87,15447.37
431,11939,100,900,135762.5,13945.74,14277.13
432,11940,630,300,141444.8276,15811.85,15716.86
433,11941,340,1080,144050.0,16318.64,16290.0
434,11942,490,80,139531.8182,15443.08,15119.32
435,11944,320,580,142322.2222,16534.6,15909.89
436,11946,1110,300,139030.2083,15821.05,15185.65
437,11948,130,440,137330.7692,14777.98,14811.77
438,11949,1660,270,141480.6452,15617.47,15724.74
439,11950,930,960,130351.1628,14480.5,13276.26
440,11951,710,130,130664.0625,14592.25,13345.09
441,11952,510,1550,138234.7826,15254.01,15010.65
442,11953,1120,860,135186.5979,15280.35,14340.05
443,11954,330,640,141200.0,14775.17,15027.79
444,11955,310,460,133141.6667,14303.71,13890.17
445,11957,100,970,145262.5,17296.34,16556.75
446,11958,80,280,135157.1429,14158.45,14333.57
447,11961,1180,240,136077.6699,15315.96,14536.09
448,11963,690,80,142171.1864,14665.35,15364.99
449,11967,1940,70,133467.7778,15032.17,13961.91
450,11968,810,1030,141731.8182,15707.76,15289.04
451,11971,610,590,141553.7037,15630.44,15740.81
452,11976,200,1800,142576.4706,14179.47,14533.62
453,11977,260,660,140654.5455,15603.61,15151.5
454,11978,310,540,140407.4074,15099.27,15234.41
455,11980,490,170,136243.1818,15507.92,14572.5
456,12008,80,220,170850.0,24260.83,22186.0
457,12009,790,270,137725.7576,16380.7,14898.67
458,12010,1260,440,134690.5263,16584.9,14230.92
459,12015,300,0,138096.0,16536.65,14980.12
460,12017,30,60,223333.3333,32127.33,32331.0
461,12018,810,660,137795.6522,16758.82,14914.04
462,12019,2010,950,139089.8204,16927.75,15198.76
463,12020,3090,250,137968.3794,16926.79,14952.04
464,12022,40,30,131633.3333,14936.67,13558.33
465,12023,180,690,140200.0,17866.66,15443.0
466,12025,360,1670,137137.03699999998,16497.88,14769.15
467,12027,540,2530,141227.6596,17458.98,15669.09
468,12028,80,30,150566.6667,19570.0,17723.67
469,12029,80,150,131114.2857,13974.17,13444.14
470,12032,60,270,182400.0,26972.08,24727.0
471,12033,840,470,136532.3944,16354.25,14636.13
472,12035,40,60,158633.3333,22261.67,19498.33
473,12037,200,70,139218.75,16541.35,15227.12
474,12041,60,0,142360.0,18521.25,15918.2
475,12043,360,40,131073.0769,15644.48,13435.08
476,12046,70,710,146220.0,19500.0,16767.4
477,12047,1220,30,137692.6316,16803.04,14891.38
478,12051,250,160,139100.0,17371.44,15201.0
479,12052,130,50,145645.4545,19055.58,16641.0
480,12053,440,20,136271.0526,16614.34,14578.63
481,12054,2290,260,141178.5714,17169.84,15658.29
482,12056,240,50,139770.0,17178.03,15348.4
483,12057,90,950,156383.3333,21647.5,19003.33
484,12058,90,190,171914.2857,24984.29,22420.14
485,12059,170,110,153169.2308,20426.15,18296.23
486,12060,110,380,141377.7778,17107.85,15702.11
487,12061,1110,1960,140022.8261,17064.31,15404.02
488,12062,140,200,148416.6667,19311.21,17250.67
489,12063,50,60,142950.0,15857.5,16048.0
490,12065,5030,70,140142.1053,17219.65,15430.26
491,12066,160,130,150778.5714,20175.26,17770.29
492,12067,140,90,139275.0,17027.12,15239.5
493,12068,140,920,176718.1818,26540.53,23477.0
494,12070,90,120,129866.6667,15653.33,13169.67
495,12072,140,40,160345.4545,22992.42,19875.0
496,12074,280,0,137735.0,17023.02,14900.7
497,12075,250,4180,142066.6667,17685.27,15853.67
498,12076,80,140,146960.0,19420.0,16930.2
499,12077,780,120,143194.2029,17427.45,16101.72
500,12078,720,110,132738.2979,16047.71,13801.43
501,12083,270,60,132031.8182,15566.86,13646.0
502,12084,420,0,135907.4074,15935.61,14498.63
503,12086,140,110,160240.0,22810.69,19851.8
504,12087,100,200,159500.0,22201.25,19689.0
505,12090,300,210,131462.5,15657.41,13520.75
506,12092,70,50,130060.0,15880.83,13212.2
507,12093,80,690,151033.3333,19832.08,17826.33
508,12094,180,470,148713.3333,19704.49,17315.93
509,12095,540,220,135494.2857,17055.36,14407.74
510,12106,250,270,137435.0,16486.94,14834.7
511,12110,1950,0,137654.4872,16904.36,14882.99
512,12116,80,100,164183.3333,23508.33,20719.33
513,12117,150,80,126050.0,13863.86,12330.0
514,12118,1420,240,137384.6154,16372.22,14823.62
515,12120,50,50,145775.0,18038.75,16669.5
516,12121,180,60,134606.25,15774.51,14212.38
517,12122,190,150,144646.6667,18571.09,16421.27
518,12123,410,350,132344.1176,15720.13,13714.71
519,12125,60,200,132260.0,15182.5,13696.2
520,12130,70,0,136640.0,17570.0,14659.8
521,12134,210,1560,132364.2857,15247.22,13719.14
522,12136,90,60,137312.5,15345.36,14807.75
523,12137,140,120,167200.0,24029.02,21383.0
524,12138,140,1170,127436.3636,14595.56,12635.0
525,12140,200,40,139518.75,17194.55,15293.12
526,12143,350,160,130181.4815,15409.34,13238.93
527,12144,1470,150,134630.5085,16296.99,14217.71
528,12147,50,340,198075.0,31598.0,28357.0
529,12148,680,50,140883.87099999998,16942.08,15593.45
530,12149,110,50,147050.0,18741.53,16950.0
531,12150,70,0,139766.6667,17427.5,15347.67
532,12151,90,140,177785.7143,26509.52,23711.86
533,12153,110,80,134110.0,15875.62,14103.2
534,12154,260,110,132909.5238,15720.16,13839.1
535,12155,60,110,149533.3333,21270.0,17496.33
536,12156,80,30,167442.8571,22849.29,21436.43
