,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
68,10462,2360,2140,127392.8205,19939.98,19638.93
69,10463,4270,1950,137925.5618,22956.64,22463.79
70,10464,420,3560,138869.4444,22161.69,22058.23
71,10465,3060,360,135426.9091,21317.17,21161.71
72,10466,1890,2750,129983.7209,19549.58,19310.94
73,10467,1690,1720,127599.2958,19769.77,19476.55
74,10468,840,1420,126197.1429,20136.1,19561.9
75,10469,2690,700,132452.0492,20099.57,19989.77
76,10470,860,2440,133417.1053,21071.5,20872.91
77,10471,2060,760,138883.6158,22644.86,22519.01
78,10472,720,1770,127606.4516,19436.28,19321.98
79,10473,1620,620,129651.3699,19818.4,19393.03
80,10474,70,1460,160783.3333,28468.08,28025.5
81,10475,1790,60,126022.2973,21303.85,20266.0
82,10501,150,1480,147728.5714,23361.06,24082.2
83,10502,640,140,147551.6667,21978.62,23985.44
84,10504,800,600,146563.7681,21097.64,23125.8
85,10505,100,690,152100.0,23553.86,24967.98
86,10506,440,90,147590.0,20088.31,22909.47
87,10507,440,400,139935.1351,21477.29,22177.32
88,10509,2110,370,141114.359,23004.48,22740.72
89,10510,1020,1950,146686.3158,21935.7,23607.22
90,10511,230,950,135580.9524,21672.69,21455.26
91,10512,2880,210,140304.9242,22619.74,22725.57
92,10514,840,2640,148594.8718,20649.53,23291.51
93,10516,650,780,143516.0714,23343.8,23380.04
94,10518,160,560,146214.2857,22785.1,23166.22
95,10520,1390,140,144162.0968,22886.09,23400.66
96,10522,1100,1240,143254.8387,21946.76,23149.66
97,10523,840,930,138965.6716,21547.37,21878.58
98,10524,500,670,140886.9565,21999.71,22452.03
99,10526,210,460,143036.8421,22124.28,22806.54
100,10527,120,190,148554.5455,22926.46,23865.79
101,10528,980,110,142762.3377,21571.93,22649.9
102,10530,1820,770,141623.1707,22906.54,22997.18
103,10532,700,1640,143387.5,22647.19,23061.2
104,10533,770,640,144711.9403,21924.92,23288.3
105,10535,70,670,172200.0,30483.15,30060.7
106,10536,1000,60,148655.4348,22325.64,23936.42
107,10537,230,920,134376.1905,21909.01,21555.44
108,10538,1300,210,145772.4138,21474.83,23407.32
109,10541,3110,1160,142210.3448,22571.64,22987.61
110,10543,1670,2900,141891.6667,21965.74,22804.24
111,10546,160,1440,140326.6667,21295.46,22127.34
112,10547,810,150,140955.4054,22756.62,22851.13
113,10548,390,740,143285.2941,24212.26,23472.65
114,10549,1240,340,144576.1468,22839.6,23265.9
115,10550,990,1090,128414.4578,18991.96,19186.81
116,10552,1840,830,136996.8944,21073.02,21563.63
117,10553,600,1610,131039.2857,18889.73,19466.95
118,10560,450,560,146345.0,23146.36,23753.42
119,10562,2670,400,140248.3051,22093.84,22510.44
120,10566,1590,2360,136330.7143,22359.08,21694.11
121,10567,2340,1400,142188.6878,22695.99,22946.79
122,10570,1200,2210,144209.0909,21851.0,23198.02
123,10573,2210,1100,141428.6458,21386.65,22407.52
124,10576,500,1920,145302.1277,21388.32,22878.04
125,10577,180,470,148693.3333,20644.83,23680.52
126,10578,120,150,144909.0909,23584.27,23230.28
127,10579,1080,110,139400.0,22032.24,22465.32
128,10580,1170,1030,145598.0392,20186.09,22897.51
129,10583,3320,1020,146073.9274,21203.43,23383.46
130,10588,310,3030,138837.93099999998,22231.29,22413.7
131,10589,1210,290,143475.2475,23696.18,23208.05
132,10590,750,1010,143671.831,21829.8,22796.81
133,10591,1940,710,141473.125,22196.0,22783.69
134,10594,600,1600,145605.3571,22612.94,23536.45
135,10595,770,560,147202.9851,23315.99,23958.12
136,10597,70,670,146928.5714,17616.7,21444.36
137,10598,3770,70,143410.2564,22738.67,23219.4
138,10601,960,3510,138431.5789,22913.9,22167.77
139,10603,1870,760,139735.8025,22369.93,22202.22
140,10604,850,1620,139821.4286,21392.78,21969.02
141,10605,2140,700,145504.5685,22773.15,23309.95
142,10606,1040,1970,140625.8824,22171.34,22274.89
143,10607,780,850,141172.6027,21343.06,22170.78
144,10701,2720,730,134206.9565,21455.84,21112.85
145,10703,1430,2300,135284.8,21618.05,21292.28
146,10704,2760,1250,135029.4118,21555.82,21319.48
147,10705,1540,2380,136889.1473,21443.87,21498.05
148,10706,1000,1290,145162.2222,22373.75,23543.99
149,10707,1130,900,143469.697,22773.68,23156.63
150,10708,2370,990,140075.7143,22642.65,22682.88
151,10709,1070,2100,144404.0404,22219.8,23450.23
152,10710,2940,990,137088.3459,21567.32,21607.03
153,10801,2410,2660,138168.4211,21336.89,21683.18
154,10803,1030,2090,144583.87099999998,21045.31,23131.77
155,10804,1460,930,146781.295,21404.38,23199.52
156,10805,1320,1390,133735.5769,21163.19,21003.7
157,10901,2430,1040,142406.25,22121.0,22955.94
158,10913,620,2240,144852.6316,22829.69,23358.25
159,10916,540,570,141587.7551,23076.66,23026.28
160,10917,210,490,139870.0,22074.48,22562.54
161,10918,1210,200,141289.2857,23006.44,22960.72
162,10919,110,1120,138970.0,23159.59,22717.23
163,10920,1070,100,142752.0408,22925.71,23147.6
164,10921,480,980,136636.3636,21908.47,22018.48
165,10923,820,440,136737.8378,21283.78,21774.7
166,10924,1340,740,141591.6667,22940.65,23064.57
167,10925,520,1200,134682.9787,22152.59,21798.47
168,10926,370,470,133559.375,21208.48,21140.72
169,10927,430,320,133589.1892,20611.17,20874.12
170,10928,300,370,133954.1667,21892.97,21478.88
171,10930,1120,240,141250.0,22420.64,22895.92
172,10931,80,1060,139514.2857,21661.15,22232.13
173,10940,3060,70,134642.8044,22027.21,21455.96
174,10941,1110,2710,134791.7526,21800.14,21392.94
175,10950,3330,970,140557.5563,22410.43,22376.42
176,10952,1530,3110,143026.6187,19818.26,21137.06
177,10954,2670,1390,140431.7992,22218.52,22501.98
178,10956,4010,2390,144870.7124,22684.55,23400.11
179,10958,340,3790,139036.6667,23349.18,22719.59
180,10960,1400,300,140329.7521,21285.84,22257.53
181,10962,570,1210,145219.2308,23005.4,23573.92
182,10963,220,520,136845.0,22618.21,22119.67
183,10964,170,200,148726.6667,22021.13,23866.39
184,10965,1950,150,145394.4751,23638.2,23759.54
185,10968,310,1810,139596.2963,20901.93,22197.96
186,10969,100,270,137866.6667,21891.92,22038.79
187,10970,1020,90,139272.5275,21399.64,21931.6
188,10973,240,910,135995.4545,22087.17,21798.14
189,10974,330,220,141796.6667,22781.5,23231.57
190,10976,150,300,139442.8571,21140.89,21671.05
191,10977,2330,20,137272.4299,20588.08,20972.56
192,10980,1560,140,140251.049,21976.12,22456.07
193,10983,810,2140,143552.6316,22949.87,23183.52
194,10984,360,1430,140771.4286,21942.81,22578.48
195,10985,40,760,144450.0,23064.08,24405.5
196,10986,210,350,145621.0526,22952.0,24018.05
197,10987,400,40,145797.2973,23349.18,23672.9
198,10989,1220,190,140878.7611,22206.56,22699.53
199,10990,2240,370,140737.6812,22813.13,22852.58
200,10992,1130,1130,141362.2642,23165.08,23031.29
201,10993,290,2070,140376.9231,22926.72,22783.96
202,10994,900,1060,144253.5714,22059.07,23243.28
203,10996,260,260,145214.2857,24705.15,22736.13
204,10998,360,840,140982.3529,23146.76,22782.86
205,11001,3080,70,142332.1555,22520.82,22935.85
206,11003,2960,340,133098.1818,20193.9,20302.09
207,11004,1290,2830,136834.8214,21812.26,21746.7
208,11005,450,2750,141535.7143,24056.59,24404.02
209,11010,2790,1120,139609.4118,22264.25,22342.22
210,11020,550,420,147072.549,21332.97,23124.36
211,11021,1960,2550,142453.8012,22471.54,23004.43
212,11023,760,510,142838.0282,20041.2,21972.39
213,11024,480,1710,145367.4419,18240.27,21904.84
214,11030,1410,710,147965.6489,20273.05,23060.76
215,11040,5110,430,142608.2105,22338.03,22753.43
216,11050,2720,1310,145670.4167,21454.41,23014.75
217,11096,260,4750,129822.7273,19996.71,19618.61
218,11101,2480,2400,140864.5933,22662.61,22166.12
219,11102,2110,220,136238.7283,21422.67,21483.09
220,11103,2110,2090,134585.119,21162.73,21259.85
221,11104,1760,1730,137595.7447,22722.21,22460.44
222,11105,2400,1680,137918.0412,21863.09,21965.08
223,11106,2490,1410,135564.5631,22329.98,21923.41
224,11109,1170,1940,145271.6981,20417.31,20538.53
225,11201,6780,2060,143190.3909,22991.12,23104.45
226,11203,2120,1060,128375.6477,18986.85,18834.99
227,11204,2510,6140,137426.3158,20320.9,20514.21
228,11205,2100,1930,138477.0053,21701.69,21450.38
229,11206,1610,2090,130635.2518,19787.45,19542.86
230,11207,1430,1870,126265.625,18924.39,18595.75
231,11208,1260,1390,125489.4737,18803.52,18512.04
232,11209,5430,1280,138403.9387,21922.64,22088.69
233,11210,2650,1140,135717.2996,19581.02,19913.35
234,11211,4000,4570,138966.0969,21820.84,21625.92
235,11212,1000,2370,125424.4444,18673.49,18367.67
236,11213,1340,3510,130635.6522,18708.5,18607.45
237,11214,3190,900,134192.0455,21338.19,21229.9
238,11215,7000,1150,143337.1476,22942.49,22892.92
239,11216,2120,2640,132647.2826,20229.24,19976.64
240,11217,3340,6030,142376.8456,22735.91,22830.48
241,11218,3740,1840,138800.6369,22347.33,21931.6
242,11219,1670,2980,137347.7612,19285.52,19575.45
243,11220,1740,3140,134827.1429,21613.4,21413.74
244,11221,1710,1340,131874.1497,19952.53,19645.13
245,11222,3290,1400,136256.044,21666.5,21399.95
246,11223,2620,1470,136177.1689,20808.98,21013.49
247,11224,1320,2730,132809.2593,21877.78,21341.09
248,11225,1850,2190,132145.8065,19848.93,19852.04
249,11226,2250,1080,130520.0,19822.23,19643.72
250,11228,2480,1550,139659.5455,21837.65,22071.98
251,11229,4400,1900,137426.9542,21774.53,21695.66
252,11230,3340,2200,138320.7885,20998.94,21146.31
253,11231,3200,3710,142343.5897,22465.73,22525.88
254,11232,800,2790,133534.8485,21027.53,20660.05
255,11233,1460,2730,130203.7594,19387.8,19133.79
256,11234,6040,660,136489.8551,20939.91,20909.31
257,11235,4070,1330,136650.2874,22042.69,21887.5
258,11236,3560,5520,129230.8157,18931.2,18875.01
259,11237,960,3480,130273.75,20763.87,20326.09
260,11238,4510,3310,139440.4523,22274.89,22089.14
261,11239,300,800,130607.6923,19931.75,19687.68
262,11354,1830,3980,135594.0,21887.86,21795.05
263,11355,1880,260,134642.2819,21542.42,21565.61
264,11356,1080,1500,133515.9574,20711.8,20662.98
265,11357,3860,1490,138566.954,21876.06,22033.13
266,11358,2550,940,138318.1416,21658.42,21928.04
267,11360,2260,3480,140496.4824,22749.52,22781.32
268,11361,2220,2260,137714.359,21511.44,21784.37
269,11362,1830,1990,137887.03699999998,22077.27,22106.81
270,11363,640,1950,143287.93099999998,21802.59,22672.9
271,11364,2990,1620,137743.6567,22107.92,22152.84
272,11365,2790,580,136105.0633,21770.07,21770.68
273,11366,1090,2680,139930.6122,21406.23,21876.11
274,11367,2100,2370,136760.452,21516.91,21394.86
275,11368,1220,980,126750.5051,19919.43,19640.99
276,11369,920,1770,130229.2683,20284.86,20085.83
277,11370,1190,990,134031.6832,20967.3,20915.3
278,11372,2750,820,135367.2489,22699.96,22130.95
279,11373,2300,1010,131910.929,21198.04,20952.7
280,11374,3150,2290,136998.4733,22362.69,22156.2
281,11375,7280,1830,140460.7313,23206.01,23064.0
282,11377,3310,2620,134509.5238,22076.34,21663.75
283,11378,2180,6290,136214.1361,21694.68,21554.74
284,11379,3110,2730,137558.3026,21752.38,21750.88
285,11385,4150,1910,133409.2486,20905.36,20819.86
286,11411,1250,2710,131170.339,19580.12,19441.21
287,11412,1500,3460,128658.5714,19019.63,18801.86
288,11413,2140,1180,129392.0,19020.06,18911.75
289,11414,2340,1400,136843.6893,21785.04,21657.28
290,11415,1380,2000,136705.7851,22236.45,22035.35
291,11416,560,2060,127368.0851,19354.04,19193.86
292,11417,1300,1210,132920.5128,20853.73,20609.79
293,11418,1310,470,134609.7345,21173.09,21065.84
294,11419,990,1170,128689.5349,19714.29,19547.87
295,11420,1570,1130,130224.8276,19824.24,19678.24
296,11421,1410,860,131204.065,20704.95,20373.4
297,11422,1690,1450,130701.8868,19404.68,19321.93
298,11423,1180,1230,133045.3704,20054.55,20240.86
299,11426,1620,1590,137000.0,21812.84,21622.71
300,11427,1470,1080,135247.7612,21033.79,20999.98
301,11428,1010,1460,130296.7742,19917.09,19750.16
302,11429,960,1340,130243.3333,19410.06,19246.76
303,11432,2050,930,135308.3799,20622.87,20896.29
304,11433,730,900,128642.6471,19212.32,18891.98
305,11434,2100,0,128452.3316,19515.82,19137.02
306,11435,1790,1790,130988.1579,20829.7,20564.21
307,11436,590,680,125696.4286,18646.83,18341.96
308,11501,2320,1930,140004.5226,22687.52,22565.89
309,11507,870,1520,141154.321,21127.54,22207.27
310,11509,320,560,141753.3333,20639.27,22123.82
311,11510,3800,1990,137622.3464,21306.82,21557.66
312,11514,530,810,141672.9167,22833.69,22906.34
313,11516,680,300,141841.3793,21929.93,21738.78
314,11518,1220,3580,140366.6667,22382.84,22648.55
315,11520,2700,480,135048.6166,20566.91,21045.03
316,11530,3150,580,146200.678,21966.31,23442.18
317,11542,1990,1110,139741.3793,21763.77,22114.16
318,11545,1130,2530,147016.1905,21351.65,23175.05
319,11548,140,2950,145291.6667,21875.31,23259.14
320,11550,1950,1740,133485.5556,19980.06,20596.18
321,11552,2450,1050,139399.1228,21695.96,21905.21
322,11553,1040,120,131487.3684,20449.19,19927.68
323,11554,4440,1800,140179.1155,22519.3,22536.99
324,11557,830,2280,143077.6316,21522.39,22900.34
325,11558,820,950,138363.0137,22183.1,21857.47
326,11559,540,4070,141174.4681,18469.02,20020.35
327,11560,570,760,143103.8462,20749.53,22285.39
328,11561,4110,730,138942.8571,21974.92,22039.67
329,11563,2630,470,141713.6364,22351.28,22936.21
330,11565,1290,520,141900.813,22375.73,22928.63
331,11566,4570,3640,144031.3225,22663.22,23297.85
332,11568,210,2420,148816.6667,18327.56,21969.3
333,11570,2940,1230,144037.5465,22018.02,23164.88
334,11572,3860,4310,141794.9721,22545.14,22839.91
335,11575,600,180,128352.7273,18481.96,18367.11
336,11576,1130,2690,146173.3333,20255.1,22875.2
337,11577,1170,3580,144082.7273,21288.44,22688.43
338,11579,570,550,146425.0,22830.22,23557.55
339,11580,3980,1050,136550.6775,21222.79,21285.49
340,11581,2430,1100,140719.1964,21981.72,22194.24
341,11590,3810,520,139843.9655,21899.32,22229.4
342,11596,1270,3690,145212.1739,22754.44,23400.87
343,11598,1200,2240,144996.4286,21377.95,22591.52
344,11691,1290,3480,132538.9381,19656.21,19520.74
345,11692,540,1150,128040.0,19381.14,18867.4
346,11693,670,1120,134670.4918,21836.63,21075.8
347,11694,1630,1130,141056.1644,22008.88,22285.79
348,11697,530,500,142676.7442,24514.28,23502.66
349,11701,1680,610,136640.7895,21176.83,21568.14
350,11702,1860,1460,141360.6936,22179.9,22803.94
351,11703,1790,430,135744.5122,21491.78,21561.47
352,11704,3520,1520,135713.7072,21426.21,21545.13
353,11705,1040,1730,143760.6061,22635.05,23254.53
354,11706,3790,1640,134830.4348,21084.83,21257.2
355,11709,780,3210,140593.0556,22322.56,22552.82
356,11710,4360,990,142851.4706,22830.9,23128.53
357,11713,770,3450,139756.25,22722.51,22541.24
358,11714,2760,720,139380.1587,22207.62,22371.81
359,11715,640,4080,140520.0,22322.41,22632.63
360,11716,1220,640,139294.5946,22278.28,22520.1
361,11717,1440,2520,130310.4,20597.27,20117.69
362,11718,430,600,145995.122,22353.41,23525.68
363,11719,360,1110,141151.5152,22807.34,22723.76
364,11720,3020,1250,137533.5714,22173.49,22041.89
365,11721,790,410,143001.3333,22300.71,22968.82
366,11722,1410,330,131869.2308,20847.75,20580.99
367,11724,250,2800,144391.3043,19907.58,22463.7
368,11725,3720,750,143484.375,22685.17,23227.66
369,11726,1010,1300,132428.5714,20555.97,20718.38
370,11727,2620,230,135011.3537,21653.39,21447.65
371,11729,2630,3520,135774.7934,21428.76,21456.27
372,11730,1720,910,140649.0798,21961.64,22661.06
373,11731,3730,2290,143044.3478,23109.84,23144.71
374,11732,450,2420,144905.0,22905.33,23159.3
375,11733,2140,1630,145572.8643,22863.38,23653.29
376,11735,3570,3450,139931.9149,22366.54,22480.81
377,11738,1700,400,137290.0662,22356.76,22014.08
378,11740,1050,1990,144230.303,22792.16,23243.23
379,11741,3410,3290,138722.7273,22714.44,22319.38
380,11742,1500,1510,140208.0292,23103.65,22663.33
381,11743,4640,990,142471.6937,21786.01,22732.14
382,11746,5900,3080,141512.5912,21780.42,22487.77
383,11747,2450,1370,143083.3333,22152.89,22818.69
384,11749,270,4310,130016.0,19815.75,19909.53
385,11751,1670,5480,139355.7692,21985.41,22366.8
386,11752,1160,2100,139492.5926,22481.91,22556.35
387,11753,1370,250,146515.87300000002,21643.89,23457.37
388,11754,2360,1560,142140.0922,23043.99,22993.74
389,11755,1470,1080,138374.8148,22163.95,22162.75
390,11756,5160,1260,137754.8857,22018.63,22065.04
391,11757,4220,2170,135159.9483,21324.65,21540.21
392,11758,6700,1350,142135.4992,22438.43,22949.3
393,11762,3220,4810,143097.3684,22977.98,23210.13
394,11763,2570,3870,136218.3761,22128.2,21730.18
395,11764,1670,6310,144980.2548,23103.81,23553.26
396,11765,60,3040,155820.0,21580.0,24371.1
397,11766,1620,2340,141734.2282,22350.79,22725.18
398,11767,1820,1570,143527.907,23096.56,23266.97
399,11768,2540,50,143956.8376,22481.53,23044.89
400,11769,1270,1490,142392.437,22877.77,23085.02
401,11771,890,1720,143812.8205,20978.1,22577.77
402,11772,3570,2340,135601.548,21866.73,21585.63
403,11776,2480,1190,138149.7797,22342.79,22164.41
404,11777,1070,780,142661.7021,22651.84,22797.18
405,11778,1350,3230,139292.0635,22781.49,22479.96
406,11779,3920,2270,136685.8333,22233.21,21877.18
407,11780,1710,940,144914.1935,22320.13,23243.37
408,11782,1960,1260,141589.6175,22466.83,22817.9
409,11783,2930,3600,143215.6934,23024.9,23317.24
410,11784,2230,1550,134768.2692,21754.93,21514.77
411,11786,840,1830,145838.75,23590.51,23874.75
412,11787,4460,2740,143912.5,22932.76,23299.2
413,11788,2180,2080,142289.7959,22986.69,22953.94
414,11789,790,800,137860.274,22617.43,22149.73
415,11790,1750,4160,143634.3558,22922.95,23317.27
416,11791,2710,1960,145507.9051,21606.12,23342.08
417,11792,1140,730,144286.6667,23228.27,23534.99
418,11793,4460,1630,143024.8227,22819.02,23156.21
419,11795,3170,2530,140924.0132,22144.21,22720.74
420,11796,500,1050,139017.0213,22332.91,22397.78
421,11797,780,4230,145160.2941,19780.54,22767.27
422,11798,680,3040,135298.4127,20734.06,20766.01
423,11801,4140,470,137392.1196,22179.7,21935.85
424,11803,3710,680,145327.5072,22929.52,23606.75
425,11804,610,630,144121.0526,22607.49,23344.11
426,11901,1350,3680,135373.0435,22082.51,21490.02
427,11933,650,3490,139972.4138,22716.95,22440.8
428,11934,950,570,141405.5556,22630.36,22675.02
429,11935,350,1150,143750.0,23687.91,23593.58
430,11937,1250,580,142173.1481,22011.32,22182.27
431,11939,100,900,135762.5,20521.58,20905.64
432,11940,630,300,141444.8276,22611.62,22937.4
433,11941,340,1080,144050.0,23179.23,23137.22
434,11942,490,80,139531.8182,22198.6,21824.4
435,11944,320,580,142322.2222,23421.11,22723.05
436,11946,1110,300,139030.2083,22621.93,22162.73
437,11948,130,440,137330.7692,21453.68,21689.88
438,11949,1660,270,141480.6452,22393.92,22737.95
439,11950,930,960,130351.1628,21120.51,20588.2
440,11951,710,130,130664.0625,21245.67,20656.56
441,11952,510,1550,138234.7826,21986.84,22026.37
442,11953,1120,860,135186.5979,22016.35,21554.27
443,11954,330,640,141200.0,21450.54,21724.55
444,11955,310,460,133141.6667,20922.5,21090.13
445,11957,100,970,145262.5,24274.25,23611.5
446,11958,80,280,135157.1429,20759.82,21054.41
447,11961,1180,240,136077.6699,22056.22,21768.93
448,11963,690,80,142171.1864,21327.55,22092.4
449,11967,1940,70,133467.7778,21738.38,21299.53
450,11968,810,1030,141731.8182,22495.04,22009.54
451,11971,610,590,141553.7037,22408.44,22810.48
452,11976,200,1800,142576.4706,20783.36,21185.45
453,11977,260,660,140654.5455,22378.39,21859.5
454,11978,310,540,140407.4074,21813.53,21949.94
455,11980,490,170,136243.1818,22271.22,21824.64
456,12008,80,220,170850.0,32074.48,30680.7
457,12009,790,270,137725.7576,23248.74,22437.4
458,12010,1260,440,134690.5263,23477.43,22233.64
459,12015,300,0,138096.0,23423.4,22555.4
460,12017,30,60,223333.3333,43010.33,42902.17
461,12018,810,660,137795.6522,23672.23,22821.17
462,12019,2010,950,139089.8204,23861.42,22771.33
463,12020,3090,250,137968.3794,23860.36,22648.14
464,12022,40,30,131633.3333,21631.42,20369.5
465,12023,180,690,140200.0,24913.01,23540.58
466,12025,360,1670,137137.03699999998,23379.97,22720.56
467,12027,540,2530,141227.6596,24456.4,23467.28
468,12028,80,30,150566.6667,26820.75,25829.5
469,12029,80,150,131114.2857,20553.42,20368.93
470,12032,60,270,182400.0,35111.08,33332.17
471,12033,840,470,136532.3944,23219.11,22554.35
472,12035,40,60,158633.3333,29835.42,27369.5
473,12037,200,70,139218.75,23428.67,22708.4
474,12041,60,0,142360.0,25646.15,24165.9
475,12043,360,40,131073.0769,22424.16,21226.64
476,12046,70,710,146220.0,26742.35,25158.3
477,12047,1220,30,137692.6316,23721.75,22669.81
478,12051,250,160,139100.0,24358.36,23117.55
479,12052,130,50,145645.4545,26244.6,24871.08
480,12053,440,20,136271.0526,23510.41,22477.44
481,12054,2290,260,141178.5714,24132.57,23410.19
482,12056,240,50,139770.0,24141.74,23064.81
483,12057,90,950,156383.3333,29147.55,27251.9
484,12058,90,190,171914.2857,32884.75,31156.93
485,12059,170,110,153169.2308,27779.64,26326.48
486,12060,110,380,141377.7778,24063.14,23360.5
487,12061,1110,1960,140022.8261,24014.38,23267.2
488,12062,140,200,148416.6667,26530.91,25236.7
489,12063,50,60,142950.0,22662.75,23561.5
490,12065,5030,70,140142.1053,24188.35,23072.91
491,12066,160,130,150778.5714,27498.64,26193.45
492,12067,140,90,139275.0,23972.73,22786.34
493,12068,140,920,176718.1818,34627.74,32555.05
494,12070,90,120,129866.6667,22434.08,20921.5
495,12072,140,40,160345.4545,30653.87,28441.21
496,12074,280,0,137735.0,23968.14,22544.19
497,12075,250,4180,142066.6667,24709.85,23493.59
498,12076,80,140,146960.0,26652.75,24639.9
499,12077,780,120,143194.2029,24421.09,23842.3
500,12078,720,110,132738.2979,22875.78,21672.82
501,12083,270,60,132031.8182,22337.23,21417.52
502,12084,420,0,135907.4074,22750.24,22093.29
503,12086,140,110,160240.0,30450.33,28403.77
504,12087,100,200,159500.0,29767.75,28009.5
505,12090,300,210,131462.5,22438.65,21397.41
506,12092,70,50,130060.0,22688.88,21179.9
507,12093,80,690,151033.3333,27114.28,25983.5
508,12094,180,470,148713.3333,26971.38,25657.01
509,12095,540,220,135494.2857,24004.35,22472.6
510,12106,250,270,137435.0,23367.72,22647.23
511,12110,1950,0,137654.4872,23835.23,22551.3
512,12116,80,100,164183.3333,31231.68,29289.5
513,12117,150,80,126050.0,20597.88,19866.3
514,12118,1420,240,137384.6154,23239.24,22311.83
515,12120,50,50,145775.0,25105.75,25099.5
516,12121,180,60,134606.25,22569.8,22004.23
517,12122,190,150,144646.6667,25701.97,24581.97
518,12123,410,350,132344.1176,22508.89,21592.37
519,12125,60,200,132260.0,21906.75,20941.5
520,12130,70,0,136640.0,24580.75,22767.9
521,12134,210,1560,132364.2857,21979.23,20991.47
522,12136,90,60,137312.5,22089.15,21788.27
523,12137,140,120,167200.0,31814.85,30009.5
524,12138,140,1170,127436.3636,21361.37,20417.74
525,12140,200,40,139518.75,24160.25,23042.57
526,12143,350,160,130181.4815,22160.81,21015.27
527,12144,1470,150,134630.5085,23154.98,22092.06
528,12147,50,340,198075.0,40141.75,39449.5
529,12148,680,50,140883.87099999998,23877.47,23156.76
530,12149,110,50,147050.0,25892.86,24910.17
531,12150,70,0,139766.6667,24421.15,23461.5
532,12151,90,140,177785.7143,34593.02,32678.0
533,12153,110,80,134110.0,22683.05,21948.9
534,12154,260,110,132909.5238,22508.93,21570.45
535,12155,60,110,149533.3333,28724.75,26233.5
536,12156,80,30,167442.8571,30493.55,29546.19
537,12157,250,160,135389.4737,22894.62,22075.77
538,12158,610,270,136062.2642,23146.22,22244.38
539,12159,1030,1180,143986.8132,24040.53,23818.3
540,12160,70,40,134200.0,23224.15,22531.5
541,12165,40,620,142066.6667,23456.08,23293.5
542,12166,70,100,136250.0,23885.42,22445.5
543,12167,120,60,179550.0,35497.75,33342.07
544,12168,130,70,151645.4545,27256.58,25904.74
545,12169,30,100,128200.0,22130.75,20671.5
546,12170,410,210,134867.7419,23147.02,21782.99
547,12173,110,30,172922.2222,32272.36,30884.98
548,12175,40,70,140300.0,24860.75,22969.5
549,12180,2550,190,136281.2808,23480.79,22386.51
550,12182,700,530,134461.1111,23267.9,22083.64
551,12183,90,910,136133.3333,24437.48,22803.5
552,12184,610,60,138544.89800000002,24019.98,22927.67
553,12185,170,30,132825.0,22909.23,21774.77
554,12186,800,30,138832.8358,23761.23,22939.44
555,12187,50,40,129425.0,21244.08,20511.5
556,12188,990,80,134304.9383,22985.74,21813.18
557,12189,940,110,138015.7143,23704.02,22581.33
558,12192,110,30,155212.5,28239.42,26504.5
559,12193,170,310,173543.75,32594.0,30636.0
560,12196,340,90,136758.6207,23311.91,22554.45
561,12197,110,30,173814.2857,34357.08,31914.93
562,12198,790,0,138508.9552,23784.16,22805.19
563,12202,110,2030,130122.2222,22387.47,20996.55
564,12203,2010,540,135414.7239,23107.71,22169.06
565,12204,390,60,143823.0769,24169.04,23638.75
566,12205,1980,490,132366.8874,22861.16,21441.48
567,12206,280,120,129230.0,21563.55,20786.7
568,12208,1370,670,136160.0,23173.47,22381.22
569,12209,420,40,131554.2857,22522.64,21414.86
570,12210,250,810,135635.0,22545.91,21939.1
571,12211,1320,700,141015.3153,24030.4,23191.97
572,12302,2790,20,133686.1345,22749.31,21841.68
573,12303,2210,80,137535.1648,23605.75,22648.16
574,12304,820,160,133206.1538,22849.23,21764.23
575,12305,90,0,191542.8571,36346.22,36151.21
576,12306,1850,290,132946.8354,22385.97,21745.26
577,12308,430,70,135348.5714,23199.67,22386.4
578,12309,3730,670,139377.1341,23602.82,23001.63
579,12401,1680,90,135655.7971,23027.55,22172.0
580,12404,230,1630,134657.8947,22448.72,21724.39
581,12405,30,260,118100.0,18803.75,18217.5
582,12409,60,1510,124980.0,18586.25,19304.7
583,12412,50,200,174800.0,33666.75,31963.5
584,12413,140,30,139818.1818,24919.3,23405.86
585,12414,480,1150,133252.6316,22894.88,21791.13
586,12419,70,350,182750.0,35306.62,33814.3
587,12423,60,200,146420.0,26693.35,25140.3
588,12428,220,1110,136588.8889,23416.01,22435.62
589,12430,50,2380,150775.0,25973.75,25227.5
590,12431,100,1820,154150.0,27754.42,26295.79
591,12433,40,650,241900.0,51911.85,52060.35
592,12440,150,70,131950.0,21803.53,21286.66
593,12442,50,1580,182783.3333,33435.28,33434.57
594,12443,410,0,140176.4706,24447.03,23373.43
595,12446,270,350,130500.0,21860.79,20996.97
596,12449,190,3280,146888.2353,25671.9,24744.77
597,12451,110,1380,155800.0,28846.75,27022.07
598,12455,80,190,177171.4286,33572.48,31533.84
599,12457,50,30,257060.0,57657.62,57806.12
600,12458,110,0,183877.7778,36085.53,34661.82
601,12461,100,0,140925.0,23997.25,22903.5
602,12463,90,50,133428.5714,23249.25,21984.64
603,12464,50,20,192200.0,36457.42,36446.83
604,12466,230,20,134236.8421,22942.27,22019.75
605,12468,50,40,172050.0,33020.42,31013.5
606,12469,50,110,157600.0,29504.08,27609.5
607,12472,120,380,149040.0,26518.89,25513.43
608,12473,60,30,162100.0,30439.75,29089.5
609,12474,70,60,179066.6667,34002.28,32992.43
