,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
69,10463,4270,1950,137925.5618,17157.4,16942.62
70,10464,420,3560,138869.4444,16447.62,17150.28
71,10465,3060,360,135426.9091,15693.59,16392.92
72,10466,1890,2750,129983.7209,14115.39,14815.32
73,10467,1690,1720,127599.2958,14311.98,14670.85
74,10468,840,1420,126197.1429,14639.06,14362.37
75,10469,2690,700,132452.0492,14606.45,15437.58
76,10470,860,2440,133417.1053,15474.24,15950.76
77,10471,2060,760,138883.6158,16879.03,17153.4
78,10472,720,1770,127606.4516,14014.22,14672.42
79,10473,1620,620,129651.3699,14355.4,14890.57
80,10474,70,1460,160783.3333,22078.33,21971.33
81,10475,1790,60,126022.2973,15681.7,14323.91
82,10501,150,1480,147728.5714,17518.49,19099.29
83,10502,640,140,147551.6667,16284.17,19060.37
84,10504,800,600,146563.7681,15497.58,18312.28
85,10505,100,690,152100.0,17690.63,20000.94
86,10506,440,90,147590.0,14596.39,18113.97
87,10507,440,400,139935.1351,15836.56,17384.73
88,10509,2110,370,141114.359,17200.11,17644.16
89,10510,1020,1950,146686.3158,16245.85,18753.57
90,10511,230,950,135580.9524,16011.02,16426.81
91,10512,2880,210,140304.9242,16856.6,17466.08
92,10514,840,2640,148594.8718,15097.48,18464.18
93,10516,650,780,143516.0714,17503.08,18172.54
94,10518,160,560,146214.2857,17004.24,18349.33
95,10520,1390,140,144162.0968,17094.41,18314.66
96,10522,1100,1240,143254.8387,16255.73,18115.06
97,10523,840,930,138965.6716,15899.13,17168.99
98,10524,500,670,140886.9565,16303.0,17594.13
99,10526,210,460,143036.8421,16414.22,18019.62
100,10527,120,190,148554.5455,17130.45,18990.6
101,10528,980,110,142762.3377,15921.06,17876.03
102,10530,1820,770,141623.1707,17112.67,17756.1
103,10532,700,1640,143387.5,16881.11,18144.25
104,10533,770,640,144711.9403,16236.22,18435.63
105,10535,70,670,172200.0,23877.5,24483.0
106,10536,1000,60,148655.4348,16594.01,19055.35
107,10537,230,920,134376.1905,16222.02,16161.76
108,10538,1300,210,145772.4138,15834.36,18570.34
109,10541,3110,1160,142210.3448,16813.65,17885.28
110,10543,1670,2900,141891.6667,16272.67,17815.17
111,10546,160,1440,140326.6667,15674.21,17397.02
112,10547,810,150,140955.4054,16978.81,17609.19
113,10548,390,740,143285.2941,18278.49,18121.76
114,10549,1240,340,144576.1468,17052.9,18405.75
115,10550,990,1090,128414.4578,13608.21,14701.53
116,10552,1840,830,136996.8944,15475.59,16738.32
117,10553,600,1610,131039.2857,13505.98,14958.32
118,10560,450,560,146345.0,17326.79,18794.9
119,10562,2670,400,140248.3051,16387.04,17453.63
120,10566,1590,2360,136330.7143,16623.87,16591.76
121,10567,2340,1400,142188.6878,16924.68,17880.51
122,10570,1200,2210,144209.0909,16170.22,18325.0
123,10573,2210,1100,141428.6458,15755.62,17653.86
124,10576,500,1920,145302.1277,15757.11,18085.17
125,10577,180,470,148693.3333,14937.72,18820.76
126,10578,120,150,144909.0909,17717.78,18408.05
127,10579,1080,110,139400.0,16332.05,17267.0
128,10580,1170,1030,145598.0392,14683.7,18103.01
129,10583,3320,1020,146073.9274,15592.04,18548.46
130,10588,310,3030,138837.93099999998,16509.77,17143.34
131,10589,1210,290,143475.2475,17817.71,18163.55
132,10590,750,1010,143671.831,16151.3,18010.7
133,10591,1940,710,141473.125,16478.26,17723.09
134,10594,600,1600,145605.3571,16850.53,18632.18
135,10595,770,560,147202.9851,17478.25,18983.66
136,10597,70,670,146928.5714,10743.81,16770.95
137,10598,3770,70,143410.2564,16962.79,18149.26
138,10601,960,3510,138431.5789,17119.24,17053.95
139,10603,1870,760,139735.8025,16633.55,17340.88
140,10604,850,1620,139821.4286,15761.1,17251.89
141,10605,2140,700,145504.5685,16993.57,18481.08
142,10606,1040,1970,140625.8824,16456.24,17532.28
143,10607,780,850,141172.6027,15716.71,17436.84
144,10701,2720,730,134206.9565,15817.41,16124.53
145,10703,1430,2300,135284.8,15962.24,16361.66
146,10704,2760,1250,135029.4118,15906.67,16305.47
147,10705,1540,2380,136889.1473,15806.72,16714.61
148,10706,1000,1290,145162.2222,16636.96,18534.69
149,10707,1130,900,143469.697,16994.04,18162.33
150,10708,2370,990,140075.7143,16877.05,17415.66
151,10709,1070,2100,144404.0404,16499.5,18367.89
152,10710,2940,990,137088.3459,15916.94,16758.44
153,10801,2410,2660,138168.4211,15711.2,16989.87
154,10803,1030,2090,144583.87099999998,15450.86,18317.75
155,10804,1460,930,146781.295,15771.46,18379.85
156,10805,1320,1390,133735.5769,15556.11,16020.83
157,10901,2430,1040,142406.25,16411.3,17928.38
158,10913,620,2240,144852.6316,17044.05,18466.58
159,10916,540,570,141587.7551,17264.56,17748.31
160,10917,210,490,139870.0,16369.76,17370.4
161,10918,1210,200,141289.2857,17201.87,17682.64
162,10919,110,1120,138970.0,17338.61,17172.4
163,10920,1070,100,142752.0408,17129.79,18004.45
164,10921,480,980,136636.3636,16221.53,16659.0
165,10923,820,440,136737.8378,15663.78,16681.32
166,10924,1340,740,141591.6667,17143.12,17749.17
167,10925,520,1200,134682.9787,16439.5,16229.26
168,10926,370,470,133559.375,15596.54,15982.06
169,10927,430,320,133589.1892,15063.23,15988.62
170,10928,300,370,133954.1667,16207.69,16068.92
171,10930,1120,240,141250.0,16678.83,17674.0
172,10931,80,1060,139514.2857,16000.71,17292.14
173,10940,3060,70,134642.8044,16327.55,16220.42
174,10941,1110,2710,134791.7526,16124.81,16253.19
175,10950,3330,970,140557.5563,16669.71,17521.66
176,10952,1530,3110,143026.6187,14355.28,16489.26
177,10954,2670,1390,140431.7992,16498.37,17494.0
178,10956,4010,2390,144870.7124,16914.46,18470.56
179,10958,340,3790,139036.6667,17507.89,17187.07
180,10960,1400,300,140329.7521,15665.61,17471.55
181,10962,570,1210,145219.2308,17200.94,18547.23
182,10963,220,520,136845.0,16855.23,16704.9
183,10964,170,200,148726.6667,16322.12,18991.15
184,10965,1950,150,145394.4751,17765.93,18585.78
185,10968,310,1810,139596.2963,15322.84,17310.19
186,10969,100,270,137866.6667,16206.76,16929.67
187,10970,1020,90,139272.5275,15767.22,17217.59
188,10973,240,910,135995.4545,16381.09,16518.0
189,10974,330,220,141796.6667,17001.02,17794.27
190,10976,150,300,139442.8571,15536.2,16978.75
191,10977,2330,20,137272.4299,15042.61,16338.47
192,10980,1560,140,140251.049,16281.94,17454.23
193,10983,810,2140,143552.6316,17151.36,18180.58
194,10984,360,1430,140771.4286,16252.2,17568.71
195,10985,40,760,144450.0,17253.33,18378.0
196,10986,210,350,145621.0526,17153.26,18635.63
197,10987,400,40,145797.2973,17507.88,18674.41
198,10989,1220,190,140878.7611,16487.69,17592.33
199,10990,2240,370,140737.6812,17029.27,17561.29
200,10992,1130,1130,141362.2642,17343.51,17698.7
201,10993,290,2070,140376.9231,17130.69,17481.92
202,10994,900,1060,144253.5714,16356.0,18334.79
203,10996,260,260,145214.2857,18718.57,17955.08
204,10998,360,840,140982.3529,17327.15,17615.12
205,11001,3080,70,142332.1555,16768.28,17912.07
206,11003,2960,340,133098.1818,14690.67,15723.87
207,11004,1290,2830,136834.8214,16135.63,16702.66
208,11005,450,2750,141535.7143,18139.5,17736.86
209,11010,2790,1120,139609.4118,16539.2,17313.07
210,11020,550,420,147072.549,15707.7,18310.95
211,11021,1960,2550,142453.8012,16724.27,17938.84
212,11023,760,510,142838.0282,14554.33,17254.98
213,11024,480,1710,145367.4419,11897.09,17193.06
214,11030,1410,710,147965.6489,14761.34,18252.66
215,11040,5110,430,142608.2105,16605.07,17970.93
216,11050,2720,1310,145670.4167,15816.13,18210.48
217,11096,260,4750,129822.7273,14514.61,15097.35
218,11101,2480,2400,140864.5933,16894.87,17432.56
219,11102,2110,220,136238.7283,15787.78,16571.52
220,11103,2110,2090,134585.119,15555.7,16207.73
221,11104,1760,1730,137595.7447,16948.09,16870.06
222,11105,2400,1680,137918.0412,16181.02,16940.97
223,11106,2490,1410,135564.5631,16597.89,16423.2
224,11109,1170,1940,145271.6981,14890.14,15940.61
225,11201,6780,2060,143190.3909,17188.19,18100.89
226,11203,2120,1060,128375.6477,13603.1,14379.03
227,11204,2510,6140,137426.3158,14804.06,15918.31
228,11205,2100,1930,138477.0053,16036.91,16776.48
229,11206,1610,2090,130635.2518,14327.77,15027.91
230,11207,1430,1870,126265.625,13540.64,14159.73
231,11208,1260,1390,125489.4737,13419.77,14083.0
232,11209,5430,1280,138403.9387,16234.19,17047.87
233,11210,2650,1140,135717.2996,14143.46,15367.53
234,11211,4000,4570,138966.0969,16143.29,16937.38
235,11212,1000,2370,125424.4444,13289.74,13950.65
236,11213,1340,3510,130635.6522,13324.75,14170.45
237,11214,3190,900,134192.0455,15712.35,16121.25
238,11215,7000,1150,143337.1476,17144.77,18098.8
239,11216,2120,2640,132647.2826,14722.23,15425.55
240,11217,3340,6030,142376.8456,16960.32,17921.91
241,11218,3740,1840,138800.6369,16613.38,17135.14
242,11219,1670,2980,137347.7612,13879.62,15057.78
243,11220,1740,3140,134827.1429,15958.08,16260.97
244,11221,1710,1340,131874.1497,14475.16,15121.66
245,11222,3290,1400,136256.044,16005.49,16575.33
246,11223,2620,1470,136177.1689,15239.85,16375.99
247,11224,1320,2730,132809.2593,16194.13,15817.04
248,11225,1850,2190,132145.8065,14382.66,15311.33
249,11226,2250,1080,130520.0,14358.82,15120.37
250,11228,2480,1550,139659.5455,16158.31,17324.1
251,11229,4400,1900,137426.9542,16101.94,16832.93
252,11230,3340,2200,138320.7885,15409.45,16497.74
253,11231,3200,3710,142343.5897,16719.09,17762.35
254,11232,800,2790,133534.8485,15434.99,15976.67
255,11233,1460,2730,130203.7594,13970.93,14652.93
256,11234,6040,660,136489.8551,15356.75,16280.5
257,11235,4070,1330,136650.2874,16341.38,16662.06
258,11236,3560,5520,129230.8157,13547.45,14415.72
259,11237,960,3480,130273.75,15199.57,15259.23
260,11238,4510,3310,139440.4523,16548.7,17275.9
261,11239,300,800,130607.6923,14456.6,15160.66
262,11354,1830,3980,135594.0,16203.13,16429.68
263,11355,1880,260,134642.2819,15894.7,16220.3
264,11356,1080,1500,133515.9574,15153.08,15972.51
265,11357,3860,1490,138566.954,16192.6,17083.73
266,11358,2550,940,138318.1416,15998.28,17028.99
267,11360,2260,3480,140496.4824,16972.47,17508.23
268,11361,2220,2260,137714.359,15867.04,16896.16
269,11362,1830,1990,137887.03699999998,16372.25,16934.15
270,11363,640,1950,143287.93099999998,16127.0,17897.11
271,11364,2990,1620,137743.6567,16399.62,16902.6
272,11365,2790,580,136105.0633,16097.96,16542.11
273,11366,1090,2680,139930.6122,15773.11,17166.73
274,11367,2100,2370,136760.452,15871.93,16686.3
275,11368,1220,980,126750.5051,14445.61,14484.11
276,11369,920,1770,130229.2683,14771.89,15249.44
277,11370,1190,990,134031.6832,15381.21,16085.97
278,11372,2750,820,135367.2489,16928.22,16379.79
279,11373,2300,1010,131910.929,15587.23,15619.4
280,11374,3150,2290,136998.4733,16627.09,16738.66
281,11375,7280,1830,140460.7313,17380.06,17500.36
282,11377,3310,2620,134509.5238,16371.42,16191.1
283,11378,2180,6290,136214.1361,16030.65,16566.11
284,11379,3110,2730,137558.3026,16082.17,16861.83
285,11385,4150,1910,133409.2486,15325.9,15949.03
286,11411,1250,2710,131170.339,14142.65,14934.73
287,11412,1500,3460,128658.5714,13635.88,14348.66
288,11413,2140,1180,129392.0,13636.31,14449.4
289,11414,2340,1400,136843.6893,16111.33,16704.61
290,11415,1380,2000,136705.7851,16514.38,16674.27
291,11416,560,2060,127368.0851,13940.79,14619.98
292,11417,1300,1210,132920.5128,15279.8,15841.51
293,11418,1310,470,134609.7345,15564.95,16213.14
294,11419,990,1170,128689.5349,14262.45,14910.7
295,11420,1570,1130,130224.8276,14360.62,15152.01
296,11421,1410,860,131204.065,15146.97,15463.89
297,11422,1690,1450,130701.8868,13986.01,14825.4
298,11423,1180,1230,133045.3704,14566.25,15667.75
299,11426,1620,1590,137000.0,16136.16,16739.0
300,11427,1470,1080,135247.7612,15440.57,16353.51
301,11428,1010,1460,130296.7742,14443.52,15217.94
302,11429,960,1340,130243.3333,13990.81,14756.48
303,11432,2050,930,135308.3799,15073.68,16268.55
304,11433,730,900,128642.6471,13814.26,14431.27
305,11434,2100,0,128452.3316,14085.24,14655.9
306,11435,1790,1790,130988.1579,15258.35,15416.39
307,11436,590,680,125696.4286,13263.08,13927.09
308,11501,2320,1930,140004.5226,16917.11,17399.99
309,11507,870,1520,141154.321,15524.28,17470.29
310,11509,320,560,141753.3333,15088.32,17393.8
311,11510,3800,1990,137622.3464,15684.35,16874.81
312,11514,530,810,141672.9167,17047.62,17767.04
313,11516,680,300,141841.3793,16240.69,17040.84
314,11518,1220,3580,140366.6667,16645.08,17479.67
315,11520,2700,480,135048.6166,15023.71,16309.7
316,11530,3150,580,146200.678,16273.18,18602.29
317,11542,1990,1110,139741.3793,16092.34,17342.1
318,11545,1130,2530,147016.1905,15724.37,18357.42
319,11548,140,2950,145291.6667,16191.93,18434.5
320,11550,1950,1740,133485.5556,14499.74,15965.82
321,11552,2450,1050,139399.1228,16031.79,17193.4
322,11553,1040,120,131487.3684,14918.61,15380.67
323,11554,4440,1800,140179.1155,16766.92,17438.41
324,11557,830,2280,143077.6316,15876.82,18076.08
325,11558,820,950,138363.0137,16466.74,17038.86
326,11559,540,4070,141174.4681,13085.27,15465.61
327,11560,570,760,143103.8462,15186.77,17541.9
328,11561,4110,730,138942.8571,16280.87,17166.43
329,11563,2630,470,141713.6364,16616.9,17776.0
330,11565,1290,520,141900.813,16638.73,17817.18
331,11566,4570,3640,144031.3225,16895.42,18285.89
332,11568,210,2420,148816.6667,10174.45,17252.15
333,11570,2940,1230,144037.5465,16319.35,18287.26
334,11572,3860,4310,141794.9721,16789.99,17793.89
335,11575,600,180,128352.7273,13098.21,13950.15
336,11576,1130,2690,146173.3333,14745.31,18082.56
337,11577,1170,3580,144082.7273,15667.94,17911.36
338,11579,570,550,146425.0,17044.52,18708.05
339,11580,3980,1050,136550.6775,15609.32,16625.32
340,11581,2430,1100,140719.1964,16286.93,17458.34
341,11590,3810,520,139843.9655,16213.37,17364.67
342,11596,1270,3690,145212.1739,16976.87,18545.68
343,11598,1200,2240,144996.4286,15747.86,17822.52
344,11691,1290,3480,132538.9381,14210.59,15007.64
345,11692,540,1150,128040.0,13964.99,14408.74
346,11693,670,1120,134670.4918,16157.4,16226.51
347,11694,1630,1130,141056.1644,16311.19,17542.27
348,11697,530,500,142676.7442,18548.15,17987.88
349,11701,1680,610,136640.7895,15568.28,16659.97
350,11702,1860,1460,141360.6936,16463.89,17698.35
351,11703,1790,430,135744.5122,15849.49,16462.79
352,11704,3520,1520,135713.7072,15790.94,16456.02
353,11705,1040,1730,143760.6061,16870.27,18226.33
354,11706,3790,1640,134830.4348,15486.14,16261.7
355,11709,780,3210,140593.0556,16591.26,17529.47
356,11710,4360,990,142851.4706,17045.14,18026.32
357,11713,770,3450,139756.25,16948.36,17345.38
358,11714,2760,720,139380.1587,16488.63,17262.63
359,11715,640,4080,140520.0,16591.12,17513.4
360,11716,1220,640,139294.5946,16551.72,17243.81
361,11717,1440,2520,130310.4,15050.82,15267.29
362,11718,430,600,145995.122,16618.8,18678.83
363,11719,360,1110,141151.5152,17024.1,17652.33
364,11720,3020,1250,137533.5714,16458.16,16856.39
365,11721,790,410,143001.3333,16571.75,18059.29
366,11722,1410,330,131869.2308,15274.46,15610.23
367,11724,250,2800,144391.3043,14435.03,17705.35
368,11725,3720,750,143484.375,16915.02,18165.56
369,11726,1010,1300,132428.5714,15013.95,15733.29
370,11727,2620,230,135011.3537,15993.79,16301.5
371,11729,2630,3520,135774.7934,15793.22,16469.45
372,11730,1720,910,140649.0798,16269.01,17541.8
373,11731,3730,2290,143044.3478,17294.19,18068.76
374,11732,450,2420,144905.0,17111.59,18342.98
375,11733,2140,1630,145572.8643,17074.14,18625.03
376,11735,3570,3450,139931.9149,16630.53,17384.02
377,11738,1700,400,137290.0662,16621.79,16802.81
378,11740,1050,1990,144230.303,17010.54,18329.67
379,11741,3410,3290,138722.7273,16941.15,17118.0
380,11742,1500,1510,140208.0292,17288.66,17444.77
381,11743,4640,990,142471.6937,16112.2,17942.77
382,11746,5900,3080,141512.5912,16107.2,17727.42
383,11747,2450,1370,143083.3333,16439.77,18030.76
384,11749,270,4310,130016.0,14353.04,15202.52
385,11751,1670,5480,139355.7692,16290.23,17257.27
386,11752,1160,2100,139492.5926,16733.54,17287.37
387,11753,1370,250,146515.87300000002,15985.3,18616.21
388,11754,2360,1560,142140.0922,17235.39,17869.82
389,11755,1470,1080,138374.8148,16449.64,17041.46
390,11756,5160,1260,137754.8857,16319.9,16905.07
391,11757,4220,2170,135159.9483,15700.27,16334.19
392,11758,6700,1350,142135.4992,16694.71,17868.81
393,11762,3220,4810,143097.3684,17176.45,18080.42
394,11763,2570,3870,136218.3761,16417.73,16567.04
395,11764,1670,6310,144980.2548,17288.81,18494.66
396,11765,60,3040,155820.0,14355.0,19453.8
397,11766,1620,2340,141734.2282,16616.46,17780.53
398,11767,1820,1570,143527.907,17282.33,18175.14
399,11768,2540,50,143956.8376,16733.2,18238.1
400,11769,1270,1490,142392.437,17086.99,17925.34
401,11771,890,1720,143812.8205,15390.85,17809.92
402,11772,3570,2340,135601.548,16184.27,16431.34
403,11776,2480,1190,138149.7797,16609.32,16991.95
404,11777,1070,780,142661.7021,16885.26,17984.57
405,11778,1350,3230,139292.0635,17001.02,17243.25
406,11779,3920,2270,136685.8333,16511.48,16669.88
407,11780,1710,940,144914.1935,16589.09,18420.05
408,11782,1960,1260,141589.6175,16720.07,17748.72
409,11783,2930,3600,143215.6934,17218.35,18106.45
410,11784,2230,1550,134768.2692,16084.44,16248.02
411,11786,840,1830,145838.75,17723.36,18683.53
412,11787,4460,2740,143912.5,17136.08,18259.75
413,11788,2180,2080,142289.7959,17184.23,17902.76
414,11789,790,800,137860.274,16854.54,16928.26
415,11790,1750,4160,143634.3558,17127.32,18198.56
416,11791,2710,1960,145507.9051,15951.58,18510.53
417,11792,1140,730,144286.6667,17399.93,18342.07
418,11793,4460,1630,143024.8227,17034.52,18064.46
419,11795,3170,2530,140924.0132,16432.02,17602.28
420,11796,500,1050,139017.0213,16600.5,17182.74
421,11797,780,4230,145160.2941,14321.6,17983.62
422,11798,680,3040,135298.4127,15172.95,16149.13
423,11801,4140,470,137392.1196,16463.7,16825.27
424,11803,3710,680,145327.5072,17133.19,18571.05
425,11804,610,630,144121.0526,16845.66,18305.63
426,11901,1350,3680,135373.0435,16376.93,16381.07
427,11933,650,3490,139972.4138,16943.39,17392.93
428,11934,950,570,141405.5556,16866.08,17708.22
429,11935,350,1150,143750.0,17810.33,18224.0
430,11937,1250,580,142173.1481,16313.37,17447.37
431,11939,100,900,135762.5,14983.24,16277.13
432,11940,630,300,141444.8276,16849.35,17716.86
433,11941,340,1080,144050.0,17356.14,18290.0
434,11942,490,80,139531.8182,16480.58,17119.32
435,11944,320,580,142322.2222,17572.1,17909.89
436,11946,1110,300,139030.2083,16858.55,17185.65
437,11948,130,440,137330.7692,15815.48,16811.77
438,11949,1660,270,141480.6452,16654.97,17724.74
439,11950,930,960,130351.1628,15518.0,15276.26
440,11951,710,130,130664.0625,15629.75,15345.09
441,11952,510,1550,138234.7826,16291.51,17010.65
442,11953,1120,860,135186.5979,16317.85,16340.05
443,11954,330,640,141200.0,15812.67,17027.79
444,11955,310,460,133141.6667,15341.21,15890.17
445,11957,100,970,145262.5,18333.84,18556.75
446,11958,80,280,135157.1429,15195.95,16333.57
447,11961,1180,240,136077.6699,16353.46,16536.09
448,11963,690,80,142171.1864,15702.85,17364.99
449,11967,1940,70,133467.7778,16069.67,15961.91
450,11968,810,1030,141731.8182,16745.26,17289.04
451,11971,610,590,141553.7037,16667.94,17740.81
452,11976,200,1800,142576.4706,15216.97,16533.62
453,11977,260,660,140654.5455,16641.11,17151.5
454,11978,310,540,140407.4074,16136.77,17234.41
455,11980,490,170,136243.1818,16545.42,16572.5
456,12008,80,220,170850.0,25298.33,24186.0
457,12009,790,270,137725.7576,17418.2,16898.67
458,12010,1260,440,134690.5263,17622.4,16230.92
459,12015,300,0,138096.0,17574.15,16980.12
460,12017,30,60,223333.3333,32365.67,34331.0
461,12018,810,660,137795.6522,17796.32,16914.04
462,12019,2010,950,139089.8204,17965.25,17198.76
463,12020,3090,250,137968.3794,17964.29,16952.04
464,12022,40,30,131633.3333,15974.17,15558.33
465,12023,180,690,140200.0,18904.16,17443.0
466,12025,360,1670,137137.03699999998,17535.38,16769.15
467,12027,540,2530,141227.6596,18496.48,17669.09
468,12028,80,30,150566.6667,20607.5,19723.67
469,12029,80,150,131114.2857,15011.67,15444.14
470,12032,60,270,182400.0,28009.58,26727.0
471,12033,840,470,136532.3944,17391.75,16636.13
472,12035,40,60,158633.3333,23299.17,21498.33
473,12037,200,70,139218.75,17578.85,17227.12
474,12041,60,0,142360.0,19558.75,17918.2
475,12043,360,40,131073.0769,16681.98,15435.08
476,12046,70,710,146220.0,20537.5,18767.4
477,12047,1220,30,137692.6316,17840.54,16891.38
478,12051,250,160,139100.0,18408.94,17201.0
479,12052,130,50,145645.4545,20093.08,18641.0
480,12053,440,20,136271.0526,17651.84,16578.63
481,12054,2290,260,141178.5714,18207.34,17658.29
482,12056,240,50,139770.0,18215.53,17348.4
483,12057,90,950,156383.3333,22685.0,21003.33
484,12058,90,190,171914.2857,26021.79,24420.14
485,12059,170,110,153169.2308,21463.65,20296.23
486,12060,110,380,141377.7778,18145.35,17702.11
487,12061,1110,1960,140022.8261,18101.81,17404.02
488,12062,140,200,148416.6667,20348.71,19250.67
489,12063,50,60,142950.0,16895.0,18048.0
490,12065,5030,70,140142.1053,18257.15,17430.26
491,12066,160,130,150778.5714,21212.76,19770.29
492,12067,140,90,139275.0,18064.62,17239.5
493,12068,140,920,176718.1818,27578.03,25477.0
494,12070,90,120,129866.6667,16690.83,15169.67
495,12072,140,40,160345.4545,24029.92,21875.0
496,12074,280,0,137735.0,18060.52,16900.7
497,12075,250,4180,142066.6667,18722.77,17853.67
498,12076,80,140,146960.0,20457.5,18930.2
499,12077,780,120,143194.2029,18464.95,18101.72
500,12078,720,110,132738.2979,17085.21,15801.43
501,12083,270,60,132031.8182,16604.36,15646.0
502,12084,420,0,135907.4074,16973.11,16498.63
503,12086,140,110,160240.0,23848.19,21851.8
504,12087,100,200,159500.0,23238.75,21689.0
505,12090,300,210,131462.5,16694.91,15520.75
506,12092,70,50,130060.0,16918.33,15212.2
507,12093,80,690,151033.3333,20869.58,19826.33
508,12094,180,470,148713.3333,20741.99,19315.93
509,12095,540,220,135494.2857,18092.86,16407.74
510,12106,250,270,137435.0,17524.44,16834.7
511,12110,1950,0,137654.4872,17941.86,16882.99
512,12116,80,100,164183.3333,24545.83,22719.33
513,12117,150,80,126050.0,15051.36,14330.0
514,12118,1420,240,137384.6154,17409.72,16823.62
515,12120,50,50,145775.0,19076.25,18669.5
516,12121,180,60,134606.25,16812.01,16212.38
517,12122,190,150,144646.6667,19608.59,18421.27
518,12123,410,350,132344.1176,16757.63,15714.71
519,12125,60,200,132260.0,16220.0,15696.2
520,12130,70,0,136640.0,18607.5,16659.8
521,12134,210,1560,132364.2857,16284.72,15719.14
522,12136,90,60,137312.5,16382.86,16807.75
523,12137,140,120,167200.0,25066.52,23383.0
524,12138,140,1170,127436.3636,15733.06,14635.0
525,12140,200,40,139518.75,18232.05,17293.12
526,12143,350,160,130181.4815,16446.84,15238.93
527,12144,1470,150,134630.5085,17334.49,16217.71
528,12147,50,340,198075.0,32760.0,30357.0
529,12148,680,50,140883.87099999998,17979.58,17593.45
530,12149,110,50,147050.0,19779.03,18950.0
531,12150,70,0,139766.6667,18465.0,17347.67
532,12151,90,140,177785.7143,27547.02,25711.86
533,12153,110,80,134110.0,16913.12,16103.2
534,12154,260,110,132909.5238,16757.66,15839.1
535,12155,60,110,149533.3333,22307.5,19496.33
536,12156,80,30,167442.8571,23886.79,23436.43
