,zip,Filers,Itemizers,AGI,pre-tcja-tax,current-law-tax
65,10461,2260,1570,86543.94903999999,10716.1,10375.66
66,10462,3060,2110,86318.00948,11166.9,10543.38
67,10463,3130,2140,86740.18692000001,11735.53,11058.95
68,10464,250,200,84080.0,9918.72,9650.11
69,10465,2150,1620,87054.93827,10455.58,10189.14
70,10466,2090,1640,86677.43902,10338.77,9922.13
71,10467,2140,1510,85863.57616,10977.1,10358.88
72,10468,1320,900,86363.33333,11564.61,10854.05
73,10469,2530,2000,86275.0,10137.71,9798.1
74,10470,660,470,87206.38298,11115.57,10685.98
75,10471,1260,960,86975.0,11376.01,10910.78
76,10472,1010,700,85717.14286,10829.1,10340.96
77,10473,1790,1370,86324.08759,10747.62,10135.11
78,10474,130,100,84520.0,10973.47,10333.86
79,10475,2400,1740,86452.29885,12682.91,11838.16
80,10501,60,30,96900.0,11803.75,12340.5
81,10502,240,180,85983.33333,8350.73,10052.99
82,10504,270,190,86884.21053,7944.24,9970.38
83,10506,150,110,88890.90909,6893.14,9644.72
84,10507,200,130,88384.61537999999,10944.32,10845.37
85,10509,970,690,87450.72464,11086.47,10858.82
86,10510,290,200,89875.0,9143.47,10787.89
87,10511,110,70,93657.14286,12033.04,11739.27
88,10512,1340,1000,87564.0,10794.87,10845.26
89,10514,250,180,89533.33333,7853.37,10289.76
90,10516,280,170,89558.82353,11537.21,11350.61
91,10518,50,30,95733.33333,12057.92,11867.5
92,10520,580,380,86905.26316,10147.49,10482.49
93,10522,500,330,87360.60606,9414.33,10625.05
94,10523,490,300,87393.33333,10076.51,10258.35
95,10524,220,160,87731.25,9859.94,10444.52
96,10526,70,50,84280.0,10011.25,9971.1
97,10528,530,330,88106.06061,10128.53,10773.34
98,10530,870,650,87280.0,10757.56,10813.45
99,10532,250,190,89621.05262999999,10806.41,11125.96
100,10533,340,230,88730.43478,10068.2,10860.62
101,10536,350,230,87543.47826,8047.65,10278.0
102,10537,150,120,83916.66667,10263.83,10129.37
103,10538,590,380,87963.15789,10128.0,10954.29
104,10541,1290,980,87504.08163,10376.9,10737.33
105,10543,870,540,86701.85185,9921.56,10467.29
106,10546,60,40,86925.0,10235.0,11172.67
107,10547,350,260,87011.53846,10438.15,10608.49
108,10548,170,110,87836.36364,11270.9,10782.1
109,10549,580,390,85338.46154,10394.47,10425.77
110,10550,1170,800,86852.5,10132.34,10103.63
111,10552,1260,910,87161.53846,10708.74,10687.63
112,10553,490,360,87961.11111,10037.59,10387.94
113,10560,170,120,90608.33333,9879.07,10950.33
114,10562,1500,1040,87344.23077000001,10501.56,10702.6
115,10566,1070,730,87360.27397000001,11311.64,10738.32
116,10567,930,700,87101.42857,10233.82,10590.01
117,10570,460,310,85580.64516,9137.68,10298.97
118,10573,1290,820,87328.04878,10387.39,10629.5
119,10576,180,130,84223.07692,6714.41,9053.08
120,10577,90,50,89680.0,8019.58,10180.1
121,10579,480,360,87547.22222000001,10175.9,10632.81
122,10580,500,320,87556.25,8507.94,10061.5
123,10583,1290,950,87296.84211,9122.38,10630.17
124,10588,130,100,85300.0,10132.77,10523.54
125,10589,530,360,86975.0,11144.04,10596.86
126,10590,260,190,84873.68421,9364.88,9919.29
127,10591,1060,630,87619.04762,10455.14,10760.07
128,10594,230,160,86818.75,9977.55,10707.09
129,10595,300,210,88385.71429,9840.75,10702.36
130,10598,1330,1020,88163.72549,10336.39,10815.66
131,10601,560,330,87851.51515,11745.28,11013.05
132,10603,1090,760,86806.57895,10832.97,10530.63
133,10604,510,320,88165.625,10145.24,10610.09
134,10605,900,660,86960.60606,10128.44,10492.64
135,10606,570,340,86614.70588,10098.65,10050.85
136,10607,340,270,86637.03704,9440.79,10220.09
137,10701,2010,1350,87063.7037,11026.87,10582.07
138,10703,1020,710,87316.90141,11058.75,10597.24
139,10704,1990,1370,87233.57664,11167.21,10812.92
140,10705,1230,850,86903.52941,10952.59,10617.51
141,10706,410,270,88781.48148,10309.88,10981.59
142,10707,520,350,86702.85714,9999.86,10334.07
143,10708,1230,910,86630.76922999999,11165.6,10846.2
144,10709,470,320,88034.375,10225.86,11082.33
145,10710,1720,1300,86814.61537999999,10664.64,10503.8
146,10801,1600,1050,87383.80952000001,10206.77,10441.23
147,10803,460,320,86246.875,8982.0,10372.01
148,10804,520,410,86412.19512,8412.32,9868.94
149,10805,1080,680,86530.88235,11217.93,10822.78
150,10901,1060,780,88008.97436000001,10425.38,10896.07
151,10913,230,180,87955.55556000001,9703.92,10500.35
152,10916,230,160,88725.0,10685.79,10883.52
153,10917,90,60,93300.0,11279.58,11874.83
154,10918,590,440,87952.27273,10859.73,10881.31
155,10919,60,50,84740.0,10382.5,10319.8
156,10920,480,370,87756.75676,10435.65,10759.49
157,10921,230,160,89556.25,11572.62,11337.77
158,10923,470,330,87715.15152,10218.77,10658.63
159,10924,600,410,87614.63415,10491.9,10699.02
160,10925,300,230,87460.86957000001,11242.62,10977.18
161,10926,200,140,87871.42857,11432.4,11170.38
162,10927,320,200,87995.0,10625.35,10893.13
163,10928,230,130,86069.23077000001,10735.68,10621.4
164,10930,460,370,88927.02703,11195.17,11333.66
165,10931,60,40,81300.0,8645.42,9055.17
166,10940,2180,1510,86945.69536,11174.31,10720.31
167,10941,720,460,87554.34783,11323.71,10878.38
168,10950,1550,1160,87661.2069,10581.62,10559.73
169,10952,810,550,87681.81818,8206.45,9495.67
170,10954,1290,910,87945.05495,10619.24,10810.95
171,10956,1440,1110,87951.35135,9814.73,10647.13
172,10958,170,110,86709.09091,10971.58,10576.39
173,10960,730,450,86071.11111,9549.19,10312.0
174,10962,260,190,87000.0,9848.78,10550.0
175,10963,150,110,85290.90909,11022.31,10638.63
176,10964,60,40,77375.0,7135.0,8474.0
177,10965,820,580,87274.13793,10212.89,10581.73
178,10968,170,110,85872.72727,9136.17,10292.17
179,10969,70,40,89550.0,11207.92,11013.17
180,10970,540,380,86052.63158,10210.04,10264.33
181,10973,130,100,85750.0,10548.05,10259.23
182,10974,160,130,86507.69231,9944.39,10659.93
183,10976,50,40,88800.0,10047.5,10190.0
184,10977,1530,1140,87099.12281,9920.84,10151.43
185,10980,710,500,87676.0,10084.08,10654.49
186,10983,280,210,87057.14286,10151.62,10530.96
187,10984,150,120,86833.33333,9994.07,10589.58
188,10986,90,60,80833.33333,8728.33,9334.93
189,10987,150,100,84970.0,9200.76,9844.23
190,10989,580,440,86797.72727,10275.62,10623.35
191,10990,1000,720,87308.33333,10728.82,10800.61
192,10992,510,370,89181.08107999999,11298.57,11185.27
193,10993,200,160,84875.0,10017.31,10203.54
194,10994,380,290,88210.34483,9806.49,10622.7
195,10998,190,140,86257.14286,10553.9,10411.4
196,11001,1460,1070,86728.03738,10152.55,10538.14
197,11003,2400,1930,86863.73057,9851.06,9994.64
198,11004,890,680,86542.64706,10884.93,10549.52
199,11005,180,170,86341.17647,11537.17,11715.68
200,11010,1480,1080,87233.33333,10260.05,10600.93
201,11020,210,160,88456.25,7570.0,9614.22
202,11021,880,650,87413.84615,10771.46,10862.86
203,11023,310,260,86115.38462000001,7446.34,9087.31
204,11024,210,150,86600.0,4915.56,8768.16
205,11030,520,380,87163.15789,7829.24,10078.73
206,11040,2190,1640,87433.53659,9909.34,10445.35
207,11050,1180,790,86759.49367000001,9289.09,10339.34
208,11096,290,200,83495.0,9622.04,9323.57
209,11101,1550,1100,86810.90909,10611.91,10072.95
210,11102,1810,1250,86550.4,11127.92,10720.83
211,11103,2000,1400,85998.57143,10433.16,10266.69
212,11104,1480,960,87076.04167,11535.99,10985.38
213,11105,2010,1370,85969.34307,10460.68,10329.62
214,11106,2130,1480,86475.0,11235.63,10674.59
215,11109,410,310,87861.29032,7714.09,7465.6
216,11201,3210,2530,87296.83794,11232.25,10920.12
217,11203,2530,2050,86367.80488,10151.06,9760.89
218,11204,2030,1240,86741.12903,10036.74,9973.87
219,11205,1540,1140,86877.19297999999,10774.62,10277.4
220,11206,1890,1360,86099.26471,11056.92,10409.48
221,11207,2080,1670,85776.64671,10610.91,10014.8
222,11208,1740,1310,86505.34351,10500.63,9931.57
223,11209,3850,2640,86721.59091,10947.45,10767.97
224,11210,2170,1680,86687.5,9861.13,9748.06
225,11211,2960,2270,86950.22026,10645.09,10211.64
226,11212,1570,1180,85734.74576,10236.87,9739.99
227,11213,1630,1150,86325.21738999999,9818.48,9526.99
228,11214,2790,1770,87061.01695,11095.17,10754.73
229,11215,3790,2810,86743.0605,10784.17,10481.78
230,11216,2220,1670,86080.83832000001,10513.24,10012.99
231,11217,1990,1530,87035.94771000001,10910.02,10635.76
232,11218,2710,1810,86896.68508,10943.99,10446.19
233,11219,1420,810,86539.50617000001,9202.58,9181.55
234,11220,1680,1030,86732.03882999999,11114.47,10728.1
235,11221,1960,1450,85928.27586000001,10385.21,9854.67
236,11222,2520,1740,86422.98851,10823.29,10382.71
237,11223,2240,1430,86935.66434,10345.26,10338.54
238,11224,1310,870,86725.28736,11646.87,11014.18
239,11225,2150,1580,85908.86076,10181.07,9826.05
240,11226,2900,2090,86132.53589,10331.06,9984.06
241,11228,1680,1220,87053.27868999999,10201.57,10285.57
242,11229,3050,2110,86784.83412,10809.87,10515.62
243,11230,2490,1550,86681.93548,10382.56,10151.47
244,11231,1610,1190,87178.9916,10829.53,10507.73
245,11232,710,490,85959.18367,10855.61,10305.3
246,11233,1840,1420,86185.91549,10343.89,9800.84
247,11234,4340,3550,86898.59155,10230.67,10031.64
248,11235,3080,2080,86784.61537999999,11158.06,10786.28
249,11236,3810,3170,86366.24606,10082.57,9776.09
250,11237,1140,780,85975.64103,10962.56,10382.82
251,11238,3250,2540,86629.92126,10905.48,10469.74
252,11239,530,390,85605.12821,10523.48,9937.87
253,11354,1620,1050,86962.85714,11141.8,10856.78
254,11355,1820,1080,86491.66667,10999.5,10723.4
255,11356,830,580,87231.03448,10358.62,10159.59
256,11357,2170,1660,87044.57831,10588.29,10577.47
257,11358,1520,1100,87177.27273,10241.35,10329.42
258,11360,1210,930,87213.97849,11254.41,10999.99
259,11361,1380,990,86906.06061,10583.43,10475.09
260,11362,950,730,87475.34247,11027.52,10783.38
261,11363,330,250,87216.0,9922.95,10377.12
262,11364,1900,1450,86882.06897000001,10995.18,10758.78
263,11365,1960,1350,87062.96296,11049.96,10812.13
264,11366,640,470,87127.65957,10086.67,10225.97
265,11367,1620,1120,86872.32143,10993.28,10568.97
266,11368,1780,1160,86018.10345,10794.1,10301.39
267,11369,1050,790,86878.48101,10832.13,10395.38
268,11370,1000,690,87337.68116000001,10810.69,10498.94
269,11372,2440,1630,86745.39877,11801.46,11062.48
270,11373,2580,1550,86321.93548,11128.65,10657.41
271,11374,2430,1620,86529.62963,11327.37,10871.32
272,11375,4410,3190,86696.55172,11420.27,11024.01
273,11377,3180,2090,86344.01914,11397.57,10824.24
274,11378,1630,1110,86572.07207000001,10654.52,10371.46
275,11379,1930,1340,87277.61194,10599.87,10480.21
276,11385,3750,2430,86390.9465,10706.55,10350.36
277,11411,1050,900,86613.33333,9882.72,9611.39
278,11412,1560,1360,86654.41176,10025.88,9635.93
279,11413,2090,1770,87197.74011,9977.86,9689.5
280,11414,1630,1230,86920.3252,11048.96,10697.82
281,11415,1130,790,86839.24051,11514.69,11041.77
282,11416,650,450,85468.88889,10278.79,9960.7
283,11417,1090,830,86981.92771,10773.19,10355.91
284,11418,1120,830,86283.13252999999,10545.82,10276.39
285,11419,1240,920,86100.0,10358.73,10007.16
286,11420,1650,1300,86297.69231,10297.65,10000.25
287,11421,1390,1030,86293.20388,10587.66,10145.03
288,11422,1510,1280,86744.53125,10131.41,9834.81
289,11423,1150,910,86124.17582,10096.48,9927.06
290,11426,970,750,86710.66667,10645.77,10344.39
291,11427,1150,890,87083.14607,10697.51,10438.66
292,11428,910,740,86000.0,10358.26,9972.08
293,11429,1080,920,86404.34783,9947.73,9550.71
294,11432,1750,1260,86169.84127,10404.38,10231.53
295,11433,950,790,86825.31646,10297.74,9810.29
296,11434,2650,2190,86281.27854,10623.79,10026.13
297,11435,1930,1370,86392.70073,10908.05,10450.95
298,11436,670,570,86871.92982,10491.96,9975.27
299,11501,1230,820,87260.97561000001,10641.02,10678.22
300,11507,390,310,87196.77419,9479.6,10310.01
301,11509,120,80,88287.5,8901.67,10388.0
302,11510,1940,1570,87167.51592,9911.18,10256.21
303,11514,290,210,88223.80952000001,10637.08,10762.03
304,11516,320,220,85950.0,9500.49,9685.26
305,11518,640,470,87746.80851,10654.05,10849.8
306,11520,1960,1550,87290.32258,9996.84,10426.11
307,11530,1160,850,87096.47059,9068.98,10429.67
308,11542,1140,760,87001.31579,10167.69,10436.56
309,11545,450,320,88253.125,8292.9,10264.39
310,11548,50,40,83450.0,8164.17,9673.0
311,11550,1730,1330,87160.90226,9551.66,10178.18
312,11552,1290,1010,86600.9901,9855.23,10189.26
313,11553,1030,810,86928.39506,10277.29,9959.02
314,11554,2120,1590,87167.92452999999,10343.62,10550.29
315,11557,360,270,87500.0,9516.87,10547.04
316,11558,390,280,87582.14286,10722.39,10646.24
317,11559,280,190,87500.0,9150.48,9828.44
318,11560,290,200,86405.0,8193.24,9777.44
319,11561,2420,1680,87518.45238,10578.16,10650.79
320,11563,1330,990,87291.91919,10376.94,10806.38
321,11565,500,400,87652.5,10271.07,10879.45
322,11566,1700,1300,87433.07692,9831.74,10592.31
323,11570,1230,910,87717.58242,9927.14,10714.7
324,11572,1730,1310,87546.56489,10294.45,10639.02
325,11575,620,480,86958.33333,10119.18,10012.62
326,11576,430,330,88596.9697,7579.14,10371.0
327,11577,520,400,87185.0,9191.44,10380.12
328,11579,250,180,87355.55556000001,9398.7,10463.96
329,11580,2450,1900,87339.47368,10078.15,10268.98
330,11581,1170,930,87041.93548,9848.24,10199.54
331,11590,2020,1490,87305.36912999999,9820.03,10336.04
332,11596,560,400,87535.0,9609.66,10343.01
333,11598,470,340,87752.94118,8794.7,9946.32
334,11691,1210,910,86046.15385,10013.43,9620.24
335,11692,520,420,85259.52381,10362.42,9796.13
336,11693,510,390,86451.28205,11493.82,10791.76
337,11694,910,700,87230.0,10543.16,10406.77
338,11697,260,170,88311.76471,11999.99,11237.19
339,11701,1190,910,86250.54945,10037.43,10222.72
340,11702,810,590,88679.66102,10372.11,11006.55
341,11703,1100,840,87647.61905,10624.12,10777.86
342,11704,2250,1650,87133.93939,10371.33,10596.69
343,11705,400,290,89203.44828,10073.87,10829.02
344,11706,2720,2020,87128.71287,10463.64,10582.62
345,11709,370,270,87688.88889,9821.89,10440.34
346,11710,1790,1340,86632.08955,9995.8,10473.93
347,11713,540,350,87248.57143,10835.68,10816.19
348,11714,1370,970,87264.94845,10224.37,10549.78
349,11715,260,210,85547.61905,9714.45,10295.88
350,11716,600,410,88265.85366000001,10767.79,10992.59
351,11717,1740,1280,86142.96875,10558.69,10259.89
352,11718,150,130,86938.46154,9446.04,10583.71
353,11719,180,140,85042.85714,9664.12,9916.3
354,11720,1600,1270,87547.24409,10827.05,10761.96
355,11721,300,230,87286.95652,9846.33,10462.38
356,11722,1400,1060,86653.77358,10678.21,10515.22
357,11724,110,80,83587.5,6128.6,8527.04
358,11725,1530,1210,87989.2562,10218.46,10756.1
359,11726,810,580,86120.68966,10290.67,10424.47
360,11727,1680,1210,86669.42149,10735.18,10578.3
361,11729,1600,1200,87195.0,10466.82,10609.33
362,11730,730,560,87810.71429,10515.89,10927.88
363,11731,1550,1180,87880.50847,10473.58,10673.93
364,11732,180,110,85681.81818,9419.27,10156.3
365,11733,750,580,88720.68966,10156.63,10829.54
366,11735,1910,1360,87797.79412,10597.54,10782.77
367,11738,930,660,87707.57576,10954.2,10746.8
368,11740,420,330,88848.48485,10348.39,10852.82
369,11741,1660,1140,87941.22807000001,11028.16,10852.12
370,11742,840,620,86998.3871,11076.97,10640.11
371,11743,2000,1510,87309.27152000001,9686.76,10421.8
372,11746,2770,2100,87271.42857,9843.57,10379.25
373,11747,910,660,87334.84848,9883.61,10438.65
374,11749,180,150,84266.66667,9763.8,9766.88
375,11751,750,580,88127.58621000001,10569.31,10938.05
376,11752,570,420,87447.61905,10470.78,10782.01
377,11753,510,360,86983.33333,7798.79,9842.4
378,11754,980,730,87817.80822,10574.85,10741.22
379,11755,690,520,86517.30769,10194.37,10420.81
380,11756,2630,1990,87365.82915,10531.47,10714.79
381,11757,2490,1900,87468.94737000001,10510.95,10809.42
382,11758,3040,2240,87291.07143,9995.38,10561.02
383,11762,1200,920,87097.82609,10322.15,10685.94
384,11763,1610,1240,86915.32258,10854.34,10636.53
385,11764,600,500,86638.0,9734.28,10442.51
386,11766,630,460,87571.73913,10382.4,10669.62
387,11767,680,530,86584.90566,10185.34,10529.24
388,11768,1010,780,87206.41026,9601.29,10399.69
389,11769,540,420,86642.85714,10410.14,10617.47
390,11771,400,270,88592.59259,9435.76,10477.62
391,11772,2380,1730,87067.05202,10920.5,10759.18
392,11776,1230,920,86845.65217,10646.8,10604.26
393,11777,440,300,85676.66667,9737.3,10165.07
394,11778,720,580,88051.72413999999,11099.34,10957.81
395,11779,2200,1590,87457.2327,10970.29,10774.36
396,11780,680,520,87115.38462000001,9718.15,10513.8
397,11782,850,640,87964.0625,10462.21,10837.13
398,11783,1190,920,87593.47826,10103.97,10679.97
399,11784,1350,1050,87198.09524,10910.76,10806.09
400,11786,290,240,85970.83333,9828.27,10463.32
401,11787,1690,1320,87744.69697,10205.81,10688.58
402,11788,940,650,87476.92308,10356.2,10503.26
403,11789,460,370,88132.43243,11367.95,11020.82
404,11790,620,480,87652.08333,10065.27,10731.12
405,11791,950,750,87982.66667,8694.27,10345.3
406,11792,420,350,88697.14286,10540.3,10974.73
407,11793,1770,1390,87489.20863,10123.54,10691.58
408,11795,1330,1070,87643.92523,10222.73,10797.86
409,11796,220,170,85117.64706,9961.96,10209.01
410,11797,340,220,84827.27273,7260.79,9332.62
411,11798,510,380,86957.89474,10212.2,10292.01
412,11801,2230,1540,87310.38961,10539.08,10512.41
413,11803,1320,1020,86827.45098,9361.49,10277.96
414,11804,250,190,89236.84211,9713.93,10784.89
415,11901,1000,660,86877.27273,11005.2,10484.36
416,11933,370,260,89050.0,11457.44,11182.2
417,11934,400,320,87890.625,10698.79,10802.49
418,11935,200,150,88613.33333,10843.61,10784.58
419,11937,730,520,88123.07692,9574.07,9937.88
420,11940,270,190,85900.0,10211.48,10478.94
421,11941,140,100,86330.0,11089.33,10661.31
422,11942,280,200,89345.0,11251.58,10891.77
423,11944,200,140,88928.57143,11291.98,10857.98
424,11946,690,470,87940.42553,10718.62,10418.62
425,11948,60,40,76625.0,7668.33,8477.67
426,11949,720,540,87546.2963,10453.28,10659.78
427,11950,730,560,86505.35714,11009.71,10694.51
428,11951,620,460,87071.73913,11357.98,10887.8
429,11952,280,190,85263.15789,9852.63,10055.83
430,11953,780,550,87578.18182,11269.09,10882.26
431,11954,200,140,83085.71429,9216.11,9208.77
432,11955,190,90,88900.0,10563.55,10969.41
433,11957,40,40,78475.0,8147.5,8089.0
434,11958,40,30,99366.66667,12791.25,12982.17
435,11961,780,530,87939.62264,11120.08,10894.32
436,11963,360,230,87543.47826,9653.09,9669.37
437,11967,1300,1010,87690.09901,11173.5,10939.71
438,11968,420,270,88640.74074,9969.47,9755.66
439,11971,320,240,86391.66667,10353.99,10294.24
440,11976,80,50,91660.0,10867.5,11159.1
441,11977,120,80,89637.5,10949.79,10510.49
442,11978,140,80,87075.0,9967.86,9753.77
443,11980,300,220,88318.18182,11289.57,10911.33
444,12009,430,250,89700.0,12343.83,11553.27
445,12010,1090,540,87287.03704,12273.91,11478.24
446,12015,190,110,87145.45455,11610.39,11034.17
447,12018,480,310,87267.74193999999,11996.4,11278.52
448,12019,1010,620,87554.83871,11707.63,10992.27
449,12020,1810,1010,87401.9802,12044.64,11276.48
450,12023,110,60,84116.66667,11508.75,10804.9
451,12025,310,150,88506.66667,12652.51,11811.41
452,12027,260,170,87152.94118,11857.08,11111.43
453,12029,60,40,78200.0,8470.42,8893.83
454,12033,480,290,86848.27586000001,11633.5,11066.03
455,12037,170,100,84160.0,11216.57,10547.78
456,12043,310,140,84864.28571,11505.38,10801.93
457,12046,40,20,102050.0,13541.25,13099.5
458,12047,950,490,87540.81633,12001.98,11238.94
459,12051,190,90,89822.22222000001,13086.98,12193.75
460,12052,110,60,87250.0,12272.92,11477.37
461,12053,280,160,88775.0,12348.44,11558.96
462,12054,1030,640,88293.75,11839.26,11320.78
463,12056,150,90,90766.66667,12583.91,11910.85
464,12058,70,40,83100.0,11357.92,10672.17
465,12059,110,50,91320.0,12661.25,11819.1
466,12060,80,50,93260.0,12260.0,11985.2
467,12061,610,360,86627.77777999999,11596.56,11068.71
468,12062,100,50,92940.0,13583.75,12630.9
469,12065,2620,1480,87697.2973,11976.72,11216.71
470,12066,130,70,89528.57143,12635.18,11796.16
471,12067,110,50,90900.0,13030.0,12143.6
472,12068,130,60,81466.66667,11283.75,10606.9
473,12070,80,30,95300.0,14716.25,13627.5
474,12072,160,70,84257.14286,11302.2,10623.14
475,12074,190,100,88790.0,12820.9,11959.59
476,12075,160,100,84780.0,10881.09,10252.56
477,12077,350,230,88039.13042999999,11894.9,11370.82
478,12078,710,270,87503.7037,12549.22,11720.51
479,12083,220,130,83576.92308,10851.48,10226.5
480,12084,370,130,89230.76922999999,11979.6,11371.41
481,12086,120,60,92816.66667,13472.92,12533.37
482,12087,60,30,76900.0,8820.42,8501.5
483,12090,260,130,88730.76922999999,12577.17,11745.11
484,12094,140,70,92414.28571,13079.35,12259.31
485,12095,530,190,84684.21053,11645.21,10924.98
486,12106,140,70,91357.14286,12305.18,11851.47
487,12110,1230,670,86900.0,11919.68,11166.52
488,12117,150,50,84520.0,11542.5,10834.6
489,12118,800,440,87195.45455,11965.41,11206.76
490,12121,130,80,91125.0,12762.68,12089.86
491,12122,170,80,85775.0,11958.21,11200.43
492,12123,310,180,87494.44443999999,11728.05,11164.42
493,12130,60,30,89966.66667,13724.58,12754.83
494,12134,160,70,81057.14286,10212.2,9663.94
495,12136,50,30,79766.66667,9803.75,9319.17
496,12137,120,70,82371.42857,10784.11,10167.21
497,12138,170,90,88588.88889,12676.82,11832.8
498,12140,120,70,89628.57143,12628.75,11790.5
499,12143,280,150,88800.0,12706.72,11859.11
500,12144,1200,670,87135.8209,11994.16,11232.06
501,12148,260,160,89375.0,12119.64,11342.49
502,12149,80,40,90400.0,12860.0,12093.0
503,12150,60,40,77125.0,8932.92,8624.33
504,12151,50,40,77175.0,9560.0,9178.0
505,12153,70,50,79420.0,9887.92,9697.57
506,12154,180,100,91420.0,12919.58,12047.9
507,12156,60,40,84150.0,11118.33,10807.83
508,12157,200,90,85144.44443999999,11222.75,10553.22
509,12158,400,210,86904.7619,11645.28,10994.23
510,12159,390,250,89068.0,11394.94,11224.22
511,12167,100,40,82075.0,10941.25,10305.5
512,12168,90,50,79620.0,10327.5,9765.4
513,12170,290,140,89507.14286,12870.83,12003.53
514,12173,90,50,80260.0,10081.25,9548.7
515,12180,1990,1090,86737.61468,11944.24,11188.13
516,12182,670,340,86020.58824,11915.38,11162.74
517,12183,110,40,81950.0,11507.92,10804.17
518,12184,360,190,88731.57895,12238.1,11493.39
519,12185,90,50,87920.0,11907.5,11155.8
520,12186,420,250,89732.0,12116.54,11573.77
521,12188,670,340,88041.17647,12405.12,11593.7
522,12189,800,370,85600.0,11788.86,11051.4
523,12192,80,40,87050.0,12080.83,11317.5
524,12193,110,60,87083.33333,11881.25,11132.7
525,12196,190,130,83561.53846,11088.57,10500.04
526,12197,100,40,75850.0,9328.75,8886.5
527,12198,460,270,89048.14815,12284.09,11487.2
528,12202,130,50,85480.0,12216.25,11427.5
529,12203,1460,860,86846.51163,11847.51,11139.62
530,12204,320,130,84200.0,10871.68,10255.39
531,12205,1780,950,86734.73684,12045.29,11277.06
532,12206,280,140,85178.57143,11423.96,10730.29
533,12208,960,610,87168.85246000001,11933.03,11317.76
534,12209,430,280,86028.57143,11870.85,11123.54
535,12210,240,120,85575.0,11484.86,10783.88
536,12211,680,450,87166.66667,11532.63,10929.66
537,12302,1790,1140,87316.66667,11951.02,11226.31
538,12303,1420,870,86575.86207,11835.12,11092.1
539,12304,800,500,86294.0,11811.51,11071.33
